company_id,employee_id,ai_tool_id,license_type,assigned_date,expiration_date,license_status
C12,C12-E0099,T15,Standard,2025-07-20,2025-12-11,Expirada
C12,C12-E0019,T15,Standard,2025-06-10,2025-09-18,Expirada
C12,C12-E0078,T15,Enterprise,2025-07-25,2025-12-05,Expirada
C12,C12-E0150,T15,Professional,2025-06-05,2025-09-25,Expirada
C12,C12-E0242,T15,Standard,2025-06-14,2025-10-30,Expirada
C12,C12-E0060,T15,Standard,2025-06-04,2025-09-03,Expirada
C12,C12-E0218,T15,Standard,2025-07-21,2025-11-12,Expirada
C12,C12-E0235,T15,Enterprise,2025-07-14,2025-11-28,Expirada
C12,C12-E0201,T15,Enterprise,2025-07-12,2025-10-25,Revogada
C12,C12-E0262,T15,Standard,2025-07-13,2025-10-11,Expirada
C12,C12-E0105,T15,Enterprise,2025-07-20,2025-11-23,Expirada
C12,C12-E0214,T15,Standard,2025-06-10,2025-09-24,Expirada
C12,C12-E0209,T15,Enterprise,2025-06-13,2025-09-12,Expirada
C12,C12-E0263,T15,Enterprise,2025-07-03,2025-10-25,Revogada
C12,C12-E0234,T15,Standard,2025-08-04,2025-11-11,Expirada
C12,C12-E0133,T15,Standard,2025-07-18,2025-11-16,Expirada
C12,C12-E0265,T15,Enterprise,2025-07-29,2025-12-13,Expirada
C12,C12-E0224,T15,Enterprise,2025-07-26,2025-12-23,Expirada
C12,C12-E0168,T15,Enterprise,2025-07-23,2025-12-07,Revogada
C12,C12-E0211,T15,Standard,2025-06-22,2025-10-14,Expirada
C12,C12-E0195,T15,Enterprise,2025-07-09,2025-10-26,Expirada
C12,C12-E0148,T15,Enterprise,2025-07-02,2025-11-29,Revogada
C12,C12-E0041,T15,Professional,2025-07-14,2025-10-28,Expirada
C12,C12-E0236,T15,Standard,2025-06-10,2025-09-11,Expirada
C12,C12-E0165,T15,Enterprise,2025-08-07,2025-12-27,Expirada
C12,C12-E0003,T15,Standard,2025-07-04,2025-11-14,Expirada
C12,C12-E0087,T15,Standard,2025-07-05,2025-10-10,Revogada
C12,C12-E0072,T15,Professional,2025-07-09,2025-12-06,Expirada
C12,C12-E0111,T15,Standard,2025-06-09,2025-10-10,Revogada
C12,C12-E0230,T15,Enterprise,2025-06-16,2025-10-26,Expirada
C12,C12-E0190,T15,Enterprise,2025-07-29,2025-11-19,Expirada
C12,C12-E0231,T15,Standard,2025-06-30,2025-10-30,Expirada
C12,C12-E0005,T15,Professional,2025-07-31,2025-12-19,Expirada
C12,C12-E0169,T15,Enterprise,2025-06-06,2025-09-16,Expirada
C12,C12-E0153,T15,Standard,2025-07-21,2025-10-19,Expirada
C12,C12-E0047,T15,Standard,2025-06-25,2025-10-13,Revogada
C12,C12-E0146,T15,Standard,2025-07-05,2025-10-29,Expirada
C12,C12-E0229,T15,Enterprise,2025-07-05,2025-10-27,Expirada
C12,C12-E0035,T15,Professional,2025-07-28,2025-11-11,Revogada
C12,C12-E0085,T15,Professional,2025-08-03,2025-11-18,Revogada
C12,C12-E0136,T15,Enterprise,2025-07-12,2025-10-19,Expirada
C12,C12-E0173,T15,Enterprise,2025-06-08,2025-09-09,Revogada
C12,C12-E0092,T15,Enterprise,2025-06-22,2025-11-15,Expirada
C12,C12-E0240,T15,Standard,2025-06-25,2025-11-13,Expirada
C12,C12-E0257,T15,Standard,2025-07-27,2025-12-22,Revogada
C12,C12-E0125,T15,Standard,2025-07-25,2025-11-01,Revogada
C12,C12-E0192,T15,Professional,2025-07-05,2025-11-04,Revogada
C12,C12-E0164,T15,Standard,2025-07-08,2025-10-06,Revogada
C12,C12-E0100,T15,Standard,2025-07-24,2025-10-31,Expirada
C12,C12-E0025,T15,Standard,2025-07-09,2025-11-08,Expirada
C12,C12-E0249,T15,Professional,2025-07-02,2025-11-13,Expirada
C12,C12-E0093,T15,Standard,2025-07-07,2025-11-03,Expirada
C12,C12-E0251,T15,Standard,2025-07-18,2025-11-25,Expirada
C12,C12-E0139,T15,Standard,2025-07-03,2025-10-11,Expirada
C12,C12-E0127,T15,Standard,2025-07-11,2025-10-10,Revogada
C12,C12-E0268,T15,Enterprise,2025-06-15,2025-09-23,Revogada
C12,C12-E0082,T15,Standard,2025-07-09,2025-12-06,Expirada
C12,C12-E0054,T15,Standard,2025-08-01,2025-11-20,Expirada
C12,C12-E0271,T15,Professional,2025-06-25,2025-11-05,Expirada
C12,C12-E0266,T15,Enterprise,2025-07-13,2025-10-22,Expirada
C12,C12-E0129,T15,Standard,2025-07-03,2025-11-06,Revogada
C12,C12-E0114,T15,Professional,2025-07-22,2025-12-14,Expirada
C12,C12-E0131,T15,Professional,2025-06-06,2025-09-07,Expirada
C12,C12-E0152,T15,Standard,2025-07-01,2025-10-13,Revogada
C12,C12-E0004,T15,Standard,2025-07-06,2025-10-30,Revogada
C12,C12-E0189,T15,Enterprise,2025-06-07,2025-09-13,Expirada
C12,C12-E0042,T15,Professional,2025-07-11,2025-10-18,Expirada
C12,C12-E0167,T15,Enterprise,2025-06-04,2025-09-07,Revogada
C12,C12-E0015,T15,Standard,2025-07-10,2025-10-20,Expirada
C12,C12-E0149,T15,Standard,2025-07-29,2025-11-23,Revogada
C12,C12-E0252,T15,Standard,2025-06-17,2025-09-23,Expirada
C12,C12-E0016,T15,Enterprise,2025-07-07,2025-12-04,Expirada
C12,C12-E0172,T15,Professional,2025-07-16,2025-10-14,Expirada
C12,C12-E0198,T15,Professional,2025-07-21,2025-11-15,Expirada
C12,C12-E0061,T15,Professional,2025-06-24,2025-10-11,Expirada
C12,C12-E0109,T15,Professional,2025-06-26,2025-11-19,Expirada
C12,C12-E0244,T15,Standard,2025-07-02,2025-11-26,Expirada
C12,C12-E0217,T15,Enterprise,2025-07-11,2025-10-23,Expirada
C12,C12-E0039,T15,Standard,2025-07-04,2025-11-23,Expirada
C12,C12-E0154,T15,Professional,2025-07-13,2025-10-16,Expirada
C12,C12-E0225,T15,Professional,2025-06-08,2025-09-29,Revogada
C12,C12-E0222,T15,Enterprise,2025-08-03,2025-11-14,Expirada
C12,C12-E0238,T15,Standard,2025-07-11,2025-12-02,Expirada
C12,C12-E0040,T15,Enterprise,2025-06-24,2025-10-14,Expirada
C12,C12-E0151,T15,Professional,2025-06-19,2025-10-18,Revogada
C12,C12-E0196,T15,Professional,2025-06-28,2025-10-06,Expirada
C12,C12-E0141,T15,Enterprise,2025-07-01,2025-11-15,Expirada
C12,C12-E0036,T15,Standard,2025-07-04,2025-11-13,Expirada
C13,C13-E0084,T01,Professional,2026-02-02,2027-02-02,Ativa
C13,C13-E0014,T01,Enterprise,2026-02-16,2027-02-16,Ativa
C13,C13-E0069,T01,Standard,2026-02-20,2027-02-20,Ativa
C13,C13-E0075,T01,Enterprise,2026-01-13,2027-01-13,Ativa
C13,C13-E0004,T01,Professional,2026-02-26,2027-02-26,Ativa
C13,C13-E0047,T01,Professional,2026-03-03,2027-03-03,Ativa
C13,C13-E0081,T01,Professional,2026-03-06,,Ativa
C13,C13-E0066,T01,Enterprise,2026-02-01,2027-02-01,Ativa
C13,C13-E0046,T01,Standard,2026-02-11,,Revogada
C13,C13-E0060,T01,Standard,2026-01-28,2027-01-28,Ativa
C13,C13-E0041,T01,Enterprise,2026-02-27,2027-02-27,Ativa
C13,C13-E0031,T01,Standard,2026-02-04,2027-02-04,Ativa
C13,C13-E0072,T01,Standard,2026-01-28,2027-01-28,Ativa
C13,C13-E0058,T01,Professional,2026-01-13,2027-01-13,Ativa
C13,C13-E0056,T01,Standard,2026-02-22,2027-02-22,Ativa
C13,C13-E0071,T01,Enterprise,2026-01-10,2027-01-10,Ativa
C13,C13-E0083,T01,Professional,2026-01-30,2027-01-30,Ativa
C13,C13-E0016,T01,Standard,2026-01-28,,Ativa
C13,C13-E0062,T01,Professional,2026-01-26,2027-01-26,Ativa
C13,C13-E0059,T01,Standard,2026-02-13,2027-02-13,Ativa
C13,C13-E0025,T01,Enterprise,2026-02-01,,Ativa
C13,C13-E0022,T01,Enterprise,2026-02-20,2027-02-20,Ativa
C13,C13-E0044,T01,Professional,2026-01-23,2027-01-23,Ativa
C13,C13-E0070,T01,Professional,2026-01-08,2027-01-08,Ativa
C13,C13-E0026,T01,Enterprise,2026-01-27,,Ativa
C13,C13-E0001,T01,Enterprise,2026-02-06,2027-02-06,Ativa
C13,C13-E0023,T01,Enterprise,2026-02-06,2027-02-06,Ativa
C13,C13-E0043,T01,Professional,2026-02-03,2027-02-03,Ativa
C13,C13-E0063,T01,Professional,2026-01-19,2027-01-19,Ativa
C13,C13-E0076,T01,Standard,2026-01-10,2027-01-10,Ativa
C13,C13-E0054,T01,Standard,2026-02-02,2027-02-02,Ativa
C13,C13-E0073,T01,Professional,2026-01-13,2027-01-13,Ativa
C13,C13-E0050,T01,Professional,2026-01-22,2027-01-22,Ativa
C13,C13-E0048,T01,Standard,2026-01-14,,Ativa
C13,C13-E0033,T01,Professional,2026-02-18,2027-02-18,Ativa
C13,C13-E0064,T01,Standard,2026-02-22,2027-02-22,Ativa
C13,C13-E0017,T01,Enterprise,2026-01-25,,Ativa
C13,C13-E0049,T01,Standard,2026-02-22,2027-02-22,Ativa
C13,C13-E0052,T01,Enterprise,2026-01-17,,Ativa
C13,C13-E0006,T01,Enterprise,2026-01-13,2027-01-13,Ativa
C13,C13-E0008,T01,Standard,2026-03-05,2027-03-05,Ativa
C13,C13-E0003,T01,Standard,2026-01-08,2027-01-08,Ativa
C13,C13-E0021,T01,Professional,2026-01-31,,Ativa
C13,C13-E0015,T01,Enterprise,2026-02-03,,Ativa
C13,C13-E0032,T01,Professional,2026-01-22,2027-01-22,Ativa
C13,C13-E0037,T01,Standard,2026-03-07,2027-03-07,Ativa
C13,C13-E0061,T01,Professional,2026-01-31,2027-01-31,Ativa
C13,C13-E0013,T01,Professional,2026-02-07,2027-02-07,Ativa
C13,C13-E0079,T01,Standard,2026-03-08,2027-03-08,Ativa
C13,C13-E0082,T01,Enterprise,2026-02-25,,Ativa
C13,C13-E0010,T01,Enterprise,2026-02-08,2027-02-08,Ativa
C13,C13-E0029,T01,Professional,2026-02-17,2027-02-17,Ativa
C13,C13-E0012,T01,Standard,2026-01-30,2027-01-30,Ativa
C13,C13-E0065,T01,Professional,2026-02-04,2027-02-04,Revogada
C13,C13-E0009,T01,Standard,2026-01-27,2027-01-27,Ativa
C13,C13-E0080,T01,Enterprise,2026-01-26,2027-01-26,Ativa
C13,C13-E0034,T01,Standard,2026-02-25,2027-02-25,Ativa
C13,C13-E0067,T01,Enterprise,2026-01-24,2027-01-24,Ativa
C13,C13-E0055,T01,Professional,2026-01-28,2027-01-28,Ativa
C13,C13-E0035,T01,Standard,2026-01-30,,Ativa
C13,C13-E0042,T01,Enterprise,2026-03-03,2027-03-03,Ativa
C13,C13-E0078,T01,Standard,2026-01-25,,Revogada
C13,C13-E0045,T01,Enterprise,2026-03-01,2027-03-01,Revogada
C13,C13-E0051,T01,Professional,2026-02-14,,Ativa
C13,C13-E0053,T01,Professional,2026-02-01,2027-02-01,Ativa
C13,C13-E0028,T01,Professional,2026-01-25,,Ativa
C13,C13-E0030,T01,Standard,2026-01-24,2027-01-24,Ativa
C13,C13-E0024,T01,Enterprise,2026-01-24,2027-01-24,Ativa
C13,C13-E0074,T01,Professional,2026-03-10,2027-03-10,Ativa
C13,C13-E0020,T01,Standard,2026-02-16,,Ativa
C13,C13-E0077,T01,Professional,2026-02-06,2027-02-06,Ativa
C13,C13-E0068,T01,Professional,2026-01-15,,Ativa
C13,C13-E0036,T01,Standard,2026-02-11,,Ativa
C13,C13-E0005,T01,Professional,2026-02-19,,Ativa
C13,C13-E0038,T01,Enterprise,2026-03-03,2027-03-03,Ativa
C13,C13-E0002,T01,Enterprise,2026-02-10,,Ativa
C13,C13-E0057,T01,Professional,2026-01-17,2027-01-17,Ativa
C13,C13-E0007,T01,Professional,2026-03-06,2027-03-06,Ativa
C13,C13-E0019,T01,Enterprise,2026-03-05,,Ativa
C13,C13-E0039,T01,Standard,2026-02-20,2027-02-20,Revogada
C13,C13-E0011,T01,Standard,2026-01-23,,Ativa
C13,C13-E0027,T01,Standard,2026-02-22,2027-02-22,Ativa
C13,C13-E0018,T01,Standard,2026-01-17,,Ativa
C13,C13-E0040,T01,Enterprise,2026-01-19,2027-01-19,Ativa
C13,C13-E0041,T04,Standard,2026-01-19,,Ativa
C13,C13-E0054,T04,Enterprise,2026-03-08,,Ativa
C13,C13-E0083,T04,Professional,2026-02-11,2027-02-11,Ativa
C13,C13-E0059,T04,Standard,2026-02-05,2027-02-05,Ativa
C13,C13-E0025,T04,Standard,2026-01-01,2027-01-01,Ativa
C13,C13-E0007,T04,Standard,2026-02-20,2027-02-20,Ativa
C13,C13-E0002,T04,Standard,2026-01-27,2027-01-27,Ativa
C13,C13-E0034,T04,Standard,2026-01-11,,Ativa
C13,C13-E0061,T04,Enterprise,2026-02-12,2027-02-12,Ativa
C13,C13-E0029,T04,Professional,2026-02-11,2027-02-11,Ativa
C13,C13-E0081,T04,Enterprise,2026-02-07,,Ativa
C13,C13-E0017,T04,Enterprise,2026-02-18,,Ativa
C13,C13-E0027,T04,Standard,2026-01-08,,Ativa
C13,C13-E0043,T04,Professional,2026-02-03,2027-02-03,Ativa
C13,C13-E0075,T04,Standard,2026-03-02,2027-03-02,Ativa
C13,C13-E0084,T04,Enterprise,2026-02-17,2027-02-17,Ativa
C13,C13-E0010,T04,Standard,2026-02-22,2027-02-22,Ativa
C13,C13-E0060,T04,Professional,2026-02-10,,Ativa
C13,C13-E0015,T04,Standard,2026-01-18,,Ativa
C13,C13-E0067,T04,Professional,2026-02-26,2027-02-26,Revogada
C13,C13-E0031,T04,Enterprise,2026-02-01,,Ativa
C13,C13-E0076,T04,Standard,2026-02-17,2027-02-17,Ativa
C13,C13-E0071,T04,Professional,2026-02-03,,Ativa
C13,C13-E0023,T04,Enterprise,2026-03-09,,Ativa
C13,C13-E0040,T04,Standard,2026-03-05,2027-03-05,Ativa
C13,C13-E0037,T04,Professional,2026-02-17,,Ativa
C13,C13-E0045,T04,Enterprise,2026-02-13,2027-02-13,Ativa
C13,C13-E0055,T04,Professional,2026-02-19,2027-02-19,Revogada
C13,C13-E0004,T04,Standard,2026-02-23,2027-02-23,Ativa
C13,C13-E0063,T04,Standard,2026-01-16,2027-01-16,Ativa
C13,C13-E0028,T04,Enterprise,2026-01-28,,Ativa
C13,C13-E0050,T04,Professional,2026-01-22,2027-01-22,Ativa
C13,C13-E0072,T04,Enterprise,2026-03-07,2027-03-07,Ativa
C13,C13-E0079,T04,Enterprise,2026-02-08,2027-02-08,Ativa
C13,C13-E0078,T04,Professional,2026-01-15,,Ativa
C13,C13-E0064,T04,Standard,2026-01-24,2027-01-24,Ativa
C13,C13-E0053,T04,Standard,2026-02-26,,Ativa
C13,C13-E0013,T04,Professional,2026-02-15,2027-02-15,Ativa
C13,C13-E0073,T04,Professional,2026-02-21,2027-02-21,Revogada
C13,C13-E0020,T04,Professional,2026-01-12,2027-01-12,Ativa
C13,C13-E0058,T04,Professional,2026-02-03,2027-02-03,Revogada
C13,C13-E0033,T04,Enterprise,2026-02-02,,Ativa
C13,C13-E0021,T04,Professional,2026-02-15,2027-02-15,Ativa
C13,C13-E0008,T04,Standard,2026-02-10,,Ativa
C13,C13-E0062,T04,Enterprise,2026-02-25,2027-02-25,Ativa
C13,C13-E0009,T04,Standard,2026-01-16,2027-01-16,Ativa
C13,C13-E0047,T04,Professional,2026-03-14,,Ativa
C13,C13-E0016,T04,Professional,2026-02-11,2027-02-11,Ativa
C13,C13-E0001,T04,Professional,2026-02-11,2027-02-11,Ativa
C13,C13-E0069,T04,Enterprise,2026-01-28,,Ativa
C13,C13-E0039,T04,Enterprise,2026-02-15,2027-02-15,Ativa
C13,C13-E0070,T04,Enterprise,2026-01-28,2027-01-28,Ativa
C13,C13-E0052,T04,Enterprise,2026-01-17,2027-01-17,Ativa
C13,C13-E0082,T04,Standard,2026-02-19,2027-02-19,Ativa
C13,C13-E0006,T04,Professional,2026-02-15,2027-02-15,Ativa
C13,C13-E0003,T04,Professional,2026-02-09,,Ativa
C13,C13-E0038,T04,Enterprise,2026-01-27,2027-01-27,Ativa
C13,C13-E0051,T04,Enterprise,2026-02-03,2027-02-03,Ativa
C13,C13-E0014,T04,Professional,2026-01-19,2027-01-19,Ativa
C13,C13-E0024,T04,Professional,2026-02-17,2027-02-17,Ativa
C13,C13-E0068,T04,Enterprise,2026-01-25,2027-01-25,Ativa
C13,C13-E0005,T04,Standard,2026-02-10,2027-02-10,Ativa
C13,C13-E0049,T04,Professional,2026-02-23,2027-02-23,Ativa
C13,C13-E0018,T04,Professional,2026-03-02,2027-03-02,Ativa
C13,C13-E0056,T04,Enterprise,2026-02-02,2027-02-02,Ativa
C13,C13-E0012,T04,Enterprise,2026-01-24,,Ativa
C13,C13-E0074,T04,Professional,2026-01-18,2027-01-18,Revogada
C13,C13-E0048,T04,Standard,2026-02-01,2027-02-01,Ativa
C13,C13-E0080,T04,Enterprise,2026-01-28,,Ativa
C13,C13-E0011,T04,Standard,2026-01-17,2027-01-17,Ativa
C13,C13-E0057,T04,Standard,2026-01-22,,Ativa
C13,C13-E0065,T04,Enterprise,2026-02-25,2027-02-25,Ativa
C13,C13-E0022,T04,Standard,2026-03-01,2027-03-01,Ativa
C13,C13-E0019,T04,Standard,2026-03-03,,Ativa
C13,C13-E0036,T04,Enterprise,2026-01-20,,Ativa
C13,C13-E0032,T04,Enterprise,2026-01-19,,Ativa
C13,C13-E0030,T04,Standard,2026-02-18,2027-02-18,Ativa
C13,C13-E0077,T04,Professional,2026-01-23,2027-01-23,Ativa
C13,C13-E0042,T04,Enterprise,2026-03-09,,Ativa
C13,C13-E0026,T04,Standard,2026-02-08,,Ativa
C13,C13-E0044,T04,Enterprise,2026-02-19,2027-02-19,Revogada
C13,C13-E0066,T04,Professional,2026-03-02,,Ativa
C13,C13-E0046,T04,Professional,2026-02-18,2027-02-18,Ativa
C13,C13-E0035,T04,Enterprise,2026-01-31,,Ativa
C14,C14-E0032,T09,Standard,2025-07-01,2026-07-01,Expirada
C14,C14-E0016,T09,Standard,2025-07-13,2026-07-13,Expirada
C14,C14-E0017,T09,Standard,2025-06-25,2026-06-25,Expirada
C14,C14-E0112,T09,Standard,2025-07-20,2026-07-20,Expirada
C14,C14-E0098,T09,Standard,2025-07-17,,Ativa
C14,C14-E0113,T09,Professional,2025-07-13,,Ativa
C14,C14-E0039,T09,Standard,2025-07-19,,Ativa
C14,C14-E0104,T09,Professional,2025-07-26,,Ativa
C14,C14-E0100,T09,Standard,2025-07-24,2026-07-24,Expirada
C14,C14-E0096,T09,Standard,2025-08-04,,Ativa
C14,C14-E0001,T09,Professional,2025-06-21,2026-06-21,Expirada
C14,C14-E0013,T09,Professional,2025-06-12,,Ativa
C14,C14-E0030,T09,Enterprise,2025-07-29,2026-07-29,Ativa
C14,C14-E0002,T09,Standard,2025-06-17,2026-06-17,Ativa
C14,C14-E0082,T09,Professional,2025-08-01,,Ativa
C14,C14-E0117,T09,Professional,2025-07-03,2026-07-03,Expirada
C14,C14-E0027,T09,Standard,2025-07-10,2026-07-10,Expirada
C14,C14-E0090,T09,Professional,2025-08-04,,Ativa
C14,C14-E0011,T09,Professional,2025-06-30,2026-06-30,Expirada
C14,C14-E0118,T09,Standard,2025-07-31,2026-07-31,Expirada
C14,C14-E0069,T09,Professional,2025-07-02,2026-07-02,Expirada
C14,C14-E0102,T09,Standard,2025-07-24,2026-07-24,Ativa
C14,C14-E0056,T09,Professional,2025-06-25,2026-06-25,Expirada
C14,C14-E0043,T09,Professional,2025-06-25,2026-06-25,Expirada
C14,C14-E0068,T09,Standard,2025-07-30,2026-07-30,Ativa
C14,C14-E0012,T09,Enterprise,2025-06-15,2026-06-15,Expirada
C14,C14-E0014,T09,Professional,2025-07-03,2026-07-03,Expirada
C14,C14-E0085,T09,Professional,2025-07-25,2026-07-25,Ativa
C14,C14-E0093,T09,Enterprise,2025-06-29,,Revogada
C14,C14-E0077,T09,Standard,2025-07-13,2026-07-13,Expirada
C14,C14-E0083,T09,Standard,2025-06-29,2026-06-29,Ativa
C14,C14-E0084,T09,Professional,2025-06-10,2026-06-10,Expirada
C14,C14-E0048,T09,Professional,2025-07-14,2026-07-14,Ativa
C14,C14-E0101,T09,Standard,2025-07-13,2026-07-13,Ativa
C14,C14-E0036,T09,Standard,2025-07-03,,Ativa
C14,C14-E0028,T09,Standard,2025-06-24,,Ativa
C14,C14-E0097,T09,Standard,2025-06-11,,Ativa
C14,C14-E0094,T09,Enterprise,2025-06-11,2026-06-11,Expirada
C14,C14-E0008,T09,Standard,2025-07-17,2026-07-17,Ativa
C14,C14-E0024,T09,Standard,2025-07-13,2026-07-13,Expirada
C14,C14-E0124,T09,Enterprise,2025-06-29,2026-06-29,Expirada
C14,C14-E0120,T09,Professional,2025-06-24,,Revogada
C14,C14-E0037,T09,Enterprise,2025-07-21,2026-07-21,Expirada
C14,C14-E0029,T09,Enterprise,2025-07-24,2026-07-24,Expirada
C14,C14-E0091,T09,Standard,2025-06-22,,Ativa
C14,C14-E0121,T09,Standard,2025-06-25,2026-06-25,Ativa
C14,C14-E0019,T09,Enterprise,2025-07-16,,Ativa
C14,C14-E0066,T09,Enterprise,2025-06-23,2026-06-23,Expirada
C14,C14-E0122,T09,Standard,2025-07-29,,Ativa
C14,C14-E0078,T09,Standard,2025-07-14,2026-07-14,Expirada
C14,C14-E0079,T09,Professional,2025-07-13,,Ativa
C14,C14-E0025,T09,Enterprise,2025-08-02,2026-08-02,Ativa
C14,C14-E0051,T09,Standard,2025-07-29,,Ativa
C14,C14-E0049,T09,Professional,2025-06-13,,Ativa
C14,C14-E0023,T03,Enterprise,2025-07-03,2026-07-03,Expirada
C14,C14-E0041,T03,Standard,2025-06-29,,Revogada
C14,C14-E0063,T03,Professional,2025-06-24,2026-06-24,Ativa
C14,C14-E0099,T03,Professional,2025-06-26,2026-06-26,Ativa
C14,C14-E0052,T03,Standard,2025-07-20,2026-07-20,Ativa
C14,C14-E0047,T03,Professional,2025-06-27,,Ativa
C14,C14-E0014,T03,Professional,2025-07-17,,Ativa
C14,C14-E0121,T03,Standard,2025-06-26,2026-06-26,Expirada
C14,C14-E0009,T03,Standard,2025-07-01,2026-07-01,Ativa
C14,C14-E0059,T03,Professional,2025-07-24,2026-07-24,Expirada
C14,C14-E0076,T03,Standard,2025-07-03,,Ativa
C14,C14-E0048,T03,Professional,2025-06-24,2026-06-24,Expirada
C14,C14-E0073,T03,Standard,2025-07-02,2026-07-02,Expirada
C14,C14-E0069,T03,Standard,2025-06-01,2026-06-01,Expirada
C14,C14-E0017,T03,Professional,2025-07-26,2026-07-26,Ativa
C14,C14-E0027,T03,Standard,2025-07-06,,Ativa
C14,C14-E0066,T03,Professional,2025-07-21,,Ativa
C14,C14-E0022,T03,Professional,2025-07-07,2026-07-07,Ativa
C14,C14-E0039,T03,Standard,2025-06-21,,Ativa
C14,C14-E0086,T03,Enterprise,2025-07-02,,Ativa
C14,C14-E0096,T03,Standard,2025-06-23,,Ativa
C14,C14-E0020,T03,Enterprise,2025-07-15,2026-07-15,Ativa
C14,C14-E0082,T03,Professional,2025-07-25,,Ativa
C14,C14-E0109,T03,Enterprise,2025-06-28,2026-06-28,Ativa
C14,C14-E0105,T03,Standard,2025-06-17,,Ativa
C14,C14-E0056,T03,Professional,2025-07-21,,Ativa
C14,C14-E0010,T03,Enterprise,2025-08-03,2026-08-03,Expirada
C14,C14-E0125,T03,Enterprise,2025-07-03,2026-07-03,Expirada
C14,C14-E0055,T03,Enterprise,2025-06-30,2026-06-30,Ativa
C14,C14-E0007,T03,Professional,2025-07-17,,Ativa
C14,C14-E0051,T03,Standard,2025-07-15,2026-07-15,Ativa
C14,C14-E0106,T03,Enterprise,2025-06-22,2026-06-22,Expirada
C14,C14-E0064,T03,Standard,2025-07-24,2026-07-24,Expirada
C14,C14-E0068,T03,Standard,2025-07-21,2026-07-21,Expirada
C14,C14-E0008,T03,Enterprise,2025-07-10,2026-07-10,Expirada
C14,C14-E0100,T03,Enterprise,2025-07-07,,Ativa
C14,C14-E0123,T03,Professional,2025-07-21,2026-07-21,Ativa
C14,C14-E0032,T03,Enterprise,2025-07-27,2026-07-27,Expirada
C14,C14-E0097,T03,Professional,2025-06-28,2026-06-28,Expirada
C14,C14-E0006,T03,Professional,2025-07-20,2026-07-20,Ativa
C14,C14-E0040,T03,Standard,2025-06-30,2026-06-30,Ativa
C14,C14-E0062,T03,Professional,2025-07-26,,Ativa
C14,C14-E0057,T03,Standard,2025-07-17,2026-07-17,Expirada
C14,C14-E0004,T03,Enterprise,2025-07-01,2026-07-01,Ativa
C14,C14-E0112,T03,Standard,2025-07-18,2026-07-18,Ativa
C14,C14-E0046,T03,Enterprise,2025-08-02,2026-08-02,Expirada
C14,C14-E0111,T03,Professional,2025-06-17,,Ativa
C14,C14-E0074,T03,Professional,2025-06-07,2026-06-07,Expirada
C14,C14-E0049,T03,Professional,2025-08-05,2026-08-05,Ativa
C14,C14-E0003,T03,Enterprise,2025-06-25,2026-06-25,Expirada
C14,C14-E0001,T03,Professional,2025-06-26,2026-06-26,Expirada
C14,C14-E0043,T03,Standard,2025-07-10,2026-07-10,Expirada
C14,C14-E0107,T03,Standard,2025-07-08,2026-07-08,Expirada
C14,C14-E0110,T03,Enterprise,2025-07-17,,Ativa
C14,C14-E0091,T03,Standard,2025-06-30,2026-06-30,Ativa
C14,C14-E0081,T03,Professional,2025-08-03,2026-08-03,Expirada
C14,C14-E0019,T03,Standard,2025-07-20,2026-07-20,Expirada
C14,C14-E0012,T03,Professional,2025-07-09,,Ativa
C14,C14-E0095,T03,Professional,2025-06-30,2026-06-30,Expirada
C14,C14-E0115,T03,Professional,2025-06-26,,Ativa
C14,C14-E0103,T03,Standard,2025-07-15,2026-07-15,Expirada
C14,C14-E0120,T03,Standard,2025-07-07,2026-07-07,Expirada
C14,C14-E0002,T03,Standard,2025-06-29,2026-06-29,Ativa
C14,C14-E0089,T03,Standard,2025-06-24,2026-06-24,Expirada
C14,C14-E0025,T03,Professional,2025-06-15,,Ativa
C14,C14-E0080,T03,Standard,2025-06-08,2026-06-08,Expirada
C14,C14-E0116,T03,Professional,2025-06-13,2026-06-13,Expirada
C14,C14-E0119,T03,Professional,2025-07-04,,Ativa
C14,C14-E0033,T03,Professional,2025-06-24,2026-06-24,Expirada
C14,C14-E0005,T03,Enterprise,2025-06-20,2026-06-20,Ativa
C14,C14-E0093,T03,Professional,2025-06-17,2026-06-17,Expirada
C14,C14-E0072,T03,Standard,2025-07-06,2026-07-06,Expirada
C14,C14-E0102,T03,Professional,2025-07-26,2026-07-26,Expirada
C14,C14-E0026,T03,Standard,2025-06-01,2026-06-01,Ativa
C14,C14-E0085,T08,Professional,2025-06-24,2026-06-24,Expirada
C14,C14-E0061,T08,Standard,2025-07-24,2026-07-24,Expirada
C14,C14-E0041,T08,Standard,2025-06-29,,Ativa
C14,C14-E0080,T08,Enterprise,2025-07-22,,Ativa
C14,C14-E0095,T08,Enterprise,2025-08-08,,Ativa
C14,C14-E0033,T08,Standard,2025-06-30,,Ativa
C14,C14-E0066,T08,Professional,2025-06-29,2026-06-29,Expirada
C14,C14-E0053,T08,Enterprise,2025-07-17,,Ativa
C14,C14-E0120,T08,Professional,2025-07-06,,Ativa
C14,C14-E0069,T08,Professional,2025-07-16,2026-07-16,Ativa
C14,C14-E0091,T08,Enterprise,2025-06-16,2026-06-16,Expirada
C14,C14-E0013,T08,Standard,2025-06-23,2026-06-23,Expirada
C14,C14-E0011,T08,Professional,2025-06-22,2026-06-22,Expirada
C14,C14-E0125,T08,Professional,2025-06-30,2026-06-30,Ativa
