employee_id,company_id,department_id,job_role,seniority,hire_date,cost_center,active
C12-E0131,C12,C12-D03,Comprador(a),Pleno,2022-10-12,CC-C12-D03,True
C12-E0132,C12,C12-D04,Analista de Marketing,Junior,2024-09-22,CC-C12-D04,True
C12-E0133,C12,C12-D08,Recrutador(a),Pleno,2022-01-14,CC-C12-D08,True
C12-E0134,C12,C12-D06,Analista de Atendimento,Pleno,2023-12-15,CC-C12-D06,True
C12-E0135,C12,C12-D01,Vendedor(a),Junior,2024-10-13,CC-C12-D01,True
C12-E0136,C12,C12-D01,Gerente de Loja,Senior,2023-06-13,CC-C12-D01,True
C12-E0137,C12,C12-D01,Gerente de Loja,Pleno,2021-12-19,CC-C12-D01,True
C12-E0138,C12,C12-D03,Analista de Compras,Pleno,2020-10-25,CC-C12-D03,False
C12-E0139,C12,C12-D06,Analista de Atendimento,Pleno,2024-12-06,CC-C12-D06,True
C12-E0140,C12,C12-D03,Comprador(a),Senior,2023-05-19,CC-C12-D03,True
C12-E0141,C12,C12-D01,Operador(a) de Caixa,Senior,2025-01-06,CC-C12-D01,True
C12-E0142,C12,C12-D06,Analista de Atendimento,Junior,2023-09-23,CC-C12-D06,True
C12-E0143,C12,C12-D06,Especialista em Relacionamento com Cliente,Junior,2022-10-26,CC-C12-D06,True
C12-E0144,C12,C12-D01,Operador(a) de Caixa,Junior,2025-06-10,CC-C12-D01,False
C12-E0145,C12,C12-D05,Especialista em Marketplace,Pleno,2021-09-11,CC-C12-D05,True
C12-E0146,C12,C12-D02,Analista de Supply Chain,Junior,2022-11-06,CC-C12-D02,True
C12-E0147,C12,C12-D07,Analista de Contas a Pagar,Pleno,2026-03-04,CC-C12-D07,True
C12-E0148,C12,C12-D06,Analista de Atendimento,Junior,2022-07-10,CC-C12-D06,True
C12-E0149,C12,C12-D03,Analista de Compras,Senior,2022-08-15,CC-C12-D03,False
C12-E0150,C12,C12-D05,Analista de E-commerce,Senior,2020-12-07,CC-C12-D05,True
C12-E0151,C12,C12-D07,Analista Financeiro,Especialista,2022-04-10,CC-C12-D07,True
C12-E0152,C12,C12-D03,Analista Comercial,Pleno,2025-06-25,CC-C12-D03,True
C12-E0153,C12,C12-D01,Gerente de Loja,Especialista,2024-10-02,CC-C12-D01,True
C12-E0154,C12,C12-D06,Analista de Atendimento,Junior,2023-03-21,,True
C12-E0155,C12,C12-D01,Operador(a) de Caixa,Senior,2021-08-09,CC-C12-D01,True
C12-E0156,C12,C12-D02,Coordenador(a) de Logistica,Junior,2021-02-28,CC-C12-D02,True
C12-E0157,C12,C12-D07,Analista Financeiro,Pleno,2024-01-26,CC-C12-D07,False
C12-E0158,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2021-01-10,CC-C12-D06,True
C12-E0159,C12,C12-D02,Analista de Supply Chain,Pleno,2026-03-28,CC-C12-D02,True
C12-E0160,C12,C12-D01,Operador(a) de Caixa,Junior,2025-12-15,CC-C12-D01,True
C12-E0161,C12,C12-D02,Analista de Supply Chain,Pleno,2023-04-05,CC-C12-D02,True
C12-E0162,C12,C12-D01,Operador(a) de Caixa,Senior,2022-08-26,CC-C12-D01,True
C12-E0163,C12,C12-D01,Vendedor(a),Especialista,2022-06-12,CC-C12-D01,True
C12-E0164,C12,C12-D06,Analista de Atendimento,Pleno,2022-02-01,CC-C12-D06,True
C12-E0165,C12,C12-D01,Operador(a) de Caixa,Junior,2022-05-28,CC-C12-D01,True
C12-E0166,C12,C12-D02,Analista de Supply Chain,Pleno,2023-03-01,CC-C12-D02,True
C12-E0167,C12,C12-D02,Coordenador(a) de Logistica,Junior,2023-11-08,CC-C12-D02,True
C12-E0168,C12,C12-D09,Analista de TI,Especialista,2021-01-17,CC-C12-D09,True
C12-E0169,C12,C12-D02,Analista de Supply Chain,Senior,2025-01-26,CC-C12-D02,True
C12-E0170,C12,C12-D01,Vendedor(a),Pleno,2026-03-15,CC-C12-D01,True
C12-E0171,C12,C12-D01,Operador(a) de Caixa,Senior,2024-05-28,CC-C12-D01,True
C12-E0172,C12,C12-D04,Coordenador(a) de Marketing,Especialista,2021-12-10,CC-C12-D04,True
C12-E0173,C12,C12-D04,Coordenador(a) de Marketing,Pleno,2022-07-01,CC-C12-D04,True
C12-E0174,C12,C12-D02,Coordenador(a) de Logistica,Senior,2024-10-16,CC-C12-D02,True
C12-E0175,C12,C12-D02,Coordenador(a) de Logistica,Junior,2025-10-01,CC-C12-D02,True
C12-E0176,C12,C12-D01,Vendedor(a),Senior,2021-02-14,CC-C12-D01,True
C12-E0177,C12,C12-D03,Comprador(a),Senior,2020-10-27,CC-C12-D03,True
C12-E0178,C12,C12-D03,Analista de Compras,Pleno,2023-12-01,CC-C12-D03,True
C12-E0179,C12,C12-D01,Vendedor(a),Junior,2024-11-26,CC-C12-D01,True
C12-E0180,C12,C12-D01,Vendedor(a),Pleno,2023-11-23,CC-C12-D01,True
C12-E0181,C12,C12-D01,Operador(a) de Caixa,Senior,2025-04-05,CC-C12-D01,True
C12-E0182,C12,C12-D01,Vendedor(a),Junior,2022-10-02,CC-C12-D01,True
C12-E0183,C12,C12-D04,Analista de Marketing,Pleno,2024-02-16,CC-C12-D04,True
C12-E0184,C12,C12-D01,Operador(a) de Caixa,Especialista,2023-01-30,CC-C12-D01,True
C12-E0185,C12,C12-D01,Gerente de Loja,Junior,2024-11-23,CC-C12-D01,True
C12-E0186,C12,C12-D01,Operador(a) de Caixa,Junior,2024-12-05,CC-C12-D01,False
C12-E0187,C12,C12-D08,Analista de RH,Pleno,2024-09-02,CC-C12-D08,True
C12-E0188,C12,C12-D06,Analista de Atendimento,Junior,2024-05-18,CC-C12-D06,True
C12-E0189,C12,C12-D01,Gerente de Loja,Senior,2022-01-14,CC-C12-D01,True
C12-E0190,C12,C12-D01,Vendedor(a),Junior,2021-10-20,CC-C12-D01,True
C12-E0191,C12,C12-D01,Vendedor(a),Pleno,2021-06-23,CC-C12-D01,True
C12-E0192,C12,C12-D03,Analista Comercial,Junior,2023-05-17,CC-C12-D03,True
C12-E0193,C12,C12-D01,Gerente de Loja,Pleno,2025-03-31,CC-C12-D01,True
C12-E0194,C12,C12-D05,Analista de E-commerce,Senior,2021-11-03,CC-C12-D05,True
C12-E0195,C12,C12-D03,Analista Comercial,Pleno,2023-06-14,CC-C12-D03,True
C12-E0196,C12,C12-D07,Analista de Contas a Pagar,Junior,2023-11-09,CC-C12-D07,True
C12-E0197,C12,C12-D01,Gerente de Loja,Pleno,2026-02-25,CC-C12-D01,True
C12-E0198,C12,C12-D06,Especialista em Relacionamento com Cliente,Senior,2025-05-13,CC-C12-D06,False
C12-E0199,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2022-04-02,CC-C12-D06,True
C12-E0200,C12,C12-D01,Vendedor(a),Senior,2023-05-12,CC-C12-D01,True
C12-E0201,C12,C12-D02,Analista de Supply Chain,Senior,2025-01-12,CC-C12-D02,True
C12-E0202,C12,C12-D01,Vendedor(a),Junior,2026-04-11,CC-C12-D01,True
C12-E0203,C12,C12-D01,Vendedor(a),Pleno,2023-12-13,CC-C12-D01,True
C12-E0204,C12,C12-D01,Gerente de Loja,Junior,2024-02-25,CC-C12-D01,True
C12-E0205,C12,C12-D03,Analista de Compras,Junior,2020-12-13,CC-C12-D03,True
C12-E0206,C12,C12-D02,Coordenador(a) de Logistica,Pleno,2023-09-05,CC-C12-D02,True
C12-E0207,C12,C12-D08,Analista de RH,Junior,2022-03-06,CC-C12-D08,False
C12-E0208,C12,C12-D01,Vendedor(a),Junior,2026-01-05,CC-C12-D01,True
C12-E0209,C12,C12-D09,Analista de Infraestrutura,Pleno,2021-04-27,CC-C12-D09,True
C12-E0210,C12,C12-D01,Gerente de Loja,Junior,2023-09-09,CC-C12-D01,True
C12-E0211,C12,C12-D06,Especialista em Relacionamento com Cliente,Junior,2026-01-02,CC-C12-D06,True
C12-E0212,C12,C12-D01,Operador(a) de Caixa,Senior,2021-10-28,CC-C12-D01,True
C12-E0213,C12,C12-D01,Gerente de Loja,Junior,2024-04-25,CC-C12-D01,False
C12-E0214,C12,C12-D06,Especialista em Relacionamento com Cliente,Senior,2021-02-26,CC-C12-D06,True
C12-E0215,C12,C12-D01,Vendedor(a),Junior,2021-04-09,CC-C12-D01,False
C12-E0216,C12,C12-D05,Especialista em Marketplace,Junior,2025-10-31,CC-C12-D05,False
C12-E0217,C12,C12-D03,Comprador(a),Especialista,2023-07-08,CC-C12-D03,True
C12-E0218,C12,C12-D03,Analista de Compras,Junior,2025-06-06,CC-C12-D03,True
C12-E0219,C12,C12-D03,Comprador(a),Junior,2024-06-05,CC-C12-D03,True
C12-E0220,C12,C12-D06,Analista de Atendimento,Gerente,2023-11-29,CC-C12-D06,True
C12-E0221,C12,C12-D01,Vendedor(a),Pleno,2026-03-01,CC-C12-D01,True
C12-E0222,C12,C12-D05,Analista de E-commerce,Senior,2021-03-02,CC-C12-D05,True
C12-E0223,C12,C12-D07,Controller Junior,Pleno,2022-10-23,CC-C12-D07,True
C12-E0224,C12,C12-D01,Operador(a) de Caixa,Junior,2024-08-09,CC-C12-D01,True
C12-E0225,C12,C12-D01,Gerente de Loja,Especialista,2025-08-09,CC-C12-D01,True
C12-E0226,C12,C12-D06,Especialista em Relacionamento com Cliente,Junior,2022-05-17,CC-C12-D06,True
C12-E0227,C12,C12-D02,Coordenador(a) de Logistica,Pleno,2020-09-15,CC-C12-D02,True
C12-E0228,C12,C12-D02,Analista de Supply Chain,Pleno,2022-03-13,CC-C12-D02,True
C12-E0229,C12,C12-D01,Gerente de Loja,Junior,2024-07-12,CC-C12-D01,True
C12-E0230,C12,C12-D03,Analista Comercial,Pleno,2024-10-05,CC-C12-D03,True
C12-E0231,C12,C12-D01,Gerente de Loja,Senior,2025-02-10,CC-C12-D01,True
C12-E0232,C12,C12-D03,Comprador(a),Senior,2023-10-06,CC-C12-D03,True
C12-E0233,C12,C12-D06,Especialista em Relacionamento com Cliente,Senior,2024-06-30,CC-C12-D06,True
C12-E0234,C12,C12-D01,Gerente de Loja,Gerente,2021-01-28,CC-C12-D01,True
C12-E0235,C12,C12-D03,Comprador(a),Especialista,2026-02-04,CC-C12-D03,True
C12-E0236,C12,C12-D09,Suporte Tecnico,Gerente,2026-01-17,CC-C12-D09,True
C12-E0237,C12,C12-D05,Especialista em Marketplace,Junior,2026-05-19,CC-C12-D05,True
C12-E0238,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2023-10-11,CC-C12-D06,True
C12-E0239,C12,C12-D02,Coordenador(a) de Logistica,Junior,2021-05-10,CC-C12-D02,True
C12-E0240,C12,C12-D06,Analista de Atendimento,Pleno,2026-05-16,CC-C12-D06,True
C12-E0241,C12,C12-D01,Operador(a) de Caixa,Senior,2024-07-22,CC-C12-D01,True
C12-E0242,C12,C12-D01,Operador(a) de Caixa,Junior,2024-02-12,CC-C12-D01,True
C12-E0243,C12,C12-D01,Gerente de Loja,Junior,2025-10-29,CC-C12-D01,True
C12-E0244,C12,C12-D02,Analista de Supply Chain,Pleno,2024-10-24,CC-C12-D02,True
C12-E0245,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2022-09-24,CC-C12-D06,True
C12-E0246,C12,C12-D01,Gerente de Loja,Senior,2025-07-03,CC-C12-D01,True
C12-E0247,C12,C12-D05,Analista de E-commerce,Junior,2024-08-20,CC-C12-D05,True
C12-E0248,C12,C12-D05,Analista de E-commerce,Senior,2020-09-12,CC-C12-D05,True
C12-E0249,C12,C12-D04,Especialista em Midias Digitais,Senior,2024-02-05,CC-C12-D04,True
C12-E0250,C12,C12-D02,Analista de Supply Chain,Pleno,2023-02-02,CC-C12-D02,True
C12-E0251,C12,C12-D04,Coordenador(a) de Marketing,Senior,2021-07-08,CC-C12-D04,True
C12-E0252,C12,C12-D01,Vendedor(a),Pleno,2025-09-19,CC-C12-D01,True
C12-E0253,C12,C12-D01,Gerente de Loja,Junior,2025-01-28,CC-C12-D01,True
C12-E0254,C12,C12-D09,Suporte Tecnico,Senior,2024-04-08,CC-C12-D09,True
C12-E0255,C12,C12-D01,Operador(a) de Caixa,Pleno,2024-02-03,CC-C12-D01,True
C12-E0256,C12,C12-D01,Operador(a) de Caixa,Senior,2025-10-15,CC-C12-D01,True
C12-E0257,C12,C12-D07,Analista de Contas a Pagar,Especialista,2020-08-16,CC-C12-D07,True
C12-E0258,C12,C12-D01,Gerente de Loja,Junior,2021-01-07,CC-C12-D01,True
C12-E0259,C12,C12-D05,Especialista em Marketplace,Pleno,2021-08-27,CC-C12-D05,True
C12-E0260,C12,C12-D01,Vendedor(a),Pleno,2023-07-14,CC-C12-D01,True
C12-E0261,C12,C12-D02,Coordenador(a) de Logistica,Senior,2020-12-01,CC-C12-D02,True
C12-E0262,C12,C12-D01,Operador(a) de Caixa,Pleno,2020-11-16,CC-C12-D01,True
C12-E0263,C12,C12-D01,Operador(a) de Caixa,Senior,2023-04-29,CC-C12-D01,True
C12-E0264,C12,C12-D02,Analista de Supply Chain,Gerente,2021-02-28,CC-C12-D02,False
C12-E0265,C12,C12-D06,Especialista em Relacionamento com Cliente,Pleno,2024-04-10,,True
C12-E0266,C12,C12-D03,Comprador(a),Senior,2023-07-05,CC-C12-D03,True
C12-E0267,C12,C12-D08,Analista de RH,Pleno,2024-02-13,CC-C12-D08,True
C12-E0268,C12,C12-D01,Vendedor(a),Pleno,2021-10-20,CC-C12-D01,True
C12-E0269,C12,C12-D03,Analista de Compras,Pleno,2024-01-24,,True
C12-E0270,C12,C12-D04,Analista de Marketing,Senior,2022-03-31,CC-C12-D04,True
C12-E0271,C12,C12-D08,Analista de RH,Pleno,2022-12-29,CC-C12-D08,True
C12-E0272,C12,C12-D01,Operador(a) de Caixa,Pleno,2022-10-24,CC-C12-D01,True
C13-E0001,C13,C13-D01,Operador(a) de Caixa,Junior,2022-09-15,CC-C13-D01,True
C13-E0002,C13,C13-D05,Analista de E-commerce,Pleno,2024-06-22,CC-C13-D05,True
C13-E0003,C13,C13-D06,Especialista em Relacionamento com Cliente,Junior,2021-01-26,CC-C13-D06,True
C13-E0004,C13,C13-D06,Analista de Atendimento,Pleno,2024-12-02,CC-C13-D06,True
C13-E0005,C13,C13-D07,Analista de Contas a Pagar,Junior,2021-04-12,CC-C13-D07,True
C13-E0006,C13,C13-D06,Especialista em Relacionamento com Cliente,Junior,2021-04-04,CC-C13-D06,True
C13-E0007,C13,C13-D08,Business Partner de RH,Junior,2025-10-25,CC-C13-D08,True
C13-E0008,C13,C13-D01,Vendedor(a),Senior,2022-12-12,CC-C13-D01,True
C13-E0009,C13,C13-D03,Analista de Compras,Especialista,2023-01-01,CC-C13-D03,True
C13-E0010,C13,C13-D01,Gerente de Loja,Senior,2022-11-17,CC-C13-D01,False
C13-E0011,C13,C13-D01,Vendedor(a),Pleno,2025-09-13,CC-C13-D01,True
C13-E0012,C13,C13-D01,Vendedor(a),Pleno,2026-02-04,CC-C13-D01,True
C13-E0013,C13,C13-D01,Vendedor(a),Especialista,2022-08-08,CC-C13-D01,True
C13-E0014,C13,C13-D01,Gerente de Loja,Pleno,2022-01-28,CC-C13-D01,True
C13-E0015,C13,C13-D01,Gerente de Loja,Especialista,2021-04-08,CC-C13-D01,True
C13-E0016,C13,C13-D01,Vendedor(a),Pleno,2022-12-01,CC-C13-D01,True
C13-E0017,C13,C13-D07,Controller Junior,Especialista,2023-10-18,CC-C13-D07,True
C13-E0018,C13,C13-D01,Gerente de Loja,Pleno,2022-04-11,CC-C13-D01,True
C13-E0019,C13,C13-D06,Especialista em Relacionamento com Cliente,Pleno,2024-01-08,CC-C13-D06,True
C13-E0020,C13,C13-D01,Gerente de Loja,Junior,2025-03-09,CC-C13-D01,True
C13-E0021,C13,C13-D07,Analista Financeiro,Junior,2024-03-06,CC-C13-D07,True
C13-E0022,C13,C13-D07,Controller Junior,Senior,2023-04-12,CC-C13-D07,True
C13-E0023,C13,C13-D05,Especialista em Marketplace,Pleno,2020-11-01,CC-C13-D05,True
C13-E0024,C13,C13-D05,Especialista em Marketplace,Especialista,2020-12-08,CC-C13-D05,True
C13-E0025,C13,C13-D01,Operador(a) de Caixa,Senior,2024-05-17,CC-C13-D01,True
C13-E0026,C13,C13-D09,Administrador(a) de Sistemas,Junior,2025-05-05,CC-C13-D09,True
C13-E0027,C13,C13-D07,Analista de Contas a Pagar,Pleno,2024-12-15,CC-C13-D07,True
C13-E0028,C13,C13-D07,Analista Financeiro,Junior,2021-04-17,CC-C13-D07,True
C13-E0029,C13,C13-D05,Analista de E-commerce,Gerente,2026-02-03,CC-C13-D05,True
C13-E0030,C13,C13-D01,Gerente de Loja,Senior,2022-04-06,CC-C13-D01,True
C13-E0031,C13,C13-D07,Analista Financeiro,Pleno,2022-09-15,CC-C13-D07,True
C13-E0032,C13,C13-D01,Gerente de Loja,Junior,2025-04-15,CC-C13-D01,True
C13-E0033,C13,C13-D03,Analista Comercial,Senior,2021-12-08,CC-C13-D03,True
C13-E0034,C13,C13-D01,Operador(a) de Caixa,Pleno,2022-12-11,CC-C13-D01,True
C13-E0035,C13,C13-D08,Analista de RH,Senior,2024-04-25,CC-C13-D08,True
C13-E0036,C13,C13-D01,Vendedor(a),Junior,2023-05-05,CC-C13-D01,True
C13-E0037,C13,C13-D01,Vendedor(a),Pleno,2025-02-15,CC-C13-D01,True
C13-E0038,C13,C13-D03,Comprador(a),Junior,2023-05-18,CC-C13-D03,True
C13-E0039,C13,C13-D06,Analista de Atendimento,Junior,2024-02-16,CC-C13-D06,True
C13-E0040,C13,C13-D04,Especialista em Midias Digitais,Junior,2022-11-15,CC-C13-D04,True
C13-E0041,C13,C13-D01,Operador(a) de Caixa,Senior,2021-08-10,CC-C13-D01,False
C13-E0042,C13,C13-D01,Gerente de Loja,Pleno,2024-07-10,CC-C13-D01,True
C13-E0043,C13,C13-D06,Especialista em Relacionamento com Cliente,Gerente,2023-01-31,CC-C13-D06,True
C13-E0044,C13,C13-D09,Administrador(a) de Sistemas,Senior,2025-12-14,CC-C13-D09,True
C13-E0045,C13,C13-D06,Analista de Atendimento,Pleno,2025-04-04,CC-C13-D06,True
C13-E0046,C13,C13-D02,Analista de Supply Chain,Junior,2021-08-30,CC-C13-D02,True
C13-E0047,C13,C13-D07,Analista de Contas a Pagar,Pleno,2021-06-11,CC-C13-D07,True
C13-E0048,C13,C13-D02,Coordenador(a) de Logistica,Pleno,2022-09-19,CC-C13-D02,True
C13-E0049,C13,C13-D03,Analista Comercial,Especialista,2021-11-11,CC-C13-D03,True
C13-E0050,C13,C13-D03,Analista Comercial,Junior,2025-07-25,CC-C13-D03,True
C13-E0051,C13,C13-D02,Coordenador(a) de Logistica,Gerente,2022-12-07,CC-C13-D02,True
C13-E0052,C13,C13-D06,Especialista em Relacionamento com Cliente,Junior,2025-05-09,CC-C13-D06,True
C13-E0053,C13,C13-D03,Analista Comercial,Pleno,2021-03-23,CC-C13-D03,True
C13-E0054,C13,C13-D01,Gerente de Loja,Junior,2024-10-31,CC-C13-D01,True
C13-E0055,C13,C13-D01,Operador(a) de Caixa,Senior,2024-09-01,CC-C13-D01,True
C13-E0056,C13,C13-D01,Vendedor(a),Senior,2025-02-01,CC-C13-D01,True
C13-E0057,C13,C13-D04,Especialista em Midias Digitais,Pleno,2022-09-27,CC-C13-D04,True
C13-E0058,C13,C13-D01,Vendedor(a),Senior,2023-07-29,CC-C13-D01,True
C13-E0059,C13,C13-D01,Gerente de Loja,Pleno,2021-02-11,CC-C13-D01,False
C13-E0060,C13,C13-D05,Especialista em Marketplace,Senior,2023-07-13,CC-C13-D05,True
C13-E0061,C13,C13-D05,Especialista em Marketplace,Pleno,2022-07-15,CC-C13-D05,True
C13-E0062,C13,C13-D06,Analista de Atendimento,Senior,2023-04-08,CC-C13-D06,True
C13-E0063,C13,C13-D03,Analista Comercial,Gerente,2021-08-25,CC-C13-D03,True
C13-E0064,C13,C13-D07,Analista de Contas a Pagar,Pleno,2025-08-25,CC-C13-D07,True
C13-E0065,C13,C13-D08,Recrutador(a),Pleno,2021-04-10,CC-C13-D08,True
C13-E0066,C13,C13-D06,Especialista em Relacionamento com Cliente,Pleno,2023-10-08,CC-C13-D06,True
C13-E0067,C13,C13-D05,Analista de E-commerce,Senior,2020-08-27,CC-C13-D05,True
C13-E0068,C13,C13-D01,Gerente de Loja,Junior,2022-08-16,CC-C13-D01,True
C13-E0069,C13,C13-D09,Analista de Infraestrutura,Senior,2021-09-19,CC-C13-D09,True
C13-E0070,C13,C13-D01,Operador(a) de Caixa,Pleno,2022-08-10,CC-C13-D01,True
C13-E0071,C13,C13-D01,Gerente de Loja,Pleno,2024-07-03,CC-C13-D01,True
C13-E0072,C13,C13-D02,Analista de Supply Chain,Junior,2020-12-26,CC-C13-D02,True
C13-E0073,C13,C13-D01,Operador(a) de Caixa,Gerente,2023-07-09,CC-C13-D01,True
C13-E0074,C13,C13-D09,Analista de TI,Junior,2021-06-14,CC-C13-D09,True
C13-E0075,C13,C13-D04,Coordenador(a) de Marketing,Junior,2025-08-30,CC-C13-D04,True
C13-E0076,C13,C13-D03,Analista Comercial,Pleno,2022-03-12,CC-C13-D03,True
C13-E0077,C13,C13-D05,Analista de E-commerce,Pleno,2025-06-06,CC-C13-D05,True
C13-E0078,C13,C13-D03,Comprador(a),Senior,2021-02-20,CC-C13-D03,True
C13-E0079,C13,C13-D01,Operador(a) de Caixa,Junior,2026-06-11,CC-C13-D01,True
C13-E0080,C13,C13-D04,Especialista em Midias Digitais,Pleno,2024-10-08,CC-C13-D04,True
C13-E0081,C13,C13-D06,Especialista em Relacionamento com Cliente,Pleno,2022-01-26,CC-C13-D06,True
C13-E0082,C13,C13-D02,Coordenador(a) de Logistica,Gerente,2025-01-07,CC-C13-D02,True
C13-E0083,C13,C13-D06,Especialista em Relacionamento com Cliente,Pleno,2023-01-31,CC-C13-D06,True
C13-E0084,C13,C13-D01,Operador(a) de Caixa,Gerente,2024-05-29,CC-C13-D01,True
C14-E0001,C14,C14-D06,Especialista em Relacionamento com Cliente,Senior,2025-08-13,CC-C14-D06,True
C14-E0002,C14,C14-D02,Coordenador(a) de Logistica,Pleno,2025-01-05,CC-C14-D02,True
C14-E0003,C14,C14-D01,Gerente de Loja,Especialista,2024-01-17,CC-C14-D01,True
C14-E0004,C14,C14-D02,Analista de Supply Chain,Pleno,2026-06-08,CC-C14-D02,True
C14-E0005,C14,C14-D01,Vendedor(a),Senior,2025-07-02,CC-C14-D01,True
C14-E0006,C14,C14-D03,Comprador(a),Junior,2023-10-22,CC-C14-D03,True
C14-E0007,C14,C14-D03,Analista Comercial,Especialista,2023-11-27,CC-C14-D03,True
C14-E0008,C14,C14-D03,Analista Comercial,Senior,2023-12-21,CC-C14-D03,True
C14-E0009,C14,C14-D09,Analista de Infraestrutura,Senior,2023-01-22,CC-C14-D09,True
C14-E0010,C14,C14-D07,Analista Financeiro,Especialista,2023-06-15,CC-C14-D07,True
C14-E0011,C14,C14-D01,Operador(a) de Caixa,Junior,2022-02-17,CC-C14-D01,True
C14-E0012,C14,C14-D02,Coordenador(a) de Logistica,Gerente,2021-05-28,CC-C14-D02,True
C14-E0013,C14,C14-D02,Coordenador(a) de Logistica,Pleno,2025-01-13,CC-C14-D02,True
C14-E0014,C14,C14-D02,Analista de Supply Chain,Junior,2026-04-08,CC-C14-D02,True
C14-E0015,C14,C14-D06,Especialista em Relacionamento com Cliente,Gerente,2022-06-05,CC-C14-D06,True
C14-E0016,C14,C14-D03,Comprador(a),Pleno,2025-06-30,CC-C14-D03,True
C14-E0017,C14,C14-D04,Coordenador(a) de Marketing,Especialista,2021-04-17,CC-C14-D04,True
C14-E0018,C14,C14-D06,Especialista em Relacionamento com Cliente,Senior,2022-08-15,CC-C14-D06,True
C14-E0019,C14,C14-D06,Especialista em Relacionamento com Cliente,Especialista,2023-01-08,CC-C14-D06,True
C14-E0020,C14,C14-D01,Vendedor(a),Pleno,2022-06-17,CC-C14-D01,True
C14-E0021,C14,C14-D06,Especialista em Relacionamento com Cliente,Pleno,2026-05-12,CC-C14-D06,True
C14-E0022,C14,C14-D02,Analista de Supply Chain,Especialista,2022-02-14,CC-C14-D02,True
C14-E0023,C14,C14-D01,Vendedor(a),Junior,2022-04-30,CC-C14-D01,True
C14-E0024,C14,C14-D01,Gerente de Loja,Junior,2021-01-09,CC-C14-D01,True
C14-E0025,C14,C14-D03,Comprador(a),Gerente,2022-11-11,CC-C14-D03,True
C14-E0026,C14,C14-D02,Analista de Supply Chain,Pleno,2024-11-07,CC-C14-D02,True
C14-E0027,C14,C14-D01,Operador(a) de Caixa,Junior,2023-04-24,CC-C14-D01,True
C14-E0028,C14,C14-D05,Analista de E-commerce,Gerente,2023-03-08,CC-C14-D05,True
C14-E0029,C14,C14-D06,Analista de Atendimento,Pleno,2023-09-11,CC-C14-D06,True
C14-E0030,C14,C14-D01,Operador(a) de Caixa,Junior,2025-07-27,CC-C14-D01,True
C14-E0031,C14,C14-D01,Operador(a) de Caixa,Pleno,2022-12-10,CC-C14-D01,True
C14-E0032,C14,C14-D06,Especialista em Relacionamento com Cliente,Especialista,2023-02-12,CC-C14-D06,True
C14-E0033,C14,C14-D01,Vendedor(a),Junior,2021-05-09,CC-C14-D01,True
C14-E0034,C14,C14-D08,Business Partner de RH,Pleno,2022-09-23,CC-C14-D08,True
C14-E0035,C14,C14-D04,Coordenador(a) de Marketing,Pleno,2023-03-15,CC-C14-D04,True
C14-E0036,C14,C14-D01,Operador(a) de Caixa,Pleno,2023-01-13,CC-C14-D01,True
C14-E0037,C14,C14-D01,Operador(a) de Caixa,Pleno,2023-07-11,CC-C14-D01,True
C14-E0038,C14,C14-D01,Vendedor(a),Junior,2024-07-19,CC-C14-D01,True
C14-E0039,C14,C14-D01,Operador(a) de Caixa,Senior,2024-06-24,CC-C14-D01,True
C14-E0040,C14,C14-D01,Operador(a) de Caixa,Especialista,2025-12-18,CC-C14-D01,True
C14-E0041,C14,C14-D04,Analista de Marketing,Junior,2025-01-08,CC-C14-D04,True
C14-E0042,C14,C14-D01,Vendedor(a),Junior,2023-08-14,CC-C14-D01,True
C14-E0043,C14,C14-D03,Analista de Compras,Senior,2024-07-28,CC-C14-D03,True
C14-E0044,C14,C14-D04,Analista de Marketing,Senior,2021-12-16,CC-C14-D04,True
C14-E0045,C14,C14-D01,Gerente de Loja,Senior,2021-01-05,CC-C14-D01,True
C14-E0046,C14,C14-D01,Gerente de Loja,Pleno,2021-06-08,CC-C14-D01,True
C14-E0047,C14,C14-D01,Gerente de Loja,Junior,2023-07-07,CC-C14-D01,True
C14-E0048,C14,C14-D01,Gerente de Loja,Gerente,2023-05-25,CC-C14-D01,True
C14-E0049,C14,C14-D06,Analista de Atendimento,Senior,2024-03-11,CC-C14-D06,True
C14-E0050,C14,C14-D01,Gerente de Loja,Senior,2022-10-11,CC-C14-D01,True
C14-E0051,C14,C14-D06,Analista de Atendimento,Pleno,2020-11-18,CC-C14-D06,True
C14-E0052,C14,C14-D02,Coordenador(a) de Logistica,Pleno,2022-02-23,CC-C14-D02,True
C14-E0053,C14,C14-D02,Coordenador(a) de Logistica,Especialista,2022-01-17,CC-C14-D02,False
C14-E0054,C14,C14-D03,Comprador(a),Senior,2022-11-16,CC-C14-D03,True
C14-E0055,C14,C14-D06,Especialista em Relacionamento com Cliente,Senior,2025-10-23,CC-C14-D06,True
C14-E0056,C14,C14-D01,Gerente de Loja,Especialista,2025-10-27,CC-C14-D01,True
C14-E0057,C14,C14-D01,Vendedor(a),Pleno,2021-02-07,CC-C14-D01,True
C14-E0058,C14,C14-D03,Analista Comercial,Junior,2023-10-28,CC-C14-D03,False
