build_id,project_id,timestamp,status,duration,tests_executed,tests_failed
BLD-C02-P02-009092,C02-P02,2026-02-11 20:32:04,Sucesso,180,466,0
BLD-C02-P02-009093,C02-P02,2026-02-16 10:01:43,Falha,535,486,2
BLD-C02-P02-009094,C02-P02,2026-02-04 18:27:04,Sucesso,20,93,0
BLD-C02-P02-009095,C02-P02,2026-02-05 10:09:06,Sucesso,255,84,0
BLD-C02-P02-009096,C02-P02,2026-02-05 17:53:25,Sucesso,506,144,0
BLD-C02-P02-009097,C02-P02,2026-02-09 18:36:11,Falha,294,759,1
BLD-C02-P02-009098,C02-P02,2026-02-13 10:32:30,Sucesso,536,209,0
BLD-C02-P02-009099,C02-P02,2026-02-04 07:11:50,Sucesso,274,279,0
BLD-C02-P02-009100,C02-P02,2026-02-27 13:58:25,Sucesso,283,10,0
BLD-C02-P02-009101,C02-P02,2026-03-05 14:24:40,Sucesso,24,126,0
BLD-C02-P02-009102,C02-P02,2026-03-08 11:36:56,Sucesso,20,555,0
BLD-C02-P02-009103,C02-P02,2026-03-08 10:13:23,Sucesso,251,589,0
BLD-C02-P02-009104,C02-P02,2026-03-11 08:45:56,Sucesso,108,655,0
BLD-C02-P02-009105,C02-P02,2026-03-20 20:44:46,Falha,585,421,6
BLD-C02-P02-009106,C02-P02,2026-03-30 11:37:49,Sucesso,327,756,0
BLD-C02-P02-009107,C02-P02,2026-03-06 10:24:26,Sucesso,367,384,0
BLD-C02-P02-009108,C02-P02,2026-03-30 14:00:57,Sucesso,434,183,0
BLD-C02-P02-009109,C02-P02,2026-03-18 16:38:44,Sucesso,423,408,0
BLD-C02-P02-009110,C02-P02,2026-03-05 10:37:30,Sucesso,239,578,0
BLD-C02-P02-009111,C02-P02,2026-03-23 20:41:52,Sucesso,368,31,0
BLD-C02-P02-009112,C02-P02,2026-04-29 15:17:12,Sucesso,547,444,0
BLD-C02-P02-009113,C02-P02,2026-04-23 11:03:35,Sucesso,515,270,0
BLD-C02-P02-009114,C02-P02,2026-04-20 14:36:34,Sucesso,165,783,0
BLD-C02-P02-009115,C02-P02,2026-04-21 11:19:35,Sucesso,597,411,0
BLD-C02-P02-009116,C02-P02,2026-04-11 17:26:45,Sucesso,343,209,0
BLD-C02-P02-009117,C02-P02,2026-04-21 18:53:25,Sucesso,487,702,0
BLD-C02-P02-009118,C02-P02,2026-04-13 08:52:27,Sucesso,359,526,0
BLD-C02-P02-009119,C02-P02,2026-04-09 11:50:28,Sucesso,303,740,0
BLD-C02-P02-009120,C02-P02,2026-04-11 16:07:02,Sucesso,444,218,0
BLD-C02-P02-009121,C02-P02,2026-04-05 16:46:31,Falha,399,333,6
BLD-C02-P02-009122,C02-P02,2026-04-22 13:03:16,Sucesso,241,515,0
BLD-C02-P02-009123,C02-P02,2026-04-04 13:21:54,Sucesso,235,434,0
BLD-C02-P02-009124,C02-P02,2026-04-03 21:15:57,Sucesso,513,293,0
BLD-C02-P02-009125,C02-P02,2026-04-27 17:49:35,Sucesso,406,503,0
BLD-C02-P02-009126,C02-P02,2026-04-12 09:51:35,Sucesso,127,82,0
BLD-C02-P02-009127,C02-P02,2026-04-02 20:57:30,Sucesso,587,170,0
BLD-C02-P02-009128,C02-P02,2026-04-24 07:45:53,Sucesso,449,343,0
BLD-C02-P02-009129,C02-P02,2026-04-03 16:10:26,Sucesso,205,405,0
BLD-C02-P02-009130,C02-P02,2026-04-15 17:17:22,Sucesso,248,739,0
BLD-C02-P02-009131,C02-P02,2026-05-24 19:47:26,Falha,175,516,14
BLD-C02-P02-009132,C02-P02,2026-05-13 17:38:09,Sucesso,384,480,0
BLD-C02-P02-009133,C02-P02,2026-05-08 21:24:23,Sucesso,233,204,0
BLD-C02-P02-009134,C02-P02,2026-05-14 21:50:26,Sucesso,281,433,0
BLD-C02-P02-009135,C02-P02,2026-05-27 19:52:00,Sucesso,263,900,0
BLD-C02-P02-009136,C02-P02,2026-05-21 08:30:52,Sucesso,116,227,0
BLD-C02-P02-009137,C02-P02,2026-05-13 14:00:11,Falha,545,427,7
BLD-C02-P02-009138,C02-P02,2026-05-29 19:40:08,Falha,242,515,3
BLD-C02-P02-009139,C02-P02,2026-05-04 16:53:01,Sucesso,410,555,0
BLD-C02-P02-009140,C02-P02,2026-05-13 10:28:19,Sucesso,484,313,0
BLD-C02-P02-009141,C02-P02,2026-05-20 07:05:36,Sucesso,399,168,0
BLD-C02-P02-009142,C02-P02,2026-05-25 09:48:25,Sucesso,432,223,0
BLD-C02-P02-009143,C02-P02,2026-05-17 10:13:43,Falha,463,676,2
BLD-C02-P02-009144,C02-P02,2026-05-02 10:57:00,Falha,407,406,8
BLD-C02-P02-009145,C02-P02,2026-05-16 11:11:57,Sucesso,295,575,0
BLD-C02-P02-009146,C02-P02,2026-05-11 07:04:03,Falha,377,334,3
BLD-C02-P02-009147,C02-P02,2026-05-03 07:15:42,Sucesso,430,685,0
BLD-C02-P02-009148,C02-P02,2026-05-24 11:16:41,Sucesso,587,261,0
BLD-C02-P02-009149,C02-P02,2026-05-10 07:05:40,Sucesso,213,602,0
BLD-C02-P02-009150,C02-P02,2026-05-09 21:41:30,Sucesso,187,228,0
BLD-C02-P02-009151,C02-P02,2026-05-04 20:43:08,Sucesso,556,379,0
BLD-C02-P02-009152,C02-P02,2026-06-26 08:30:44,Falha,537,373,6
BLD-C02-P02-009153,C02-P02,2026-06-21 17:04:59,Sucesso,273,600,0
BLD-C02-P02-009154,C02-P02,2026-06-27 11:41:58,Sucesso,372,446,0
BLD-C02-P02-009155,C02-P02,2026-06-06 14:40:42,Sucesso,253,486,0
BLD-C02-P02-009156,C02-P02,2026-06-16 07:13:05,Sucesso,297,333,0
BLD-C02-P02-009157,C02-P02,2026-06-09 11:24:16,Sucesso,200,148,1
BLD-C02-P02-009158,C02-P02,2026-06-04 15:06:07,Sucesso,289,412,0
BLD-C02-P02-009159,C02-P02,2026-06-18 17:14:46,Sucesso,264,352,0
BLD-C02-P02-009160,C02-P02,2026-06-14 19:22:25,Sucesso,374,248,0
BLD-C02-P02-009161,C02-P02,2026-06-05 21:20:59,Sucesso,472,184,0
BLD-C02-P02-009162,C02-P02,2026-06-07 17:33:25,Sucesso,236,148,0
BLD-C02-P02-009163,C02-P02,2026-06-05 16:30:20,Sucesso,525,389,0
BLD-C02-P02-009164,C02-P02,2026-06-11 19:40:21,Sucesso,329,446,0
BLD-C02-P02-009165,C02-P02,2026-06-29 17:56:35,Sucesso,473,286,0
BLD-C02-P02-009166,C02-P02,2026-06-21 14:57:43,Sucesso,360,493,0
BLD-C02-P02-009167,C02-P02,2026-06-30 18:25:00,Falha,294,466,10
BLD-C02-P02-009168,C02-P02,2026-06-29 13:43:01,Falha,421,445,12
BLD-C02-P02-009169,C02-P02,2026-06-16 07:38:20,Falha,345,648,1
BLD-C02-P02-009170,C02-P02,2026-06-19 11:43:42,Falha,306,10,10
BLD-C02-P02-009171,C02-P02,2026-07-26 09:14:13,Sucesso,345,340,0
BLD-C02-P02-009172,C02-P02,2026-07-15 19:09:48,Sucesso,443,192,0
BLD-C02-P02-009173,C02-P02,2026-07-10 07:48:32,Sucesso,532,394,0
BLD-C02-P02-009174,C02-P02,2026-07-25 07:41:20,Falha,313,567,4
BLD-C02-P02-009175,C02-P02,2026-07-22 11:31:31,Sucesso,428,369,0
BLD-C02-P02-009176,C02-P02,2026-07-06 10:14:42,Sucesso,139,278,0
BLD-C02-P02-009177,C02-P02,2026-07-22 16:31:33,Sucesso,345,306,0
BLD-C02-P02-009178,C02-P02,2026-07-31 13:47:34,Sucesso,171,456,0
BLD-C02-P02-009179,C02-P02,2026-07-17 10:26:37,Sucesso,592,362,0
BLD-C02-P02-009180,C02-P02,2026-07-23 21:31:59,Sucesso,599,687,0
BLD-C02-P02-009181,C02-P02,2026-07-30 09:35:01,Falha,386,248,4
BLD-C02-P02-009182,C02-P02,2026-07-09 14:55:02,Falha,355,492,2
BLD-C02-P02-009183,C02-P02,2026-07-03 20:16:29,Sucesso,180,470,0
BLD-C02-P02-009184,C02-P02,2026-07-25 19:46:38,Sucesso,308,850,0
BLD-C02-P02-009185,C02-P02,2026-07-08 10:21:38,Sucesso,461,508,0
BLD-C02-P02-009186,C02-P02,2026-07-13 07:19:53,Sucesso,468,514,0
BLD-C02-P02-009187,C02-P02,2026-07-11 21:57:13,Sucesso,279,573,0
BLD-C02-P02-009188,C02-P02,2026-07-19 16:35:56,Sucesso,20,554,0
BLD-C02-P02-009189,C02-P02,2026-07-26 18:21:00,Sucesso,306,297,0
BLD-C02-P02-009190,C02-P02,2026-07-26 18:12:39,Sucesso,597,84,0
BLD-C02-P02-009191,C02-P02,2026-07-24 08:53:32,Sucesso,342,327,0
BLD-C02-P02-009192,C02-P02,2026-07-26 08:32:25,Sucesso,276,353,0
BLD-C02-P02-009193,C02-P02,2026-07-07 07:30:50,Sucesso,309,246,0
BLD-C02-P02-009194,C02-P02,2026-07-30 09:10:14,Sucesso,396,174,0
BLD-C02-P02-009195,C02-P02,2026-07-07 10:29:55,Sucesso,105,450,0
BLD-C02-P02-009196,C02-P02,2026-07-21 18:39:30,Sucesso,690,425,0
BLD-C02-P02-009197,C02-P02,2026-07-29 15:15:31,Sucesso,108,506,0
BLD-C02-P02-009198,C02-P02,2026-07-23 18:52:47,Sucesso,423,572,0
BLD-C02-P02-009199,C02-P02,2026-07-08 08:51:27,Sucesso,388,455,2
BLD-C02-P02-009200,C02-P02,2026-07-08 16:48:26,Sucesso,271,299,0
BLD-C02-P02-009201,C02-P02,2026-07-28 20:03:59,Sucesso,112,403,0
BLD-C02-P02-009202,C02-P02,2026-07-26 08:34:56,Sucesso,329,507,0
BLD-C02-P03-009203,C02-P03,2026-01-03 21:12:41,Sucesso,20,261,0
BLD-C02-P03-009204,C02-P03,2026-01-07 14:26:36,Sucesso,405,606,0
BLD-C02-P03-009205,C02-P03,2026-01-15 11:30:16,Sucesso,263,175,0
BLD-C02-P03-009206,C02-P03,2026-01-02 09:48:53,Sucesso,496,337,0
BLD-C02-P03-009207,C02-P03,2026-01-18 12:35:31,Sucesso,296,693,0
BLD-C02-P03-009208,C02-P03,2026-01-24 08:16:10,Sucesso,362,455,0
BLD-C02-P03-009209,C02-P03,2026-01-07 15:33:13,Sucesso,623,73,0
BLD-C02-P03-009210,C02-P03,2026-01-19 07:25:31,Sucesso,20,582,0
BLD-C02-P03-009211,C02-P03,2026-01-09 20:49:39,Sucesso,352,360,0
BLD-C02-P03-009212,C02-P03,2026-01-02 16:30:42,Sucesso,506,406,0
BLD-C02-P03-009213,C02-P03,2026-01-25 15:53:52,Sucesso,517,258,0
BLD-C02-P03-009214,C02-P03,2026-01-24 14:45:04,Falha,228,381,5
BLD-C02-P03-009215,C02-P03,2026-01-22 09:20:05,Sucesso,409,256,0
BLD-C02-P03-009216,C02-P03,2026-01-06 09:07:55,Sucesso,161,891,0
BLD-C02-P03-009217,C02-P03,2026-01-10 19:48:07,Sucesso,343,572,0
BLD-C02-P03-009218,C02-P03,2026-01-05 08:08:09,Sucesso,488,502,0
BLD-C02-P03-009219,C02-P03,2026-01-12 17:49:48,Sucesso,359,704,0
BLD-C02-P03-009220,C02-P03,2026-01-27 09:32:11,Sucesso,327,225,0
BLD-C02-P03-009221,C02-P03,2026-01-19 12:12:35,Sucesso,208,302,0
BLD-C02-P03-009222,C02-P03,2026-01-07 11:27:25,Sucesso,280,412,0
BLD-C02-P03-009223,C02-P03,2026-01-28 18:22:01,Sucesso,118,634,0
BLD-C02-P03-009224,C02-P03,2026-01-10 08:19:30,Sucesso,239,792,0
BLD-C02-P03-009225,C02-P03,2026-01-27 13:34:54,Sucesso,424,621,0
BLD-C02-P03-009226,C02-P03,2026-01-08 21:14:13,Sucesso,427,463,0
BLD-C02-P03-009227,C02-P03,2026-01-22 10:40:22,Sucesso,357,10,0
BLD-C02-P03-009228,C02-P03,2026-01-23 12:36:42,Falha,375,719,1
BLD-C02-P03-009229,C02-P03,2026-01-10 12:50:42,Sucesso,162,406,0
BLD-C02-P03-009230,C02-P03,2026-01-25 16:52:39,Sucesso,324,393,0
BLD-C02-P03-009231,C02-P03,2026-01-09 21:43:34,Sucesso,182,199,0
BLD-C02-P03-009232,C02-P03,2026-01-16 09:26:18,Sucesso,20,468,0
BLD-C02-P03-009233,C02-P03,2026-01-12 14:30:02,Sucesso,209,514,0
BLD-C02-P03-009234,C02-P03,2026-01-05 21:15:08,Sucesso,431,443,0
BLD-C02-P03-009235,C02-P03,2026-01-21 17:49:27,Sucesso,147,447,0
BLD-C02-P03-009236,C02-P03,2026-01-11 09:40:27,Sucesso,170,633,0
BLD-C02-P03-009237,C02-P03,2026-01-28 15:06:17,Sucesso,281,345,0
BLD-C02-P03-009238,C02-P03,2026-01-05 15:10:29,Falha,285,362,5
BLD-C02-P03-009239,C02-P03,2026-01-04 14:04:14,Sucesso,377,671,0
BLD-C02-P03-009240,C02-P03,2026-01-24 18:19:47,Falha,290,86,1
BLD-C02-P03-009241,C02-P03,2026-01-24 20:31:35,Sucesso,436,520,1
BLD-C02-P03-009242,C02-P03,2026-01-16 18:27:32,Falha,105,576,1
BLD-C02-P03-009243,C02-P03,2026-01-24 08:40:58,Sucesso,436,188,0
BLD-C02-P03-009244,C02-P03,2026-01-09 10:01:36,Sucesso,278,462,0
BLD-C02-P03-009245,C02-P03,2026-01-14 17:30:22,Sucesso,373,255,0
BLD-C02-P03-009246,C02-P03,2026-01-31 18:58:46,Sucesso,187,177,0
BLD-C02-P03-009247,C02-P03,2026-01-06 17:03:08,Falha,312,449,10
BLD-C02-P03-009248,C02-P03,2026-01-06 21:25:16,Sucesso,362,601,0
BLD-C02-P03-009249,C02-P03,2026-01-23 07:37:07,Sucesso,198,539,0
BLD-C02-P03-009250,C02-P03,2026-01-05 19:58:58,Falha,289,135,8
BLD-C02-P03-009251,C02-P03,2026-01-01 17:58:57,Sucesso,562,10,0
BLD-C02-P03-009252,C02-P03,2026-01-23 07:31:45,Sucesso,341,184,0
BLD-C02-P03-009253,C02-P03,2026-01-24 13:05:34,Sucesso,498,702,0
BLD-C02-P03-009254,C02-P03,2026-01-23 20:22:46,Sucesso,602,385,0
BLD-C02-P03-009255,C02-P03,2026-01-10 20:51:26,Sucesso,298,133,0
BLD-C02-P03-009256,C02-P03,2026-01-18 15:04:41,Sucesso,712,447,0
BLD-C02-P03-009257,C02-P03,2026-01-10 16:47:31,Falha,336,887,1
BLD-C02-P03-009258,C02-P03,2026-01-19 14:19:22,Sucesso,436,290,0
BLD-C02-P03-009259,C02-P03,2026-01-02 12:52:11,Falha,614,47,4
BLD-C02-P03-009260,C02-P03,2026-01-08 07:24:16,Falha,212,360,2
BLD-C02-P03-009261,C02-P03,2026-01-07 20:40:34,Sucesso,356,399,0
BLD-C02-P03-009262,C02-P03,2026-01-22 19:13:05,Sucesso,212,842,0
BLD-C02-P03-009263,C02-P03,2026-01-14 18:49:53,Sucesso,403,383,5
BLD-C02-P03-009264,C02-P03,2026-01-20 10:03:33,Sucesso,302,203,0
BLD-C02-P03-009265,C02-P03,2026-01-20 21:37:06,Sucesso,502,718,0
BLD-C02-P03-009266,C02-P03,2026-01-04 17:19:17,Sucesso,421,434,0
BLD-C02-P03-009267,C02-P03,2026-01-24 20:21:33,Sucesso,385,559,0
BLD-C02-P03-009268,C02-P03,2026-01-15 18:56:17,Sucesso,508,300,0
BLD-C02-P03-009269,C02-P03,2026-01-18 19:09:51,Falha,619,513,11
BLD-C02-P03-009270,C02-P03,2026-01-15 13:43:42,Sucesso,38,673,0
BLD-C02-P03-009271,C02-P03,2026-01-22 08:47:01,Sucesso,252,450,0
BLD-C02-P03-009272,C02-P03,2026-01-03 14:58:26,Falha,431,209,9
BLD-C02-P03-009273,C02-P03,2026-01-03 13:32:36,Sucesso,286,393,0
BLD-C02-P03-009274,C02-P03,2026-01-23 19:22:30,Sucesso,280,326,0
BLD-C02-P03-009275,C02-P03,2026-01-22 19:30:13,Sucesso,507,295,0
BLD-C02-P03-009276,C02-P03,2026-01-01 10:15:45,Sucesso,375,179,0
BLD-C02-P03-009277,C02-P03,2026-01-04 07:48:01,Falha,390,31,1
BLD-C02-P03-009278,C02-P03,2026-01-04 18:04:11,Sucesso,292,155,0
BLD-C02-P03-009279,C02-P03,2026-01-11 09:10:32,Sucesso,403,185,0
BLD-C02-P03-009280,C02-P03,2026-01-17 20:03:16,Sucesso,345,648,0
BLD-C02-P03-009281,C02-P03,2026-01-18 19:36:56,Falha,176,306,1
BLD-C02-P03-009282,C02-P03,2026-01-16 13:38:47,Sucesso,229,295,2
BLD-C02-P03-009283,C02-P03,2026-01-03 14:10:54,Sucesso,458,645,0
BLD-C02-P03-009284,C02-P03,2026-01-31 17:25:43,Sucesso,330,10,0
BLD-C02-P03-009285,C02-P03,2026-01-31 18:28:27,Sucesso,144,472,0
BLD-C02-P03-009286,C02-P03,2026-01-09 15:15:27,Sucesso,191,676,0
BLD-C02-P03-009287,C02-P03,2026-01-17 17:31:23,Sucesso,236,503,4
BLD-C02-P03-009288,C02-P03,2026-01-08 15:18:24,Falha,254,547,10
BLD-C02-P03-009289,C02-P03,2026-01-21 21:20:37,Sucesso,432,565,2
BLD-C02-P03-009290,C02-P03,2026-01-15 08:03:08,Sucesso,94,769,0
BLD-C02-P03-009291,C02-P03,2026-01-30 15:32:24,Sucesso,223,484,0
BLD-C02-P03-009292,C02-P03,2026-01-19 20:04:49,Sucesso,322,463,0
BLD-C02-P03-009293,C02-P03,2026-01-05 07:26:20,Sucesso,137,491,0
BLD-C02-P03-009294,C02-P03,2026-01-30 19:59:04,Sucesso,285,549,2
BLD-C02-P03-009295,C02-P03,2026-01-04 19:06:08,Sucesso,436,601,0
BLD-C02-P03-009296,C02-P03,2026-01-20 20:15:31,Sucesso,73,453,0
BLD-C02-P03-009297,C02-P03,2026-01-20 19:19:23,Sucesso,311,453,0
BLD-C02-P03-009298,C02-P03,2026-01-11 09:44:56,Sucesso,260,29,0
BLD-C02-P03-009299,C02-P03,2026-01-16 16:15:02,Sucesso,450,152,0
BLD-C02-P03-009300,C02-P03,2026-01-13 15:24:26,Sucesso,463,58,0
BLD-C02-P03-009301,C02-P03,2026-01-25 21:42:10,Sucesso,474,413,0
BLD-C02-P03-009302,C02-P03,2026-01-18 20:12:49,Sucesso,524,304,0
BLD-C02-P03-009303,C02-P03,2026-01-16 19:26:52,Sucesso,512,36,0
BLD-C02-P03-009304,C02-P03,2026-01-04 13:27:59,Sucesso,415,470,0
BLD-C02-P03-009305,C02-P03,2026-01-29 07:29:39,Sucesso,486,344,0
BLD-C02-P03-009306,C02-P03,2026-01-26 12:07:36,Sucesso,468,676,0
BLD-C02-P03-009307,C02-P03,2026-01-16 11:28:24,Sucesso,550,333,0
BLD-C02-P03-009308,C02-P03,2026-01-29 18:45:44,Falha,123,505,14
BLD-C02-P03-009309,C02-P03,2026-01-25 08:46:44,Sucesso,397,316,0
BLD-C02-P03-009310,C02-P03,2026-01-22 17:10:59,Sucesso,421,579,0
BLD-C02-P03-009311,C02-P03,2026-01-29 12:56:54,Sucesso,325,356,0
BLD-C02-P03-009312,C02-P03,2026-01-19 13:38:04,Sucesso,333,553,0
BLD-C02-P03-009313,C02-P03,2026-01-07 17:27:02,Falha,460,454,4
BLD-C02-P03-009314,C02-P03,2026-01-26 17:06:01,Sucesso,526,276,0
BLD-C02-P03-009315,C02-P03,2026-01-21 11:11:30,Sucesso,451,85,0
BLD-C02-P03-009316,C02-P03,2026-01-30 14:42:36,Sucesso,149,638,0
BLD-C02-P03-009317,C02-P03,2026-01-01 17:38:11,Sucesso,34,424,0
BLD-C02-P03-009318,C02-P03,2026-02-06 15:39:46,Sucesso,367,621,0
BLD-C02-P03-009319,C02-P03,2026-02-06 14:38:29,Sucesso,207,586,0
BLD-C02-P03-009320,C02-P03,2026-02-17 18:38:30,Sucesso,327,618,0
BLD-C02-P03-009321,C02-P03,2026-02-14 11:45:32,Sucesso,357,562,0
BLD-C02-P03-009322,C02-P03,2026-02-08 10:25:29,Sucesso,506,649,0
BLD-C02-P03-009323,C02-P03,2026-02-07 21:16:58,Falha,285,154,11
BLD-C02-P03-009324,C02-P03,2026-02-26 09:20:14,Sucesso,235,74,0
BLD-C02-P03-009325,C02-P03,2026-02-27 17:30:42,Sucesso,332,351,0
BLD-C02-P03-009326,C02-P03,2026-02-01 14:46:30,Sucesso,501,171,0
BLD-C02-P03-009327,C02-P03,2026-02-20 09:46:36,Falha,405,159,10
BLD-C02-P03-009328,C02-P03,2026-02-19 12:29:55,Sucesso,444,257,0
BLD-C02-P03-009329,C02-P03,2026-02-15 13:03:47,Sucesso,312,632,0
BLD-C02-P03-009330,C02-P03,2026-02-08 09:14:53,Sucesso,259,240,0
BLD-C02-P03-009331,C02-P03,2026-02-07 16:35:42,Sucesso,187,155,0
BLD-C02-P03-009332,C02-P03,2026-02-15 17:55:30,Falha,449,419,3
BLD-C02-P03-009333,C02-P03,2026-02-13 15:18:38,Sucesso,415,509,0
BLD-C02-P03-009334,C02-P03,2026-02-28 21:02:15,Sucesso,295,164,0
BLD-C02-P03-009335,C02-P03,2026-02-04 11:09:57,Sucesso,350,283,0
BLD-C02-P03-009336,C02-P03,2026-02-08 17:30:19,Sucesso,300,655,0
BLD-C02-P03-009337,C02-P03,2026-02-13 18:16:03,Sucesso,240,335,0
BLD-C02-P03-009338,C02-P03,2026-02-11 11:58:42,Falha,562,309,10
BLD-C02-P03-009339,C02-P03,2026-02-08 10:43:56,Falha,92,807,5
BLD-C02-P03-009340,C02-P03,2026-02-22 19:05:11,Sucesso,371,403,0
BLD-C02-P03-009341,C02-P03,2026-02-19 08:35:52,Sucesso,110,277,0
BLD-C02-P03-009342,C02-P03,2026-02-24 19:26:21,Falha,308,101,4
BLD-C02-P03-009343,C02-P03,2026-02-20 16:50:23,Sucesso,374,542,0
BLD-C02-P03-009344,C02-P03,2026-02-21 08:39:49,Sucesso,295,541,0
BLD-C02-P03-009345,C02-P03,2026-02-15 08:00:50,Sucesso,99,396,0
BLD-C02-P03-009346,C02-P03,2026-02-17 21:35:14,Sucesso,198,314,0
BLD-C02-P03-009347,C02-P03,2026-02-01 15:16:04,Falha,495,246,23
BLD-C02-P03-009348,C02-P03,2026-02-23 19:20:09,Sucesso,370,663,0
BLD-C02-P03-009349,C02-P03,2026-02-08 15:22:40,Sucesso,431,545,0
BLD-C02-P03-009350,C02-P03,2026-02-08 14:20:10,Sucesso,502,144,0
BLD-C02-P03-009351,C02-P03,2026-02-16 16:57:16,Sucesso,20,675,0
BLD-C02-P03-009352,C02-P03,2026-02-07 20:03:43,Sucesso,646,430,0
BLD-C02-P03-009353,C02-P03,2026-02-13 18:02:40,Sucesso,363,268,0
BLD-C02-P03-009354,C02-P03,2026-02-03 14:48:44,Sucesso,376,95,0
BLD-C02-P03-009355,C02-P03,2026-02-15 20:22:19,Sucesso,491,342,0
BLD-C02-P03-009356,C02-P03,2026-02-13 15:56:05,Sucesso,125,254,1
BLD-C02-P03-009357,C02-P03,2026-02-23 14:59:07,Sucesso,291,460,0
BLD-C02-P03-009358,C02-P03,2026-02-17 09:42:22,Sucesso,399,387,0
BLD-C02-P03-009359,C02-P03,2026-02-09 20:16:44,Sucesso,407,130,0
BLD-C02-P03-009360,C02-P03,2026-02-14 20:57:36,Sucesso,210,590,0
BLD-C02-P03-009361,C02-P03,2026-02-13 17:34:42,Sucesso,447,435,0
BLD-C02-P03-009362,C02-P03,2026-02-07 13:55:00,Sucesso,222,318,0
BLD-C02-P03-009363,C02-P03,2026-02-12 15:18:28,Falha,300,397,6
BLD-C02-P03-009364,C02-P03,2026-02-24 15:28:51,Sucesso,423,615,1
BLD-C02-P03-009365,C02-P03,2026-02-18 18:09:46,Sucesso,69,495,0
BLD-C02-P03-009366,C02-P03,2026-02-11 10:18:31,Sucesso,55,230,0
BLD-C02-P03-009367,C02-P03,2026-02-06 10:49:57,Sucesso,234,350,0
BLD-C02-P03-009368,C02-P03,2026-02-21 20:34:05,Sucesso,20,47,0
BLD-C02-P03-009369,C02-P03,2026-02-10 20:54:07,Sucesso,342,505,0
BLD-C02-P03-009370,C02-P03,2026-02-06 07:17:02,Sucesso,252,230,0
BLD-C02-P03-009371,C02-P03,2026-02-12 07:05:39,Sucesso,366,10,0
BLD-C02-P03-009372,C02-P03,2026-02-28 21:57:37,Sucesso,139,612,0
BLD-C02-P03-009373,C02-P03,2026-02-06 21:50:58,Sucesso,320,641,0
BLD-C02-P03-009374,C02-P03,2026-02-05 09:10:36,Sucesso,298,347,0
BLD-C02-P03-009375,C02-P03,2026-02-10 15:17:28,Sucesso,203,440,0
BLD-C02-P03-009376,C02-P03,2026-02-05 09:03:04,Sucesso,479,760,0
BLD-C02-P03-009377,C02-P03,2026-02-14 18:37:37,Sucesso,189,379,0
BLD-C02-P03-009378,C02-P03,2026-02-11 20:22:51,Sucesso,430,280,0
BLD-C02-P03-009379,C02-P03,2026-02-19 14:41:03,Sucesso,415,487,0
BLD-C02-P03-009380,C02-P03,2026-02-25 12:10:20,Sucesso,150,154,0
BLD-C02-P03-009381,C02-P03,2026-02-22 12:24:03,Falha,587,237,12
BLD-C02-P03-009382,C02-P03,2026-02-07 11:20:04,Sucesso,562,409,0
BLD-C02-P03-009383,C02-P03,2026-02-22 08:45:24,Sucesso,385,211,0
BLD-C02-P03-009384,C02-P03,2026-02-04 14:48:31,Sucesso,270,348,0
BLD-C02-P03-009385,C02-P03,2026-02-20 12:36:50,Sucesso,124,302,0
BLD-C02-P03-009386,C02-P03,2026-02-25 07:24:59,Sucesso,288,398,0
BLD-C02-P03-009387,C02-P03,2026-02-24 18:48:25,Sucesso,274,218,0
BLD-C02-P03-009388,C02-P03,2026-03-24 08:46:31,Sucesso,243,497,0
BLD-C02-P03-009389,C02-P03,2026-03-11 11:29:58,Sucesso,427,733,0
BLD-C02-P03-009390,C02-P03,2026-03-03 12:01:16,Sucesso,20,365,0
BLD-C02-P03-009391,C02-P03,2026-03-23 21:10:34,Falha,305,785,6
BLD-C02-P03-009392,C02-P03,2026-03-10 20:04:24,Sucesso,406,325,0
BLD-C02-P03-009393,C02-P03,2026-03-10 19:26:55,Falha,51,192,21
BLD-C02-P03-009394,C02-P03,2026-03-25 20:03:39,Falha,74,771,15
BLD-C02-P03-009395,C02-P03,2026-03-09 18:51:11,Sucesso,202,355,0
BLD-C02-P03-009396,C02-P03,2026-03-03 17:19:56,Sucesso,349,470,0
BLD-C02-P03-009397,C02-P03,2026-03-22 19:48:42,Sucesso,78,450,0
BLD-C02-P03-009398,C02-P03,2026-03-06 07:23:43,Sucesso,604,539,0
BLD-C02-P03-009399,C02-P03,2026-03-19 17:36:37,Sucesso,138,544,0
BLD-C02-P03-009400,C02-P03,2026-03-13 18:50:27,Sucesso,34,392,0
BLD-C02-P03-009401,C02-P03,2026-03-16 21:46:22,Falha,209,618,1
BLD-C02-P03-009402,C02-P03,2026-03-28 18:50:26,Sucesso,92,392,0
BLD-C02-P03-009403,C02-P03,2026-03-19 09:46:44,Sucesso,498,380,0
BLD-C02-P03-009404,C02-P03,2026-03-02 08:40:20,Sucesso,323,513,0
BLD-C02-P03-009405,C02-P03,2026-03-12 16:28:22,Falha,240,484,4
BLD-C02-P03-009406,C02-P03,2026-03-21 09:12:11,Sucesso,292,600,0
BLD-C02-P03-009407,C02-P03,2026-03-22 13:44:46,Falha,199,136,7
BLD-C02-P03-009408,C02-P03,2026-03-31 10:47:21,Sucesso,139,320,0
BLD-C02-P03-009409,C02-P03,2026-03-17 19:37:54,Sucesso,496,100,0
BLD-C02-P03-009410,C02-P03,2026-03-19 10:13:39,Sucesso,235,377,0
