billing_id,company_id,billing_month,provider,ai_tool_id,model_id,cost_center,usage_quantity,total_cost,currency
B005660,C12,2025-12,OpenAI,T01,,,5,355.28,BRL
B005661,C12,2026-01,OpenAI,T01,,CC-C12-D01,73,5147.21,BRL
B005662,C12,2026-01,OpenAI,T01,,CC-C12-D02,30,2180.99,BRL
B005663,C12,2026-01,OpenAI,T01,,CC-C12-D03,22,1558.79,BRL
B005664,C12,2026-01,OpenAI,T01,,CC-C12-D04,11,789.5,BRL
B005665,C12,2026-01,OpenAI,T01,,CC-C12-D05,10,718.88,BRL
B005666,C12,2026-01,OpenAI,T01,,CC-C12-D06,20,1414.97,BRL
B005667,C12,2026-01,OpenAI,T01,,CC-C12-D07,11,799.75,BRL
B005668,C12,2026-01,OpenAI,T01,,CC-C12-D08,6,424.49,BRL
B005669,C12,2026-01,OpenAI,T01,,CC-C12-D09,5,367.18,BRL
B005670,C12,2026-01,OpenAI,T01,,,5,362.32,BRL
B005671,C12,2026-02,OpenAI,T01,,CC-C12-D01,73,5119.04,BRL
B005672,C12,2026-02,OpenAI,T01,,CC-C12-D02,30,2098.82,BRL
B005673,C12,2026-02,OpenAI,T01,,CC-C12-D03,22,1573.08,BRL
B005674,C12,2026-02,OpenAI,T01,,CC-C12-D04,11,768.85,BRL
B005675,C12,2026-02,OpenAI,T01,,CC-C12-D05,10,720.72,BRL
B005676,C12,2026-02,OpenAI,T01,,CC-C12-D06,20,1401.67,BRL
B005677,C12,2026-02,OpenAI,T01,,CC-C12-D07,11,774.79,BRL
B005678,C12,2026-02,OpenAI,T01,,CC-C12-D08,6,434.15,BRL
B005679,C12,2026-02,OpenAI,T01,,CC-C12-D09,5,354.14,BRL
B005680,C12,2026-02,OpenAI,T01,,,5,368.45,BRL
B005681,C12,2026-03,OpenAI,T01,,CC-C12-D01,73,5403.54,BRL
B005682,C12,2026-03,OpenAI,T01,,CC-C12-D02,30,2142.28,BRL
B005683,C12,2026-03,OpenAI,T01,,CC-C12-D03,22,1627.15,BRL
B005684,C12,2026-03,OpenAI,T01,,CC-C12-D04,11,775.4,BRL
B005685,C12,2026-03,OpenAI,T01,,CC-C12-D05,10,739.21,BRL
B005686,C12,2026-03,OpenAI,T01,,CC-C12-D06,20,1474.0,BRL
B005687,C12,2026-03,OpenAI,T01,,CC-C12-D07,11,795.86,BRL
B005688,C12,2026-03,OpenAI,T01,,CC-C12-D08,6,445.11,BRL
B005689,C12,2026-03,OpenAI,T01,,CC-C12-D09,5,362.2,BRL
B005690,C12,2026-03,OpenAI,T01,,,5,369.41,BRL
B005691,C12,2026-04,OpenAI,T01,,CC-C12-D01,73,5315.33,BRL
B005692,C12,2026-04,OpenAI,T01,,CC-C12-D02,30,2108.23,BRL
B005693,C12,2026-04,OpenAI,T01,,CC-C12-D03,22,1578.51,BRL
B005694,C12,2026-04,OpenAI,T01,,CC-C12-D04,11,803.24,BRL
B005695,C12,2026-04,OpenAI,T01,,CC-C12-D05,10,703.09,BRL
B005696,C12,2026-04,OpenAI,T01,,CC-C12-D06,20,1439.51,BRL
B005697,C12,2026-04,OpenAI,T01,,CC-C12-D07,11,809.56,BRL
B005698,C12,2026-04,OpenAI,T01,,CC-C12-D08,6,430.27,BRL
B005699,C12,2026-04,OpenAI,T01,,CC-C12-D09,5,353.68,BRL
B005700,C12,2026-04,OpenAI,T01,,,5,371.25,BRL
B005701,C12,2026-05,OpenAI,T01,,CC-C12-D01,73,5380.93,BRL
B005702,C12,2026-05,OpenAI,T01,,CC-C12-D02,30,2123.4,BRL
B005703,C12,2026-05,OpenAI,T01,,CC-C12-D03,22,1646.74,BRL
B005704,C12,2026-05,OpenAI,T01,,CC-C12-D04,11,784.84,BRL
B005705,C12,2026-05,OpenAI,T01,,CC-C12-D05,10,739.13,BRL
B005706,C12,2026-05,OpenAI,T01,,CC-C12-D06,20,1470.75,BRL
B005707,C12,2026-05,OpenAI,T01,,CC-C12-D07,11,805.19,BRL
B005708,C12,2026-05,OpenAI,T01,,CC-C12-D08,6,425.89,BRL
B005709,C12,2026-05,OpenAI,T01,,CC-C12-D09,5,354.81,BRL
B005710,C12,2026-05,OpenAI,T01,,,5,370.12,BRL
B005711,C12,2026-06,OpenAI,T01,,CC-C12-D01,73,5210.69,BRL
B005712,C12,2026-06,OpenAI,T01,,CC-C12-D02,30,2166.91,BRL
B005713,C12,2026-06,OpenAI,T01,,CC-C12-D03,22,1598.89,BRL
B005714,C12,2026-06,OpenAI,T01,,CC-C12-D04,11,812.95,BRL
B005715,C12,2026-06,OpenAI,T01,,CC-C12-D05,10,735.41,BRL
B005716,C12,2026-06,OpenAI,T01,,CC-C12-D06,20,1496.89,BRL
B005717,C12,2026-06,OpenAI,T01,,CC-C12-D07,11,788.7,BRL
B005718,C12,2026-06,OpenAI,T01,,CC-C12-D08,6,443.04,BRL
B005719,C12,2026-06,OpenAI,T01,,CC-C12-D09,5,360.78,BRL
B005720,C12,2026-06,OpenAI,T01,,,5,356.23,BRL
B005721,C12,2026-07,OpenAI,T01,,CC-C12-D01,73,5502.93,BRL
B005722,C12,2026-07,OpenAI,T01,,CC-C12-D02,30,2204.2,BRL
B005723,C12,2026-07,OpenAI,T01,,CC-C12-D03,22,1624.05,BRL
B005724,C12,2026-07,OpenAI,T01,,CC-C12-D04,11,812.76,BRL
B005725,C12,2026-07,OpenAI,T01,,CC-C12-D05,10,710.87,BRL
B005726,C12,2026-07,OpenAI,T01,,CC-C12-D06,20,1470.09,BRL
B005727,C12,2026-07,OpenAI,T01,,CC-C12-D07,11,796.49,BRL
B005728,C12,2026-07,OpenAI,T01,,CC-C12-D08,6,430.42,BRL
B005729,C12,2026-07,OpenAI,T01,,CC-C12-D09,5,357.56,BRL
B005730,C12,2026-07,OpenAI,T01,,,5,373.57,BRL
B005731,C13,2026-02,OpenAI,T01,,CC-C13-D01,26,1854.43,BRL
B005732,C13,2026-02,OpenAI,T01,,CC-C13-D02,4,294.68,BRL
B005733,C13,2026-02,OpenAI,T01,,CC-C13-D03,7,488.66,BRL
B005734,C13,2026-02,OpenAI,T01,,CC-C13-D04,4,291.49,BRL
B005735,C13,2026-02,OpenAI,T01,,CC-C13-D05,8,578.16,BRL
B005736,C13,2026-02,OpenAI,T01,,CC-C13-D06,8,559.09,BRL
B005737,C13,2026-02,OpenAI,T01,,CC-C13-D07,8,580.09,BRL
B005738,C13,2026-02,OpenAI,T01,,CC-C13-D08,1,71.62,BRL
B005739,C13,2026-02,OpenAI,T01,,CC-C13-D09,3,216.27,BRL
B005740,C13,2026-03,OpenAI,T01,,CC-C13-D01,30,2165.83,BRL
B005741,C13,2026-03,OpenAI,T01,,CC-C13-D02,4,284.21,BRL
B005742,C13,2026-03,OpenAI,T01,,CC-C13-D03,8,593.49,BRL
B005743,C13,2026-03,OpenAI,T01,,CC-C13-D04,4,281.24,BRL
B005744,C13,2026-03,OpenAI,T01,,CC-C13-D05,8,582.08,BRL
B005745,C13,2026-03,OpenAI,T01,,CC-C13-D06,10,722.51,BRL
B005746,C13,2026-03,OpenAI,T01,,CC-C13-D07,9,667.73,BRL
B005747,C13,2026-03,OpenAI,T01,,CC-C13-D08,2,142.33,BRL
B005748,C13,2026-03,OpenAI,T01,,CC-C13-D09,4,290.88,BRL
B005749,C13,2026-04,OpenAI,T01,,CC-C13-D01,30,2127.36,BRL
B005750,C13,2026-04,OpenAI,T01,,CC-C13-D02,4,286.38,BRL
B005751,C13,2026-04,OpenAI,T01,,CC-C13-D03,8,593.38,BRL
B005752,C13,2026-04,OpenAI,T01,,CC-C13-D04,4,292.18,BRL
B005753,C13,2026-04,OpenAI,T01,,CC-C13-D05,8,583.23,BRL
B005754,C13,2026-04,OpenAI,T01,,CC-C13-D06,10,720.43,BRL
B005755,C13,2026-04,OpenAI,T01,,CC-C13-D07,9,641.14,BRL
B005756,C13,2026-04,OpenAI,T01,,CC-C13-D08,2,146.93,BRL
B005757,C13,2026-04,OpenAI,T01,,CC-C13-D09,4,282.25,BRL
B005758,C13,2026-05,OpenAI,T01,,CC-C13-D01,30,2184.29,BRL
B005759,C13,2026-05,OpenAI,T01,,CC-C13-D02,4,298.19,BRL
B005760,C13,2026-05,OpenAI,T01,,CC-C13-D03,8,587.17,BRL
B005761,C13,2026-05,OpenAI,T01,,CC-C13-D04,4,293.57,BRL
B005762,C13,2026-05,OpenAI,T01,,CC-C13-D05,8,592.36,BRL
B005763,C13,2026-05,OpenAI,T01,,CC-C13-D06,10,743.32,BRL
B005764,C13,2026-05,OpenAI,T01,,CC-C13-D07,9,658.75,BRL
B005765,C13,2026-05,OpenAI,T01,,CC-C13-D08,2,145.86,BRL
B005766,C13,2026-05,OpenAI,T01,,CC-C13-D09,4,294.82,BRL
B005767,C13,2026-06,OpenAI,T01,,CC-C13-D01,30,2217.42,BRL
B005768,C13,2026-06,OpenAI,T01,,CC-C13-D02,4,285.81,BRL
B005769,C13,2026-06,OpenAI,T01,,CC-C13-D03,8,588.84,BRL
B005770,C13,2026-06,OpenAI,T01,,CC-C13-D04,4,285.04,BRL
B005771,C13,2026-06,OpenAI,T01,,CC-C13-D05,8,580.57,BRL
B005772,C13,2026-06,OpenAI,T01,,CC-C13-D06,10,708.78,BRL
B005773,C13,2026-06,OpenAI,T01,,CC-C13-D07,9,637.29,BRL
B005774,C13,2026-06,OpenAI,T01,,CC-C13-D08,2,145.32,BRL
B005775,C13,2026-06,OpenAI,T01,,CC-C13-D09,4,293.88,BRL
B005776,C13,2026-07,OpenAI,T01,,CC-C13-D01,30,2252.21,BRL
B005777,C13,2026-07,OpenAI,T01,,CC-C13-D02,4,289.47,BRL
B005778,C13,2026-07,OpenAI,T01,,CC-C13-D03,8,594.81,BRL
B005779,C13,2026-07,OpenAI,T01,,CC-C13-D04,4,285.1,BRL
B005780,C13,2026-07,OpenAI,T01,,CC-C13-D05,8,580.8,BRL
B005781,C13,2026-07,OpenAI,T01,,CC-C13-D06,10,722.83,BRL
B005782,C13,2026-07,OpenAI,T01,,CC-C13-D07,9,656.17,BRL
B005783,C13,2026-07,OpenAI,T01,,CC-C13-D08,2,145.01,BRL
B005784,C13,2026-07,OpenAI,T01,,CC-C13-D09,4,291.58,BRL
B005785,C13,2026-01,Microsoft,T04,,CC-C13-D01,12,787.61,BRL
B005786,C13,2026-01,Microsoft,T04,,CC-C13-D03,5,325.34,BRL
B005787,C13,2026-01,Microsoft,T04,,CC-C13-D04,2,132.67,BRL
B005788,C13,2026-01,Microsoft,T04,,CC-C13-D05,2,129.89,BRL
B005789,C13,2026-01,Microsoft,T04,,CC-C13-D06,1,64.21,BRL
B005790,C13,2026-01,Microsoft,T04,,CC-C13-D07,3,196.17,BRL
B005791,C13,2026-01,Microsoft,T04,,CC-C13-D08,1,64.8,BRL
B005792,C13,2026-01,Microsoft,T04,,CC-C13-D09,1,65.86,BRL
B005793,C13,2026-02,Microsoft,T04,,CC-C13-D01,24,1552.98,BRL
B005794,C13,2026-02,Microsoft,T04,,CC-C13-D02,4,262.54,BRL
B005795,C13,2026-02,Microsoft,T04,,CC-C13-D03,9,581.88,BRL
B005796,C13,2026-02,Microsoft,T04,,CC-C13-D04,2,130.79,BRL
B005797,C13,2026-02,Microsoft,T04,,CC-C13-D05,6,389.56,BRL
B005798,C13,2026-02,Microsoft,T04,,CC-C13-D06,10,669.41,BRL
B005799,C13,2026-02,Microsoft,T04,,CC-C13-D07,7,450.37,BRL
B005800,C13,2026-02,Microsoft,T04,,CC-C13-D08,3,200.67,BRL
B005801,C13,2026-02,Microsoft,T04,,CC-C13-D09,2,133.34,BRL
B005802,C13,2026-03,Microsoft,T04,,CC-C13-D01,27,1846.28,BRL
B005803,C13,2026-03,Microsoft,T04,,CC-C13-D02,5,336.08,BRL
B005804,C13,2026-03,Microsoft,T04,,CC-C13-D03,9,598.02,BRL
B005805,C13,2026-03,Microsoft,T04,,CC-C13-D04,4,270.28,BRL
B005806,C13,2026-03,Microsoft,T04,,CC-C13-D05,7,454.75,BRL
B005807,C13,2026-03,Microsoft,T04,,CC-C13-D06,12,816.23,BRL
B005808,C13,2026-03,Microsoft,T04,,CC-C13-D07,9,584.05,BRL
B005809,C13,2026-03,Microsoft,T04,,CC-C13-D08,3,201.42,BRL
B005810,C13,2026-03,Microsoft,T04,,CC-C13-D09,2,133.9,BRL
B005811,C13,2026-04,Microsoft,T04,,CC-C13-D01,27,1800.21,BRL
B005812,C13,2026-04,Microsoft,T04,,CC-C13-D02,5,343.35,BRL
B005813,C13,2026-04,Microsoft,T04,,CC-C13-D03,9,598.85,BRL
B005814,C13,2026-04,Microsoft,T04,,CC-C13-D04,4,271.95,BRL
B005815,C13,2026-04,Microsoft,T04,,CC-C13-D05,7,463.74,BRL
B005816,C13,2026-04,Microsoft,T04,,CC-C13-D06,12,782.7,BRL
B005817,C13,2026-04,Microsoft,T04,,CC-C13-D07,9,584.92,BRL
B005818,C13,2026-04,Microsoft,T04,,CC-C13-D08,3,199.29,BRL
B005819,C13,2026-04,Microsoft,T04,,CC-C13-D09,2,135.34,BRL
B005820,C13,2026-05,Microsoft,T04,,CC-C13-D01,27,1768.6,BRL
B005821,C13,2026-05,Microsoft,T04,,CC-C13-D02,5,331.1,BRL
B005822,C13,2026-05,Microsoft,T04,,CC-C13-D03,9,587.62,BRL
B005823,C13,2026-05,Microsoft,T04,,CC-C13-D04,4,273.73,BRL
B005824,C13,2026-05,Microsoft,T04,,CC-C13-D05,7,462.15,BRL
B005825,C13,2026-05,Microsoft,T04,,CC-C13-D06,12,796.83,BRL
B005826,C13,2026-05,Microsoft,T04,,CC-C13-D07,9,595.43,BRL
B005827,C13,2026-05,Microsoft,T04,,CC-C13-D08,3,197.98,BRL
B005828,C13,2026-05,Microsoft,T04,,CC-C13-D09,2,130.16,BRL
B005829,C13,2026-06,Microsoft,T04,,CC-C13-D01,27,1813.11,BRL
B005830,C13,2026-06,Microsoft,T04,,CC-C13-D02,5,327.48,BRL
B005831,C13,2026-06,Microsoft,T04,,CC-C13-D03,9,621.52,BRL
B005832,C13,2026-06,Microsoft,T04,,CC-C13-D04,4,263.91,BRL
B005833,C13,2026-06,Microsoft,T04,,CC-C13-D05,7,474.11,BRL
B005834,C13,2026-06,Microsoft,T04,,CC-C13-D06,12,825.23,BRL
B005835,C13,2026-06,Microsoft,T04,,CC-C13-D07,9,614.2,BRL
B005836,C13,2026-06,Microsoft,T04,,CC-C13-D08,3,205.92,BRL
B005837,C13,2026-06,Microsoft,T04,,CC-C13-D09,2,137.41,BRL
B005838,C13,2026-07,Microsoft,T04,,CC-C13-D01,27,1878.1,BRL
B005839,C13,2026-07,Microsoft,T04,,CC-C13-D02,5,340.48,BRL
B005840,C13,2026-07,Microsoft,T04,,CC-C13-D03,9,600.39,BRL
B005841,C13,2026-07,Microsoft,T04,,CC-C13-D04,4,264.46,BRL
B005842,C13,2026-07,Microsoft,T04,,CC-C13-D05,7,484.34,BRL
B005843,C13,2026-07,Microsoft,T04,,CC-C13-D06,12,809.24,BRL
B005844,C13,2026-07,Microsoft,T04,,CC-C13-D07,9,598.75,BRL
B005845,C13,2026-07,Microsoft,T04,,CC-C13-D08,3,201.12,BRL
B005846,C13,2026-07,Microsoft,T04,,CC-C13-D09,2,134.29,BRL
B005847,C14,2025-06,Notion Labs,T09,,CC-C14-D01,1,175.53,BRL
B005848,C14,2025-06,Notion Labs,T09,,CC-C14-D02,3,507.86,BRL
B005849,C14,2025-06,Notion Labs,T09,,CC-C14-D05,1,168.38,BRL
B005850,C14,2025-06,Notion Labs,T09,,CC-C14-D06,1,171.45,BRL
B005851,C14,2025-06,Notion Labs,T09,,CC-C14-D07,2,346.42,BRL
B005852,C14,2025-07,Notion Labs,T09,,CC-C14-D01,5,858.23,BRL
B005853,C14,2025-07,Notion Labs,T09,,CC-C14-D02,4,680.67,BRL
B005854,C14,2025-07,Notion Labs,T09,,CC-C14-D03,3,520.78,BRL
B005855,C14,2025-07,Notion Labs,T09,,CC-C14-D05,2,336.01,BRL
B005856,C14,2025-07,Notion Labs,T09,,CC-C14-D06,5,888.39,BRL
B005857,C14,2025-07,Notion Labs,T09,,CC-C14-D07,2,351.47,BRL
B005858,C14,2025-07,Notion Labs,T09,,CC-C14-D08,1,174.55,BRL
B005859,C14,2025-07,Notion Labs,T09,,,2,351.15,BRL
B005860,C14,2025-08,Notion Labs,T09,,CC-C14-D01,5,869.94,BRL
B005861,C14,2025-08,Notion Labs,T09,,CC-C14-D02,5,889.62,BRL
B005862,C14,2025-08,Notion Labs,T09,,CC-C14-D03,4,679.75,BRL
B005863,C14,2025-08,Notion Labs,T09,,CC-C14-D05,2,350.34,BRL
B005864,C14,2025-08,Notion Labs,T09,,CC-C14-D06,6,1050.44,BRL
B005865,C14,2025-08,Notion Labs,T09,,CC-C14-D07,2,346.8,BRL
B005866,C14,2025-08,Notion Labs,T09,,CC-C14-D08,1,172.2,BRL
B005867,C14,2025-08,Notion Labs,T09,,,3,530.73,BRL
B005868,C14,2025-09,Notion Labs,T09,,CC-C14-D01,5,854.76,BRL
B005869,C14,2025-09,Notion Labs,T09,,CC-C14-D02,5,867.33,BRL
B005870,C14,2025-09,Notion Labs,T09,,CC-C14-D03,4,684.6,BRL
B005871,C14,2025-09,Notion Labs,T09,,CC-C14-D05,2,358.78,BRL
B005872,C14,2025-09,Notion Labs,T09,,CC-C14-D06,6,1077.34,BRL
B005873,C14,2025-09,Notion Labs,T09,,CC-C14-D07,2,350.64,BRL
B005874,C14,2025-09,Notion Labs,T09,,CC-C14-D08,1,173.16,BRL
B005875,C14,2025-09,Notion Labs,T09,,,3,522.14,BRL
B005876,C14,2025-10,Notion Labs,T09,,CC-C14-D01,5,878.66,BRL
B005877,C14,2025-10,Notion Labs,T09,,CC-C14-D02,5,886.47,BRL
B005878,C14,2025-10,Notion Labs,T09,,CC-C14-D03,4,709.55,BRL
B005879,C14,2025-10,Notion Labs,T09,,CC-C14-D05,2,357.02,BRL
B005880,C14,2025-10,Notion Labs,T09,,CC-C14-D06,6,1058.69,BRL
B005881,C14,2025-10,Notion Labs,T09,,CC-C14-D07,2,344.47,BRL
B005882,C14,2025-10,Notion Labs,T09,,CC-C14-D08,1,174.71,BRL
B005883,C14,2025-10,Notion Labs,T09,,,3,511.73,BRL
B005884,C14,2025-11,Notion Labs,T09,,CC-C14-D01,5,858.61,BRL
B005885,C14,2025-11,Notion Labs,T09,,CC-C14-D02,5,879.63,BRL
B005886,C14,2025-11,Notion Labs,T09,,CC-C14-D03,4,682.85,BRL
B005887,C14,2025-11,Notion Labs,T09,,CC-C14-D05,2,356.86,BRL
B005888,C14,2025-11,Notion Labs,T09,,CC-C14-D06,6,1060.01,BRL
B005889,C14,2025-11,Notion Labs,T09,,CC-C14-D07,2,357.69,BRL
B005890,C14,2025-11,Notion Labs,T09,,CC-C14-D08,1,172.58,BRL
B005891,C14,2025-11,Notion Labs,T09,,,3,541.01,BRL
B005892,C14,2025-12,Notion Labs,T09,,CC-C14-D01,5,876.95,BRL
B005893,C14,2025-12,Notion Labs,T09,,CC-C14-D02,5,870.05,BRL
B005894,C14,2025-12,Notion Labs,T09,,CC-C14-D03,4,702.45,BRL
B005895,C14,2025-12,Notion Labs,T09,,CC-C14-D05,2,362.29,BRL
B005896,C14,2025-12,Notion Labs,T09,,CC-C14-D06,6,1062.68,BRL
B005897,C14,2025-12,Notion Labs,T09,,CC-C14-D07,2,343.23,BRL
B005898,C14,2025-12,Notion Labs,T09,,CC-C14-D08,1,180.25,BRL
B005899,C14,2025-12,Notion Labs,T09,,,3,534.45,BRL
B005900,C14,2026-01,Notion Labs,T09,,CC-C14-D01,5,871.52,BRL
B005901,C14,2026-01,Notion Labs,T09,,CC-C14-D02,5,903.24,BRL
B005902,C14,2026-01,Notion Labs,T09,,CC-C14-D03,4,725.47,BRL
B005903,C14,2026-01,Notion Labs,T09,,CC-C14-D05,2,359.49,BRL
B005904,C14,2026-01,Notion Labs,T09,,CC-C14-D06,6,1083.8,BRL
B005905,C14,2026-01,Notion Labs,T09,,CC-C14-D07,2,359.69,BRL
B005906,C14,2026-01,Notion Labs,T09,,CC-C14-D08,1,180.87,BRL
B005907,C14,2026-01,Notion Labs,T09,,,3,531.55,BRL
B005908,C14,2026-02,Notion Labs,T09,,CC-C14-D01,5,911.4,BRL
B005909,C14,2026-02,Notion Labs,T09,,CC-C14-D02,5,896.28,BRL
B005910,C14,2026-02,Notion Labs,T09,,CC-C14-D03,4,702.48,BRL
B005911,C14,2026-02,Notion Labs,T09,,CC-C14-D05,2,361.61,BRL
B005912,C14,2026-02,Notion Labs,T09,,CC-C14-D06,6,1070.9,BRL
B005913,C14,2026-02,Notion Labs,T09,,CC-C14-D07,2,350.41,BRL
B005914,C14,2026-02,Notion Labs,T09,,CC-C14-D08,1,183.22,BRL
B005915,C14,2026-02,Notion Labs,T09,,,3,542.78,BRL
B005916,C14,2026-03,Notion Labs,T09,,CC-C14-D01,5,869.68,BRL
B005917,C14,2026-03,Notion Labs,T09,,CC-C14-D02,5,903.54,BRL
B005918,C14,2026-03,Notion Labs,T09,,CC-C14-D03,4,721.12,BRL
B005919,C14,2026-03,Notion Labs,T09,,CC-C14-D05,2,364.37,BRL
B005920,C14,2026-03,Notion Labs,T09,,CC-C14-D06,6,1052.79,BRL
B005921,C14,2026-03,Notion Labs,T09,,CC-C14-D07,2,364.12,BRL
B005922,C14,2026-03,Notion Labs,T09,,CC-C14-D08,1,183.94,BRL
B005923,C14,2026-03,Notion Labs,T09,,,3,551.6,BRL
B005924,C14,2026-04,Notion Labs,T09,,CC-C14-D01,5,922.51,BRL
B005925,C14,2026-04,Notion Labs,T09,,CC-C14-D02,5,888.55,BRL
B005926,C14,2026-04,Notion Labs,T09,,CC-C14-D03,4,722.37,BRL
B005927,C14,2026-04,Notion Labs,T09,,CC-C14-D05,2,357.07,BRL
B005928,C14,2026-04,Notion Labs,T09,,CC-C14-D06,6,1072.91,BRL
B005929,C14,2026-04,Notion Labs,T09,,CC-C14-D07,2,369.23,BRL
B005930,C14,2026-04,Notion Labs,T09,,CC-C14-D08,1,178.92,BRL
B005931,C14,2026-04,Notion Labs,T09,,,3,543.82,BRL
B005932,C14,2026-05,Notion Labs,T09,,CC-C14-D01,5,898.77,BRL
B005933,C14,2026-05,Notion Labs,T09,,CC-C14-D02,5,915.34,BRL
B005934,C14,2026-05,Notion Labs,T09,,CC-C14-D03,4,702.37,BRL
B005935,C14,2026-05,Notion Labs,T09,,CC-C14-D05,2,351.05,BRL
B005936,C14,2026-05,Notion Labs,T09,,CC-C14-D06,6,1063.71,BRL
B005937,C14,2026-05,Notion Labs,T09,,CC-C14-D07,2,365.32,BRL
B005938,C14,2026-05,Notion Labs,T09,,CC-C14-D08,1,175.66,BRL
B005939,C14,2026-05,Notion Labs,T09,,,3,543.09,BRL
B005940,C14,2026-06,Notion Labs,T09,,CC-C14-D01,5,903.79,BRL
B005941,C14,2026-06,Notion Labs,T09,,CC-C14-D02,5,877.44,BRL
B005942,C14,2026-06,Notion Labs,T09,,CC-C14-D03,4,707.47,BRL
B005943,C14,2026-06,Notion Labs,T09,,CC-C14-D05,2,358.13,BRL
B005944,C14,2026-06,Notion Labs,T09,,CC-C14-D06,6,1065.34,BRL
B005945,C14,2026-06,Notion Labs,T09,,CC-C14-D07,2,371.68,BRL
B005946,C14,2026-06,Notion Labs,T09,,CC-C14-D08,1,179.31,BRL
B005947,C14,2026-06,Notion Labs,T09,,,3,537.55,BRL
B005948,C14,2026-07,Notion Labs,T09,,CC-C14-D01,4,726.52,BRL
B005949,C14,2026-07,Notion Labs,T09,,CC-C14-D02,4,715.21,BRL
B005950,C14,2026-07,Notion Labs,T09,,CC-C14-D03,4,716.7,BRL
B005951,C14,2026-07,Notion Labs,T09,,CC-C14-D05,2,352.93,BRL
B005952,C14,2026-07,Notion Labs,T09,,CC-C14-D06,6,1082.1,BRL
B005953,C14,2026-07,Notion Labs,T09,,CC-C14-D07,1,186.49,BRL
B005954,C14,2026-07,Notion Labs,T09,,CC-C14-D08,1,182.76,BRL
B005955,C14,2026-07,Notion Labs,T09,,,3,542.69,BRL
B005956,C14,2025-06,Google,T03,,CC-C14-D01,7,1066.51,BRL
B005957,C14,2025-06,Google,T03,,CC-C14-D02,2,305.51,BRL
B005958,C14,2025-06,Google,T03,,CC-C14-D03,1,158.11,BRL
B005959,C14,2025-06,Google,T03,,CC-C14-D04,2,303.55,BRL
B005960,C14,2025-06,Google,T03,,CC-C14-D06,1,157.82,BRL
B005961,C14,2025-06,Google,T03,,CC-C14-D07,1,159.68,BRL
B005962,C14,2025-06,Google,T03,,CC-C14-D08,1,156.04,BRL
B005963,C14,2025-06,Google,T03,,,1,152.33,BRL
B005964,C14,2025-07,Google,T03,,CC-C14-D01,13,2036.83,BRL
B005965,C14,2025-07,Google,T03,,CC-C14-D02,8,1257.5,BRL
B005966,C14,2025-07,Google,T03,,CC-C14-D03,5,770.67,BRL
B005967,C14,2025-07,Google,T03,,CC-C14-D04,4,635.23,BRL
B005968,C14,2025-07,Google,T03,,CC-C14-D05,2,316.11,BRL
B005969,C14,2025-07,Google,T03,,CC-C14-D06,2,314.92,BRL
B005970,C14,2025-07,Google,T03,,CC-C14-D07,1,152.72,BRL
B005971,C14,2025-07,Google,T03,,CC-C14-D08,1,154.7,BRL
B005972,C14,2025-07,Google,T03,,CC-C14-D09,2,317.52,BRL
B005973,C14,2025-07,Google,T03,,,1,154.65,BRL
B005974,C14,2025-08,Google,T03,,CC-C14-D01,13,2004.39,BRL
B005975,C14,2025-08,Google,T03,,CC-C14-D02,8,1289.42,BRL
B005976,C14,2025-08,Google,T03,,CC-C14-D03,5,787.21,BRL
B005977,C14,2025-08,Google,T03,,CC-C14-D04,4,617.8,BRL
B005978,C14,2025-08,Google,T03,,CC-C14-D05,2,312.86,BRL
B005979,C14,2025-08,Google,T03,,CC-C14-D06,3,462.87,BRL
B005980,C14,2025-08,Google,T03,,CC-C14-D07,1,154.7,BRL
B005981,C14,2025-08,Google,T03,,CC-C14-D08,1,159.6,BRL
B005982,C14,2025-08,Google,T03,,CC-C14-D09,2,309.99,BRL
B005983,C14,2025-08,Google,T03,,,1,161.22,BRL
B005984,C14,2025-09,Google,T03,,CC-C14-D01,13,2041.73,BRL
B005985,C14,2025-09,Google,T03,,CC-C14-D02,8,1252.09,BRL
B005986,C14,2025-09,Google,T03,,CC-C14-D03,5,812.67,BRL
B005987,C14,2025-09,Google,T03,,CC-C14-D04,4,639.31,BRL
B005988,C14,2025-09,Google,T03,,CC-C14-D05,2,325.33,BRL
B005989,C14,2025-09,Google,T03,,CC-C14-D06,3,481.22,BRL
B005990,C14,2025-09,Google,T03,,CC-C14-D07,1,153.69,BRL
B005991,C14,2025-09,Google,T03,,CC-C14-D08,1,156.23,BRL
B005992,C14,2025-09,Google,T03,,CC-C14-D09,2,307.97,BRL
B005993,C14,2025-09,Google,T03,,,1,159.01,BRL
B005994,C14,2025-10,Google,T03,,CC-C14-D01,13,2015.32,BRL
B005995,C14,2025-10,Google,T03,,CC-C14-D02,8,1274.46,BRL
B005996,C14,2025-10,Google,T03,,CC-C14-D03,5,811.95,BRL
B005997,C14,2025-10,Google,T03,,CC-C14-D04,4,628.99,BRL
B005998,C14,2025-10,Google,T03,,CC-C14-D05,2,316.86,BRL
B005999,C14,2025-10,Google,T03,,CC-C14-D06,3,487.44,BRL
B006000,C14,2025-10,Google,T03,,CC-C14-D07,1,159.58,BRL
B006001,C14,2025-10,Google,T03,,CC-C14-D08,1,162.62,BRL
B006002,C14,2025-10,Google,T03,,CC-C14-D09,2,307.95,BRL
B006003,C14,2025-10,Google,T03,,,1,154.77,BRL
