deployment_id,project_id,timestamp,environment,status
DEP-C01-P05-001003,C01-P05,2025-11-12 16:10:13,Staging,Sucesso
DEP-C01-P05-001004,C01-P05,2025-11-02 13:14:09,Dev,Sucesso
DEP-C01-P05-001005,C01-P05,2025-11-15 15:03:29,Dev,Sucesso
DEP-C01-P05-001006,C01-P05,2025-11-06 13:51:44,Producao,Sucesso
DEP-C01-P05-001007,C01-P05,2025-11-03 17:00:48,Staging,Falha
DEP-C01-P05-001008,C01-P05,2025-11-28 12:33:19,Dev,Sucesso
DEP-C01-P05-001009,C01-P05,2025-11-17 20:47:17,Dev,Sucesso
DEP-C01-P05-001010,C01-P05,2025-11-30 14:43:46,Producao,Sucesso
DEP-C01-P05-001011,C01-P05,2025-11-05 14:04:21,Dev,Sucesso
DEP-C01-P05-001012,C01-P05,2025-11-10 16:49:43,Staging,Revertido
DEP-C01-P05-001013,C01-P05,2025-11-11 16:34:01,Producao,Sucesso
DEP-C01-P05-001014,C01-P05,2025-11-25 18:58:11,Dev,Sucesso
DEP-C01-P05-001015,C01-P05,2025-11-08 11:20:36,Producao,Sucesso
DEP-C01-P05-001016,C01-P05,2025-11-30 14:55:22,Staging,Sucesso
DEP-C01-P05-001017,C01-P05,2025-11-01 11:16:02,Producao,Sucesso
DEP-C01-P05-001018,C01-P05,2025-11-07 20:46:55,Producao,Sucesso
DEP-C01-P05-001019,C01-P05,2025-12-19 18:34:26,Producao,Sucesso
DEP-C01-P05-001020,C01-P05,2025-12-09 07:54:08,Staging,Sucesso
DEP-C01-P05-001021,C01-P05,2025-12-10 15:56:59,Dev,Sucesso
DEP-C01-P05-001022,C01-P05,2025-12-09 15:09:33,Staging,Sucesso
DEP-C01-P05-001023,C01-P05,2025-12-27 17:49:11,Dev,Sucesso
DEP-C01-P05-001024,C01-P05,2025-12-27 09:03:25,Dev,Sucesso
DEP-C01-P05-001025,C01-P05,2025-12-16 18:23:15,Staging,Sucesso
DEP-C01-P05-001026,C01-P05,2025-12-23 17:26:35,Producao,Sucesso
DEP-C01-P05-001027,C01-P05,2025-12-01 15:59:01,Dev,Sucesso
DEP-C01-P05-001028,C01-P05,2025-12-03 08:38:26,Producao,Sucesso
DEP-C01-P05-001029,C01-P05,2025-12-31 18:25:42,Dev,Sucesso
DEP-C01-P05-001030,C01-P05,2026-01-23 09:12:46,Staging,Falha
DEP-C01-P05-001031,C01-P05,2026-01-19 20:30:16,Dev,Sucesso
DEP-C01-P05-001032,C01-P05,2026-01-24 12:09:51,Staging,Sucesso
DEP-C01-P05-001033,C01-P05,2026-01-23 11:32:58,Dev,Sucesso
DEP-C01-P05-001034,C01-P05,2026-01-06 20:34:33,Dev,Sucesso
DEP-C01-P05-001035,C01-P05,2026-01-10 11:27:17,Dev,Sucesso
DEP-C01-P05-001036,C01-P05,2026-01-25 08:33:00,Staging,Sucesso
DEP-C01-P05-001037,C01-P05,2026-01-18 10:34:36,Dev,Sucesso
DEP-C01-P05-001038,C01-P05,2026-01-20 11:49:22,Dev,Sucesso
DEP-C01-P05-001039,C01-P05,2026-01-11 10:14:18,Dev,Sucesso
DEP-C01-P05-001040,C01-P05,2026-01-04 08:10:19,Producao,Sucesso
DEP-C01-P05-001041,C01-P05,2026-01-14 17:47:55,Dev,Sucesso
DEP-C01-P05-001042,C01-P05,2026-01-10 08:54:49,Dev,Sucesso
DEP-C01-P05-001043,C01-P05,2026-01-07 14:23:29,Dev,Sucesso
DEP-C01-P05-001044,C01-P05,2026-01-12 13:36:16,Staging,Sucesso
DEP-C01-P05-001045,C01-P05,2026-01-15 13:42:08,Staging,Sucesso
DEP-C01-P05-001046,C01-P05,2026-01-22 21:23:13,Dev,Sucesso
DEP-C01-P05-001047,C01-P05,2026-01-18 16:14:29,Producao,Sucesso
DEP-C01-P05-001048,C01-P05,2026-01-10 19:38:18,Dev,Sucesso
DEP-C01-P05-001049,C01-P05,2026-01-08 10:19:37,Dev,Sucesso
DEP-C01-P05-001050,C01-P05,2026-01-23 08:09:53,Dev,Sucesso
DEP-C01-P05-001051,C01-P05,2026-01-26 12:09:05,Dev,Sucesso
DEP-C01-P05-001052,C01-P05,2026-02-11 08:00:57,Dev,Sucesso
DEP-C01-P05-001053,C01-P05,2026-02-05 10:16:21,Dev,Sucesso
DEP-C01-P05-001054,C01-P05,2026-02-26 08:32:25,Producao,Sucesso
DEP-C01-P05-001055,C01-P05,2026-02-25 07:37:55,Staging,Sucesso
DEP-C01-P05-001056,C01-P05,2026-02-21 21:10:48,Dev,Sucesso
DEP-C01-P05-001057,C01-P05,2026-02-25 18:21:11,Dev,Falha
DEP-C01-P05-001058,C01-P05,2026-02-17 18:32:59,Dev,Sucesso
DEP-C01-P05-001059,C01-P05,2026-02-01 12:30:15,Staging,Sucesso
DEP-C01-P05-001060,C01-P05,2026-02-12 17:30:29,Staging,Sucesso
DEP-C01-P05-001061,C01-P05,2026-02-24 09:11:06,Staging,Sucesso
DEP-C01-P05-001062,C01-P05,2026-02-15 20:04:32,Dev,Falha
DEP-C01-P05-001063,C01-P05,2026-02-01 16:02:06,Dev,Sucesso
DEP-C01-P05-001064,C01-P05,2026-02-10 09:07:10,Staging,Sucesso
DEP-C01-P05-001065,C01-P05,2026-02-01 19:25:06,Producao,Sucesso
DEP-C01-P05-001066,C01-P05,2026-02-22 09:22:29,Staging,Sucesso
DEP-C01-P05-001067,C01-P05,2026-02-06 21:05:39,Producao,Sucesso
DEP-C01-P05-001068,C01-P05,2026-02-18 16:43:23,Dev,Sucesso
DEP-C01-P05-001069,C01-P05,2026-03-11 07:40:32,Dev,Sucesso
DEP-C01-P05-001070,C01-P05,2026-03-25 11:53:24,Producao,Sucesso
DEP-C01-P05-001071,C01-P05,2026-03-22 13:57:13,Dev,Sucesso
DEP-C01-P05-001072,C01-P05,2026-03-21 08:17:15,Staging,Sucesso
DEP-C01-P05-001073,C01-P05,2026-03-07 20:53:28,Dev,Sucesso
DEP-C01-P05-001074,C01-P05,2026-03-28 11:19:09,Dev,Sucesso
DEP-C01-P05-001075,C01-P05,2026-03-30 10:29:53,Producao,Sucesso
DEP-C01-P05-001076,C01-P05,2026-03-15 21:25:16,Dev,Sucesso
DEP-C01-P05-001077,C01-P05,2026-03-14 15:00:29,Dev,Sucesso
DEP-C01-P05-001078,C01-P05,2026-03-07 20:55:34,Dev,Sucesso
DEP-C01-P05-001079,C01-P05,2026-03-31 21:22:24,Dev,Sucesso
DEP-C01-P05-001080,C01-P05,2026-03-02 16:21:47,Staging,Sucesso
DEP-C01-P05-001081,C01-P05,2026-03-27 19:51:02,Dev,Sucesso
DEP-C01-P05-001082,C01-P05,2026-03-28 19:57:49,Staging,Sucesso
DEP-C01-P05-001083,C01-P05,2026-03-21 10:50:32,Staging,Sucesso
DEP-C01-P05-001084,C01-P05,2026-03-25 16:39:26,Staging,Sucesso
DEP-C01-P05-001085,C01-P05,2026-03-13 21:31:51,Dev,Sucesso
DEP-C01-P05-001086,C01-P05,2026-03-04 07:21:33,Dev,Sucesso
DEP-C01-P05-001087,C01-P05,2026-04-23 21:04:44,Dev,Sucesso
DEP-C01-P05-001088,C01-P05,2026-04-05 17:02:23,Dev,Sucesso
DEP-C01-P05-001089,C01-P05,2026-04-13 18:12:37,Staging,Sucesso
DEP-C01-P05-001090,C01-P05,2026-04-05 09:12:12,Staging,Sucesso
DEP-C01-P05-001091,C01-P05,2026-04-22 09:24:19,Producao,Sucesso
DEP-C01-P05-001092,C01-P05,2026-04-23 10:02:36,Staging,Sucesso
DEP-C01-P05-001093,C01-P05,2026-04-01 07:01:05,Dev,Sucesso
DEP-C01-P05-001094,C01-P05,2026-04-21 21:05:52,Producao,Sucesso
DEP-C01-P05-001095,C01-P05,2026-04-27 08:55:12,Dev,Sucesso
DEP-C01-P05-001096,C01-P05,2026-04-28 12:07:48,Dev,Sucesso
DEP-C01-P05-001097,C01-P05,2026-04-08 19:42:25,Dev,Sucesso
DEP-C01-P05-001098,C01-P05,2026-04-05 19:58:58,Staging,Revertido
DEP-C01-P05-001099,C01-P05,2026-04-28 19:54:40,Producao,Sucesso
DEP-C01-P05-001100,C01-P05,2026-04-20 11:38:57,Dev,Sucesso
DEP-C01-P05-001101,C01-P05,2026-04-13 18:46:24,Dev,Sucesso
DEP-C01-P05-001102,C01-P05,2026-04-06 21:29:22,Staging,Falha
DEP-C01-P05-001103,C01-P05,2026-04-03 18:01:50,Dev,Sucesso
DEP-C01-P05-001104,C01-P05,2026-04-19 10:53:59,Staging,Sucesso
DEP-C01-P05-001105,C01-P05,2026-04-16 12:41:15,Staging,Revertido
DEP-C01-P05-001106,C01-P05,2026-04-02 21:00:30,Staging,Sucesso
DEP-C01-P05-001107,C01-P05,2026-04-03 21:51:59,Dev,Sucesso
DEP-C01-P05-001108,C01-P05,2026-04-13 10:45:16,Dev,Sucesso
DEP-C01-P05-001109,C01-P05,2026-04-07 11:08:56,Producao,Sucesso
DEP-C01-P05-001110,C01-P05,2026-04-19 20:32:39,Dev,Sucesso
DEP-C01-P05-001111,C01-P05,2026-05-30 18:22:21,Staging,Sucesso
DEP-C01-P05-001112,C01-P05,2026-05-03 20:34:17,Producao,Sucesso
DEP-C01-P05-001113,C01-P05,2026-05-20 14:22:16,Dev,Sucesso
DEP-C01-P05-001114,C01-P05,2026-05-07 20:36:56,Dev,Sucesso
DEP-C01-P05-001115,C01-P05,2026-05-18 15:34:02,Dev,Sucesso
DEP-C01-P05-001116,C01-P05,2026-05-05 18:07:45,Staging,Sucesso
DEP-C01-P05-001117,C01-P05,2026-05-10 08:39:02,Staging,Sucesso
DEP-C01-P05-001118,C01-P05,2026-05-11 09:57:42,Producao,Sucesso
DEP-C01-P05-001119,C01-P05,2026-05-30 18:45:03,Dev,Revertido
DEP-C01-P05-001120,C01-P05,2026-06-29 11:29:58,Producao,Sucesso
DEP-C01-P05-001121,C01-P05,2026-06-11 07:45:39,Dev,Sucesso
DEP-C01-P05-001122,C01-P05,2026-06-29 17:50:48,Staging,Sucesso
DEP-C01-P05-001123,C01-P05,2026-06-24 13:23:52,Dev,Sucesso
DEP-C01-P05-001124,C01-P05,2026-06-22 08:18:20,Dev,Sucesso
DEP-C01-P05-001125,C01-P05,2026-06-19 14:59:26,Staging,Falha
DEP-C01-P05-001126,C01-P05,2026-06-17 10:35:16,Dev,Sucesso
DEP-C01-P05-001127,C01-P05,2026-06-07 12:23:31,Staging,Sucesso
DEP-C01-P05-001128,C01-P05,2026-07-27 07:34:33,Staging,Sucesso
DEP-C01-P05-001129,C01-P05,2026-07-29 16:46:21,Staging,Sucesso
DEP-C01-P05-001130,C01-P05,2026-07-30 13:06:06,Producao,Sucesso
DEP-C01-P05-001131,C01-P05,2026-07-01 13:34:30,Dev,Sucesso
DEP-C01-P05-001132,C01-P05,2026-07-08 21:45:21,Dev,Sucesso
DEP-C01-P05-001133,C01-P05,2026-07-02 11:10:26,Dev,Sucesso
DEP-C02-P01-001134,C02-P01,2025-08-10 15:04:15,Dev,Sucesso
DEP-C02-P01-001135,C02-P01,2025-08-29 17:12:13,Producao,Sucesso
DEP-C02-P01-001136,C02-P01,2025-09-18 09:23:39,Producao,Sucesso
DEP-C02-P01-001137,C02-P01,2025-09-25 09:58:16,Staging,Sucesso
DEP-C02-P01-001138,C02-P01,2025-09-29 07:30:39,Dev,Sucesso
DEP-C02-P01-001139,C02-P01,2025-09-23 08:38:11,Producao,Sucesso
DEP-C02-P01-001140,C02-P01,2025-09-16 12:17:31,Staging,Sucesso
DEP-C02-P01-001141,C02-P01,2025-09-12 18:45:38,Staging,Sucesso
DEP-C02-P01-001142,C02-P01,2025-09-09 09:48:24,Staging,Sucesso
DEP-C02-P01-001143,C02-P01,2025-09-26 13:53:29,Staging,Sucesso
DEP-C02-P01-001144,C02-P01,2025-09-18 19:45:34,Producao,Sucesso
DEP-C02-P01-001145,C02-P01,2025-09-28 09:54:34,Staging,Sucesso
DEP-C02-P01-001146,C02-P01,2025-09-22 17:43:41,Dev,Sucesso
DEP-C02-P01-001147,C02-P01,2025-09-25 12:47:03,Dev,Sucesso
DEP-C02-P01-001148,C02-P01,2025-09-21 18:49:38,Staging,Sucesso
DEP-C02-P01-001149,C02-P01,2025-09-16 14:55:06,Dev,Falha
DEP-C02-P01-001150,C02-P01,2025-09-17 08:37:00,Staging,Sucesso
DEP-C02-P01-001151,C02-P01,2025-09-12 12:45:04,Staging,Sucesso
DEP-C02-P01-001152,C02-P01,2025-09-28 16:59:12,Staging,Falha
DEP-C02-P01-001153,C02-P01,2025-09-13 15:27:55,Producao,Falha
DEP-C02-P01-001154,C02-P01,2025-09-11 16:05:47,Dev,Sucesso
DEP-C02-P01-001155,C02-P01,2025-10-04 12:02:44,Dev,Sucesso
DEP-C02-P01-001156,C02-P01,2025-10-14 16:07:28,Staging,Sucesso
DEP-C02-P01-001157,C02-P01,2025-10-27 10:36:50,Dev,Sucesso
DEP-C02-P01-001158,C02-P01,2025-10-01 08:50:21,Staging,Sucesso
DEP-C02-P01-001159,C02-P01,2025-10-01 14:05:41,Dev,Sucesso
DEP-C02-P01-001160,C02-P01,2025-10-13 10:25:47,Staging,Sucesso
DEP-C02-P01-001161,C02-P01,2025-10-02 15:02:27,Dev,Sucesso
DEP-C02-P01-001162,C02-P01,2025-10-12 17:36:29,Staging,Sucesso
DEP-C02-P01-001163,C02-P01,2025-10-12 14:38:09,Dev,Sucesso
DEP-C02-P01-001164,C02-P01,2025-10-23 15:05:36,Producao,Sucesso
DEP-C02-P01-001165,C02-P01,2025-10-05 07:23:16,Dev,Sucesso
DEP-C02-P01-001166,C02-P01,2025-10-08 09:48:27,Dev,Sucesso
DEP-C02-P01-001167,C02-P01,2025-10-05 16:35:18,Producao,Sucesso
DEP-C02-P01-001168,C02-P01,2025-10-21 21:36:43,Producao,Sucesso
DEP-C02-P01-001169,C02-P01,2025-10-27 11:21:07,Producao,Sucesso
DEP-C02-P01-001170,C02-P01,2025-10-03 10:46:35,Staging,Sucesso
DEP-C02-P01-001171,C02-P01,2025-10-01 16:39:31,Staging,Sucesso
DEP-C02-P01-001172,C02-P01,2025-10-07 13:03:31,Producao,Sucesso
DEP-C02-P01-001173,C02-P01,2025-10-26 13:50:40,Dev,Sucesso
DEP-C02-P01-001174,C02-P01,2026-07-26 18:17:17,Dev,Sucesso
DEP-C02-P01-001175,C02-P01,2026-07-28 19:40:21,Dev,Sucesso
DEP-C02-P01-001176,C02-P01,2026-07-21 20:11:39,Producao,Sucesso
DEP-C02-P01-001177,C02-P01,2026-07-01 07:52:23,Producao,Sucesso
DEP-C02-P01-001178,C02-P01,2026-07-02 20:44:48,Staging,Sucesso
DEP-C02-P01-001179,C02-P01,2026-07-26 08:58:39,Dev,Sucesso
DEP-C02-P01-001180,C02-P01,2026-07-15 16:41:01,Dev,Falha
DEP-C02-P01-001181,C02-P01,2026-07-29 08:19:49,Dev,Sucesso
DEP-C02-P01-001182,C02-P01,2026-07-07 12:19:05,Dev,Sucesso
DEP-C02-P01-001183,C02-P01,2026-07-26 07:58:40,Producao,Sucesso
DEP-C02-P01-001184,C02-P01,2026-07-01 17:21:40,Dev,Sucesso
DEP-C02-P01-001185,C02-P01,2026-07-20 21:17:25,Dev,Falha
DEP-C02-P01-001186,C02-P01,2026-07-14 20:37:05,Staging,Sucesso
DEP-C02-P01-001187,C02-P01,2026-07-14 16:04:06,Dev,Sucesso
DEP-C02-P02-001188,C02-P02,2025-06-12 16:53:52,Producao,Sucesso
DEP-C02-P02-001189,C02-P02,2025-06-18 20:38:14,Staging,Sucesso
DEP-C02-P02-001190,C02-P02,2025-06-14 16:02:30,Staging,Sucesso
DEP-C02-P02-001191,C02-P02,2025-06-16 08:53:09,Staging,Sucesso
DEP-C02-P02-001192,C02-P02,2025-06-01 08:50:29,Staging,Revertido
DEP-C02-P02-001193,C02-P02,2025-06-14 15:35:16,Dev,Sucesso
DEP-C02-P02-001194,C02-P02,2025-06-29 19:28:56,Dev,Sucesso
DEP-C02-P02-001195,C02-P02,2025-07-11 09:56:00,Dev,Sucesso
DEP-C02-P02-001196,C02-P02,2025-07-10 10:48:33,Staging,Sucesso
DEP-C02-P02-001197,C02-P02,2025-07-31 08:06:53,Dev,Sucesso
DEP-C02-P02-001198,C02-P02,2025-07-03 20:13:03,Producao,Sucesso
DEP-C02-P02-001199,C02-P02,2025-07-06 09:59:34,Dev,Sucesso
DEP-C02-P02-001200,C02-P02,2025-07-14 07:36:32,Dev,Sucesso
DEP-C02-P02-001201,C02-P02,2025-07-13 08:47:00,Dev,Sucesso
DEP-C02-P02-001202,C02-P02,2025-07-17 20:13:28,Producao,Falha
DEP-C02-P02-001203,C02-P02,2025-08-09 18:38:20,Dev,Sucesso
DEP-C02-P02-001204,C02-P02,2025-08-16 09:36:44,Dev,Sucesso
DEP-C02-P02-001205,C02-P02,2025-08-12 17:10:40,Staging,Sucesso
DEP-C02-P02-001206,C02-P02,2025-08-09 13:27:17,Dev,Sucesso
DEP-C02-P02-001207,C02-P02,2025-08-23 14:51:52,Dev,Sucesso
DEP-C02-P02-001208,C02-P02,2025-08-04 12:10:51,Dev,Sucesso
DEP-C02-P02-001209,C02-P02,2025-08-16 16:13:09,Dev,Sucesso
DEP-C02-P02-001210,C02-P02,2025-09-29 17:26:15,Staging,Falha
DEP-C02-P02-001211,C02-P02,2025-09-03 09:06:52,Staging,Sucesso
DEP-C02-P02-001212,C02-P02,2025-09-12 12:43:33,Dev,Sucesso
DEP-C02-P02-001213,C02-P02,2025-09-27 14:14:24,Staging,Sucesso
DEP-C02-P02-001214,C02-P02,2025-09-12 21:04:03,Dev,Sucesso
DEP-C02-P02-001215,C02-P02,2025-09-06 15:31:21,Staging,Sucesso
DEP-C02-P02-001216,C02-P02,2025-09-11 18:18:46,Staging,Sucesso
DEP-C02-P02-001217,C02-P02,2025-09-30 08:21:22,Staging,Sucesso
DEP-C02-P02-001218,C02-P02,2025-09-03 21:12:45,Producao,Sucesso
DEP-C02-P02-001219,C02-P02,2025-09-29 14:42:02,Dev,Sucesso
DEP-C02-P02-001220,C02-P02,2025-10-05 15:36:39,Producao,Sucesso
DEP-C02-P02-001221,C02-P02,2025-10-05 11:51:42,Dev,Sucesso
DEP-C02-P02-001222,C02-P02,2025-10-02 09:18:27,Staging,Sucesso
DEP-C02-P02-001223,C02-P02,2025-10-06 17:32:40,Dev,Sucesso
DEP-C02-P02-001224,C02-P02,2025-11-25 19:19:26,Dev,Sucesso
DEP-C02-P02-001225,C02-P02,2025-11-09 21:48:14,Dev,Sucesso
DEP-C02-P02-001226,C02-P02,2025-11-27 08:19:48,Dev,Sucesso
DEP-C02-P02-001227,C02-P02,2025-11-09 20:57:43,Staging,Sucesso
DEP-C02-P02-001228,C02-P02,2025-12-13 10:53:35,Dev,Sucesso
DEP-C02-P02-001229,C02-P02,2025-12-08 13:40:15,Dev,Falha
DEP-C02-P02-001230,C02-P02,2025-12-16 08:23:21,Dev,Sucesso
DEP-C02-P02-001231,C02-P02,2025-12-25 10:13:39,Dev,Sucesso
DEP-C02-P02-001232,C02-P02,2026-01-17 16:10:41,Producao,Sucesso
DEP-C02-P02-001233,C02-P02,2026-01-07 16:35:23,Dev,Sucesso
DEP-C02-P02-001234,C02-P02,2026-01-07 21:56:06,Dev,Sucesso
DEP-C02-P02-001235,C02-P02,2026-01-31 08:41:25,Staging,Sucesso
DEP-C02-P02-001236,C02-P02,2026-02-15 18:46:21,Staging,Sucesso
DEP-C02-P02-001237,C02-P02,2026-02-07 07:31:53,Producao,Sucesso
DEP-C02-P02-001238,C02-P02,2026-03-08 19:43:21,Staging,Sucesso
DEP-C02-P02-001239,C02-P02,2026-03-13 09:28:13,Staging,Sucesso
DEP-C02-P02-001240,C02-P02,2026-03-10 11:43:38,Staging,Revertido
DEP-C02-P02-001241,C02-P02,2026-03-28 14:08:29,Dev,Sucesso
DEP-C02-P02-001242,C02-P02,2026-04-16 12:32:03,Producao,Falha
DEP-C02-P02-001243,C02-P02,2026-05-06 14:11:07,Producao,Sucesso
DEP-C02-P02-001244,C02-P02,2026-05-22 18:29:40,Staging,Sucesso
DEP-C02-P02-001245,C02-P02,2026-05-23 16:14:11,Dev,Sucesso
DEP-C02-P02-001246,C02-P02,2026-05-28 07:19:15,Staging,Sucesso
DEP-C02-P02-001247,C02-P02,2026-05-19 20:37:27,Staging,Sucesso
DEP-C02-P02-001248,C02-P02,2026-06-13 11:37:53,Dev,Sucesso
DEP-C02-P02-001249,C02-P02,2026-07-06 09:10:42,Producao,Sucesso
DEP-C02-P02-001250,C02-P02,2026-07-27 21:47:36,Staging,Sucesso
DEP-C02-P02-001251,C02-P02,2026-07-11 19:21:35,Dev,Sucesso
DEP-C02-P02-001252,C02-P02,2026-07-18 16:14:37,Staging,Sucesso
DEP-C02-P02-001253,C02-P02,2026-07-25 17:32:28,Dev,Sucesso
DEP-C02-P03-001254,C02-P03,2026-01-01 13:09:03,Staging,Sucesso
DEP-C02-P03-001255,C02-P03,2026-01-17 08:04:27,Dev,Sucesso
DEP-C02-P03-001256,C02-P03,2026-01-09 10:05:46,Dev,Sucesso
DEP-C02-P03-001257,C02-P03,2026-01-24 10:48:04,Dev,Sucesso
DEP-C02-P03-001258,C02-P03,2026-01-21 20:59:37,Dev,Falha
DEP-C02-P03-001259,C02-P03,2026-01-02 16:39:52,Dev,Sucesso
DEP-C02-P03-001260,C02-P03,2026-01-15 16:33:30,Staging,Falha
DEP-C02-P03-001261,C02-P03,2026-01-23 09:41:46,Dev,Sucesso
DEP-C02-P03-001262,C02-P03,2026-01-06 15:50:52,Staging,Sucesso
DEP-C02-P03-001263,C02-P03,2026-01-04 08:57:43,Dev,Sucesso
DEP-C02-P03-001264,C02-P03,2026-01-26 10:32:52,Dev,Sucesso
DEP-C02-P03-001265,C02-P03,2026-01-14 11:12:13,Dev,Sucesso
DEP-C02-P03-001266,C02-P03,2026-01-07 11:47:52,Dev,Sucesso
DEP-C02-P03-001267,C02-P03,2026-01-02 20:03:27,Dev,Sucesso
DEP-C02-P03-001268,C02-P03,2026-01-18 16:44:46,Staging,Sucesso
DEP-C02-P03-001269,C02-P03,2026-01-11 17:05:45,Dev,Sucesso
DEP-C02-P03-001270,C02-P03,2026-01-17 07:21:32,Dev,Sucesso
DEP-C02-P03-001271,C02-P03,2026-01-19 07:53:58,Dev,Sucesso
DEP-C02-P03-001272,C02-P03,2026-01-22 12:30:09,Dev,Sucesso
DEP-C02-P03-001273,C02-P03,2026-02-17 14:57:20,Staging,Sucesso
DEP-C02-P03-001274,C02-P03,2026-02-22 18:23:07,Dev,Sucesso
DEP-C02-P03-001275,C02-P03,2026-02-05 09:38:57,Producao,Sucesso
DEP-C02-P03-001276,C02-P03,2026-02-24 18:23:07,Staging,Sucesso
DEP-C02-P03-001277,C02-P03,2026-02-26 10:30:50,Producao,Sucesso
DEP-C02-P03-001278,C02-P03,2026-02-07 15:09:44,Dev,Sucesso
DEP-C02-P03-001279,C02-P03,2026-02-18 12:23:51,Dev,Sucesso
DEP-C02-P03-001280,C02-P03,2026-02-23 16:17:41,Dev,Falha
DEP-C02-P03-001281,C02-P03,2026-02-04 08:23:39,Dev,Sucesso
DEP-C02-P03-001282,C02-P03,2026-02-24 18:19:07,Staging,Sucesso
DEP-C02-P03-001283,C02-P03,2026-02-01 18:40:02,Staging,Falha
DEP-C02-P03-001284,C02-P03,2026-02-22 07:37:55,Producao,Sucesso
DEP-C02-P03-001285,C02-P03,2026-03-01 14:02:28,Producao,Sucesso
DEP-C02-P03-001286,C02-P03,2026-03-26 12:51:08,Dev,Sucesso
DEP-C02-P03-001287,C02-P03,2026-03-02 14:02:28,Producao,Sucesso
DEP-C02-P03-001288,C02-P03,2026-03-06 10:52:30,Staging,Sucesso
DEP-C02-P03-001289,C02-P03,2026-03-12 11:04:22,Producao,Revertido
DEP-C02-P03-001290,C02-P03,2026-03-26 12:56:13,Dev,Sucesso
DEP-C02-P03-001291,C02-P03,2026-03-01 10:15:02,Dev,Sucesso
DEP-C02-P03-001292,C02-P03,2026-03-04 07:38:32,Dev,Sucesso
DEP-C02-P03-001293,C02-P03,2026-03-21 14:15:13,Staging,Sucesso
DEP-C02-P03-001294,C02-P03,2026-03-24 18:42:37,Dev,Sucesso
DEP-C02-P03-001295,C02-P03,2026-03-15 16:08:02,Producao,Sucesso
DEP-C02-P03-001296,C02-P03,2026-03-19 16:28:43,Dev,Sucesso
DEP-C02-P03-001297,C02-P03,2026-03-01 10:27:56,Dev,Sucesso
DEP-C02-P03-001298,C02-P03,2026-03-15 08:45:18,Dev,Sucesso
DEP-C02-P03-001299,C02-P03,2026-03-01 21:41:14,Staging,Sucesso
DEP-C02-P03-001300,C02-P03,2026-03-20 17:38:13,Producao,Sucesso
DEP-C02-P03-001301,C02-P03,2026-03-24 14:06:45,Staging,Sucesso
DEP-C02-P03-001302,C02-P03,2026-03-19 20:09:33,Staging,Sucesso
DEP-C02-P03-001303,C02-P03,2026-03-13 14:28:39,Dev,Sucesso
DEP-C02-P03-001304,C02-P03,2026-04-03 07:05:53,Producao,Sucesso
DEP-C02-P03-001305,C02-P03,2026-04-08 08:41:08,Dev,Sucesso
DEP-C02-P03-001306,C02-P03,2026-04-09 19:36:28,Dev,Sucesso
DEP-C02-P03-001307,C02-P03,2026-04-28 17:20:39,Dev,Sucesso
DEP-C02-P03-001308,C02-P03,2026-04-25 10:50:27,Producao,Sucesso
DEP-C02-P03-001309,C02-P03,2026-04-10 19:34:38,Staging,Sucesso
DEP-C02-P03-001310,C02-P03,2026-04-16 13:29:01,Dev,Sucesso
DEP-C02-P03-001311,C02-P03,2026-04-05 18:05:44,Dev,Sucesso
DEP-C02-P03-001312,C02-P03,2026-04-17 11:51:11,Staging,Falha
DEP-C02-P03-001313,C02-P03,2026-04-09 10:12:45,Staging,Sucesso
DEP-C02-P03-001314,C02-P03,2026-04-17 20:28:18,Staging,Sucesso
DEP-C02-P03-001315,C02-P03,2026-04-17 13:31:38,Staging,Sucesso
DEP-C02-P03-001316,C02-P03,2026-04-12 10:24:53,Dev,Sucesso
DEP-C02-P03-001317,C02-P03,2026-04-21 20:30:58,Staging,Sucesso
DEP-C02-P03-001318,C02-P03,2026-04-08 14:53:26,Producao,Sucesso
DEP-C02-P03-001319,C02-P03,2026-04-17 14:43:36,Dev,Sucesso
DEP-C02-P03-001320,C02-P03,2026-04-27 20:43:35,Dev,Revertido
DEP-C02-P03-001321,C02-P03,2026-04-26 16:35:45,Dev,Sucesso
DEP-C02-P03-001322,C02-P03,2026-04-22 16:48:32,Producao,Sucesso
DEP-C02-P03-001323,C02-P03,2026-04-30 20:02:04,Dev,Sucesso
DEP-C02-P03-001324,C02-P03,2026-04-29 12:17:05,Dev,Sucesso
DEP-C02-P03-001325,C02-P03,2026-04-09 11:46:46,Producao,Revertido
DEP-C02-P03-001326,C02-P03,2026-04-02 21:24:22,Producao,Sucesso
DEP-C02-P03-001327,C02-P03,2026-04-28 15:46:07,Staging,Sucesso
DEP-C02-P03-001328,C02-P03,2026-04-18 09:34:47,Staging,Falha
DEP-C02-P03-001329,C02-P03,2026-04-22 17:26:05,Dev,Sucesso
DEP-C02-P03-001330,C02-P03,2026-04-09 09:53:27,Staging,Sucesso
DEP-C02-P03-001331,C02-P03,2026-05-09 13:27:45,Dev,Sucesso
DEP-C02-P03-001332,C02-P03,2026-05-11 12:32:26,Dev,Falha
DEP-C02-P03-001333,C02-P03,2026-05-17 12:14:40,Dev,Sucesso
DEP-C02-P03-001334,C02-P03,2026-05-12 10:44:18,Producao,Sucesso
DEP-C02-P03-001335,C02-P03,2026-05-20 12:51:30,Dev,Sucesso
DEP-C02-P03-001336,C02-P03,2026-05-03 14:13:52,Dev,Sucesso
