billing_id,company_id,billing_month,provider,ai_tool_id,model_id,cost_center,usage_quantity,total_cost,currency
B004839,C07,2026-03,Microsoft,T04,,CC-C07-D06,2,131.94,BRL
B004840,C07,2026-03,Microsoft,T04,,CC-C07-D07,5,340.25,BRL
B004841,C07,2026-03,Microsoft,T04,,CC-C07-D08,3,203.54,BRL
B004842,C07,2026-03,Microsoft,T04,,,1,64.82,BRL
B004843,C07,2026-04,Microsoft,T04,,CC-C07-D01,18,1169.45,BRL
B004844,C07,2026-04,Microsoft,T04,,CC-C07-D02,7,462.07,BRL
B004845,C07,2026-04,Microsoft,T04,,CC-C07-D03,12,782.95,BRL
B004846,C07,2026-04,Microsoft,T04,,CC-C07-D04,14,910.13,BRL
B004847,C07,2026-04,Microsoft,T04,,CC-C07-D05,5,329.1,BRL
B004848,C07,2026-04,Microsoft,T04,,CC-C07-D06,2,130.29,BRL
B004849,C07,2026-04,Microsoft,T04,,CC-C07-D07,5,335.85,BRL
B004850,C07,2026-04,Microsoft,T04,,CC-C07-D08,3,206.35,BRL
B004851,C07,2026-04,Microsoft,T04,,,1,66.03,BRL
B004852,C07,2026-05,Microsoft,T04,,CC-C07-D01,18,1236.21,BRL
B004853,C07,2026-05,Microsoft,T04,,CC-C07-D02,7,477.6,BRL
B004854,C07,2026-05,Microsoft,T04,,CC-C07-D03,12,782.36,BRL
B004855,C07,2026-05,Microsoft,T04,,CC-C07-D04,14,943.46,BRL
B004856,C07,2026-05,Microsoft,T04,,CC-C07-D05,5,343.95,BRL
B004857,C07,2026-05,Microsoft,T04,,CC-C07-D06,2,135.31,BRL
B004858,C07,2026-05,Microsoft,T04,,CC-C07-D07,5,336.05,BRL
B004859,C07,2026-05,Microsoft,T04,,CC-C07-D08,3,198.78,BRL
B004860,C07,2026-05,Microsoft,T04,,,1,67.74,BRL
B004861,C07,2026-06,Microsoft,T04,,CC-C07-D01,18,1184.71,BRL
B004862,C07,2026-06,Microsoft,T04,,CC-C07-D02,7,470.25,BRL
B004863,C07,2026-06,Microsoft,T04,,CC-C07-D03,12,826.83,BRL
B004864,C07,2026-06,Microsoft,T04,,CC-C07-D04,14,922.31,BRL
B004865,C07,2026-06,Microsoft,T04,,CC-C07-D05,5,335.88,BRL
B004866,C07,2026-06,Microsoft,T04,,CC-C07-D06,2,132.86,BRL
B004867,C07,2026-06,Microsoft,T04,,CC-C07-D07,5,335.36,BRL
B004868,C07,2026-06,Microsoft,T04,,CC-C07-D08,3,198.66,BRL
B004869,C07,2026-06,Microsoft,T04,,,1,68.0,BRL
B004870,C07,2026-07,Microsoft,T04,,CC-C07-D01,18,1215.48,BRL
B004871,C07,2026-07,Microsoft,T04,,CC-C07-D02,7,459.32,BRL
B004872,C07,2026-07,Microsoft,T04,,CC-C07-D03,12,808.0,BRL
B004873,C07,2026-07,Microsoft,T04,,CC-C07-D04,14,952.76,BRL
B004874,C07,2026-07,Microsoft,T04,,CC-C07-D05,5,332.93,BRL
B004875,C07,2026-07,Microsoft,T04,,CC-C07-D06,2,136.14,BRL
B004876,C07,2026-07,Microsoft,T04,,CC-C07-D07,5,330.76,BRL
B004877,C07,2026-07,Microsoft,T04,,CC-C07-D08,3,205.55,BRL
B004878,C07,2026-07,Microsoft,T04,,,1,69.49,BRL
B004879,C08,2025-09,Anthropic,T02,,CC-C08-D01,2,318.71,BRL
B004880,C08,2025-09,Anthropic,T02,,CC-C08-D02,1,153.66,BRL
B004881,C08,2025-09,Anthropic,T02,,CC-C08-D03,2,311.22,BRL
B004882,C08,2025-09,Anthropic,T02,,CC-C08-D04,2,309.54,BRL
B004883,C08,2025-09,Anthropic,T02,,CC-C08-D06,1,155.36,BRL
B004884,C08,2025-09,Anthropic,T02,,CC-C08-D08,1,158.52,BRL
B004885,C08,2025-10,Anthropic,T02,,CC-C08-D01,5,781.29,BRL
B004886,C08,2025-10,Anthropic,T02,,CC-C08-D02,1,157.2,BRL
B004887,C08,2025-10,Anthropic,T02,,CC-C08-D03,4,619.55,BRL
B004888,C08,2025-10,Anthropic,T02,,CC-C08-D04,7,1064.61,BRL
B004889,C08,2025-10,Anthropic,T02,,CC-C08-D05,2,316.74,BRL
B004890,C08,2025-10,Anthropic,T02,,CC-C08-D06,2,309.3,BRL
B004891,C08,2025-10,Anthropic,T02,,CC-C08-D07,2,305.39,BRL
B004892,C08,2025-10,Anthropic,T02,,CC-C08-D08,1,159.6,BRL
B004893,C08,2025-10,Anthropic,T02,,,1,156.05,BRL
B004894,C08,2025-11,Anthropic,T02,,CC-C08-D01,8,1262.23,BRL
B004895,C08,2025-11,Anthropic,T02,,CC-C08-D02,2,307.22,BRL
B004896,C08,2025-11,Anthropic,T02,,CC-C08-D03,4,616.88,BRL
B004897,C08,2025-11,Anthropic,T02,,CC-C08-D04,7,1079.39,BRL
B004898,C08,2025-11,Anthropic,T02,,CC-C08-D05,2,316.06,BRL
B004899,C08,2025-11,Anthropic,T02,,CC-C08-D06,2,304.75,BRL
B004900,C08,2025-11,Anthropic,T02,,CC-C08-D07,2,318.96,BRL
B004901,C08,2025-11,Anthropic,T02,,CC-C08-D08,1,152.62,BRL
B004902,C08,2025-11,Anthropic,T02,,,1,154.39,BRL
B004903,C08,2025-12,Anthropic,T02,,CC-C08-D01,8,1283.85,BRL
B004904,C08,2025-12,Anthropic,T02,,CC-C08-D02,2,317.07,BRL
B004905,C08,2025-12,Anthropic,T02,,CC-C08-D03,4,623.9,BRL
B004906,C08,2025-12,Anthropic,T02,,CC-C08-D04,7,1099.0,BRL
B004907,C08,2025-12,Anthropic,T02,,CC-C08-D05,2,320.38,BRL
B004908,C08,2025-12,Anthropic,T02,,CC-C08-D06,2,317.0,BRL
B004909,C08,2025-12,Anthropic,T02,,CC-C08-D07,2,316.23,BRL
B004910,C08,2025-12,Anthropic,T02,,CC-C08-D08,1,154.91,BRL
B004911,C08,2025-12,Anthropic,T02,,,1,158.97,BRL
B004912,C08,2026-01,Anthropic,T02,,CC-C08-D01,8,1237.75,BRL
B004913,C08,2026-01,Anthropic,T02,,CC-C08-D02,2,308.58,BRL
B004914,C08,2026-01,Anthropic,T02,,CC-C08-D03,4,618.8,BRL
B004915,C08,2026-01,Anthropic,T02,,CC-C08-D04,7,1085.09,BRL
B004916,C08,2026-01,Anthropic,T02,,CC-C08-D05,2,308.07,BRL
B004917,C08,2026-01,Anthropic,T02,,CC-C08-D06,2,312.76,BRL
B004918,C08,2026-01,Anthropic,T02,,CC-C08-D07,2,308.2,BRL
B004919,C08,2026-01,Anthropic,T02,,CC-C08-D08,1,161.74,BRL
B004920,C08,2026-01,Anthropic,T02,,,1,156.17,BRL
B004921,C08,2026-02,Anthropic,T02,,CC-C08-D01,8,1241.9,BRL
B004922,C08,2026-02,Anthropic,T02,,CC-C08-D02,2,322.4,BRL
B004923,C08,2026-02,Anthropic,T02,,CC-C08-D03,4,620.88,BRL
B004924,C08,2026-02,Anthropic,T02,,CC-C08-D04,7,1099.15,BRL
B004925,C08,2026-02,Anthropic,T02,,CC-C08-D05,2,326.02,BRL
B004926,C08,2026-02,Anthropic,T02,,CC-C08-D06,2,315.88,BRL
B004927,C08,2026-02,Anthropic,T02,,CC-C08-D07,2,321.0,BRL
B004928,C08,2026-02,Anthropic,T02,,CC-C08-D08,1,157.0,BRL
B004929,C08,2026-02,Anthropic,T02,,,1,155.63,BRL
B004930,C08,2026-04,Anthropic,T02,,CC-C08-D01,8,1255.86,BRL
B004931,C08,2026-04,Anthropic,T02,,CC-C08-D02,2,328.49,BRL
B004932,C08,2026-04,Anthropic,T02,,CC-C08-D03,4,630.41,BRL
B004933,C08,2026-04,Anthropic,T02,,CC-C08-D04,7,1096.99,BRL
B004934,C08,2026-04,Anthropic,T02,,CC-C08-D05,2,329.04,BRL
B004935,C08,2026-04,Anthropic,T02,,CC-C08-D06,2,327.13,BRL
B004936,C08,2026-04,Anthropic,T02,,CC-C08-D07,2,312.16,BRL
B004937,C08,2026-04,Anthropic,T02,,CC-C08-D08,1,162.69,BRL
B004938,C08,2026-04,Anthropic,T02,,,1,155.81,BRL
B004939,C08,2026-05,Anthropic,T02,,CC-C08-D01,8,1284.72,BRL
B004940,C08,2026-05,Anthropic,T02,,CC-C08-D02,2,325.81,BRL
B004941,C08,2026-05,Anthropic,T02,,CC-C08-D03,4,660.82,BRL
B004942,C08,2026-05,Anthropic,T02,,CC-C08-D04,7,1118.35,BRL
B004943,C08,2026-05,Anthropic,T02,,CC-C08-D05,2,327.56,BRL
B004944,C08,2026-05,Anthropic,T02,,CC-C08-D06,2,318.55,BRL
B004945,C08,2026-05,Anthropic,T02,,CC-C08-D07,2,322.5,BRL
B004946,C08,2026-05,Anthropic,T02,,CC-C08-D08,1,155.91,BRL
B004947,C08,2026-05,Anthropic,T02,,,1,155.89,BRL
B004948,C08,2026-06,Anthropic,T02,,CC-C08-D01,8,1301.8,BRL
B004949,C08,2026-06,Anthropic,T02,,CC-C08-D02,2,328.12,BRL
B004950,C08,2026-06,Anthropic,T02,,CC-C08-D03,4,628.33,BRL
B004951,C08,2026-06,Anthropic,T02,,CC-C08-D04,7,1147.26,BRL
B004952,C08,2026-06,Anthropic,T02,,CC-C08-D05,2,319.29,BRL
B004953,C08,2026-06,Anthropic,T02,,CC-C08-D06,2,328.21,BRL
B004954,C08,2026-06,Anthropic,T02,,CC-C08-D07,2,324.96,BRL
B004955,C08,2026-06,Anthropic,T02,,CC-C08-D08,1,162.83,BRL
B004956,C08,2026-06,Anthropic,T02,,,1,164.21,BRL
B004957,C08,2026-07,Anthropic,T02,,CC-C08-D01,8,1276.08,BRL
B004958,C08,2026-07,Anthropic,T02,,CC-C08-D02,2,322.27,BRL
B004959,C08,2026-07,Anthropic,T02,,CC-C08-D03,4,629.56,BRL
B004960,C08,2026-07,Anthropic,T02,,CC-C08-D04,7,1157.73,BRL
B004961,C08,2026-07,Anthropic,T02,,CC-C08-D05,2,331.62,BRL
B004962,C08,2026-07,Anthropic,T02,,CC-C08-D06,2,319.95,BRL
B004963,C08,2026-07,Anthropic,T02,,CC-C08-D07,2,324.94,BRL
B004964,C08,2026-07,Anthropic,T02,,CC-C08-D08,1,160.39,BRL
B004965,C08,2026-07,Anthropic,T02,,,1,160.68,BRL
B004966,C08,2025-09,Microsoft,T08,,CC-C08-D01,4,763.97,BRL
B004967,C08,2025-09,Microsoft,T08,,CC-C08-D02,1,191.1,BRL
B004968,C08,2025-09,Microsoft,T08,,CC-C08-D04,2,375.09,BRL
B004969,C08,2025-09,Microsoft,T08,,CC-C08-D05,1,190.88,BRL
B004970,C08,2025-09,Microsoft,T08,,,1,185.43,BRL
B004971,C08,2025-10,Microsoft,T08,,CC-C08-D01,11,2028.96,BRL
B004972,C08,2025-10,Microsoft,T08,,CC-C08-D02,3,565.78,BRL
B004973,C08,2025-10,Microsoft,T08,,CC-C08-D03,3,561.22,BRL
B004974,C08,2025-10,Microsoft,T08,,CC-C08-D04,6,1119.0,BRL
B004975,C08,2025-10,Microsoft,T08,,CC-C08-D05,2,376.25,BRL
B004976,C08,2025-10,Microsoft,T08,,CC-C08-D06,2,368.3,BRL
B004977,C08,2025-10,Microsoft,T08,,CC-C08-D07,1,184.07,BRL
B004978,C08,2025-10,Microsoft,T08,,CC-C08-D08,1,184.27,BRL
B004979,C08,2025-10,Microsoft,T08,,,1,190.33,BRL
B004980,C08,2025-11,Microsoft,T08,,CC-C08-D01,11,2091.59,BRL
B004981,C08,2025-11,Microsoft,T08,,CC-C08-D02,3,568.4,BRL
B004982,C08,2025-11,Microsoft,T08,,CC-C08-D03,4,780.19,BRL
B004983,C08,2025-11,Microsoft,T08,,CC-C08-D04,6,1120.5,BRL
B004984,C08,2025-11,Microsoft,T08,,CC-C08-D05,2,384.91,BRL
B004985,C08,2025-11,Microsoft,T08,,CC-C08-D06,3,584.49,BRL
B004986,C08,2025-11,Microsoft,T08,,CC-C08-D07,1,194.71,BRL
B004987,C08,2025-11,Microsoft,T08,,CC-C08-D08,1,189.91,BRL
B004988,C08,2025-11,Microsoft,T08,,,1,186.43,BRL
B004989,C08,2025-12,Microsoft,T08,,CC-C08-D01,11,2030.65,BRL
B004990,C08,2025-12,Microsoft,T08,,CC-C08-D02,3,558.91,BRL
B004991,C08,2025-12,Microsoft,T08,,CC-C08-D03,4,766.95,BRL
B004992,C08,2025-12,Microsoft,T08,,CC-C08-D04,6,1111.59,BRL
B004993,C08,2025-12,Microsoft,T08,,CC-C08-D05,2,369.59,BRL
B004994,C08,2025-12,Microsoft,T08,,CC-C08-D06,3,562.1,BRL
B004995,C08,2025-12,Microsoft,T08,,CC-C08-D07,1,189.68,BRL
B004996,C08,2025-12,Microsoft,T08,,CC-C08-D08,1,189.08,BRL
B004997,C08,2025-12,Microsoft,T08,,,1,191.79,BRL
B004998,C08,2026-01,Microsoft,T08,,CC-C08-D01,11,2063.99,BRL
B004999,C08,2026-01,Microsoft,T08,,CC-C08-D02,3,572.75,BRL
B005000,C08,2026-01,Microsoft,T08,,CC-C08-D03,4,748.71,BRL
B005001,C08,2026-01,Microsoft,T08,,CC-C08-D04,6,1141.85,BRL
B005002,C08,2026-01,Microsoft,T08,,CC-C08-D05,2,370.8,BRL
B005003,C08,2026-01,Microsoft,T08,,CC-C08-D06,3,561.13,BRL
B005004,C08,2026-01,Microsoft,T08,,CC-C08-D07,1,194.19,BRL
B005005,C08,2026-01,Microsoft,T08,,CC-C08-D08,1,186.57,BRL
B005006,C08,2026-01,Microsoft,T08,,,1,191.85,BRL
B005007,C08,2026-02,Microsoft,T08,,CC-C08-D01,11,2135.66,BRL
B005008,C08,2026-02,Microsoft,T08,,CC-C08-D02,3,562.79,BRL
B005009,C08,2026-02,Microsoft,T08,,CC-C08-D03,4,775.6,BRL
B005010,C08,2026-02,Microsoft,T08,,CC-C08-D04,6,1177.34,BRL
B005011,C08,2026-02,Microsoft,T08,,CC-C08-D05,2,388.08,BRL
B005012,C08,2026-02,Microsoft,T08,,CC-C08-D06,3,570.89,BRL
B005013,C08,2026-02,Microsoft,T08,,CC-C08-D07,1,194.89,BRL
B005014,C08,2026-02,Microsoft,T08,,CC-C08-D08,1,188.82,BRL
B005015,C08,2026-02,Microsoft,T08,,,1,190.32,BRL
B005016,C08,2026-04,Microsoft,T08,,CC-C08-D01,11,2087.62,BRL
B005017,C08,2026-04,Microsoft,T08,,CC-C08-D02,3,568.75,BRL
B005018,C08,2026-04,Microsoft,T08,,CC-C08-D03,4,772.27,BRL
B005019,C08,2026-04,Microsoft,T08,,CC-C08-D04,6,1153.82,BRL
B005020,C08,2026-04,Microsoft,T08,,CC-C08-D05,2,385.52,BRL
B005021,C08,2026-04,Microsoft,T08,,CC-C08-D06,3,568.66,BRL
B005022,C08,2026-04,Microsoft,T08,,CC-C08-D07,1,197.45,BRL
B005023,C08,2026-04,Microsoft,T08,,CC-C08-D08,1,189.15,BRL
B005024,C08,2026-04,Microsoft,T08,,,1,197.55,BRL
B005025,C08,2026-05,Microsoft,T08,,CC-C08-D01,11,2154.64,BRL
B005026,C08,2026-05,Microsoft,T08,,CC-C08-D02,3,591.3,BRL
B005027,C08,2026-05,Microsoft,T08,,CC-C08-D03,4,759.71,BRL
B005028,C08,2026-05,Microsoft,T08,,CC-C08-D04,6,1196.19,BRL
B005029,C08,2026-05,Microsoft,T08,,CC-C08-D05,2,398.44,BRL
B005030,C08,2026-05,Microsoft,T08,,CC-C08-D06,3,582.97,BRL
B005031,C08,2026-05,Microsoft,T08,,CC-C08-D07,1,193.93,BRL
B005032,C08,2026-05,Microsoft,T08,,CC-C08-D08,1,190.25,BRL
B005033,C08,2026-05,Microsoft,T08,,,1,196.8,BRL
B005034,C08,2026-06,Microsoft,T08,,CC-C08-D01,11,2085.46,BRL
B005035,C08,2026-06,Microsoft,T08,,CC-C08-D02,3,567.79,BRL
B005036,C08,2026-06,Microsoft,T08,,CC-C08-D03,4,786.1,BRL
B005037,C08,2026-06,Microsoft,T08,,CC-C08-D04,6,1151.56,BRL
B005038,C08,2026-06,Microsoft,T08,,CC-C08-D05,2,381.17,BRL
B005039,C08,2026-06,Microsoft,T08,,CC-C08-D06,3,593.69,BRL
B005040,C08,2026-06,Microsoft,T08,,CC-C08-D07,1,197.75,BRL
B005041,C08,2026-06,Microsoft,T08,,CC-C08-D08,1,191.8,BRL
B005042,C08,2026-06,Microsoft,T08,,,1,189.1,BRL
B005043,C08,2026-07,Microsoft,T08,,CC-C08-D01,11,2208.49,BRL
B005044,C08,2026-07,Microsoft,T08,,CC-C08-D02,3,575.44,BRL
B005045,C08,2026-07,Microsoft,T08,,CC-C08-D03,4,769.93,BRL
B005046,C08,2026-07,Microsoft,T08,,CC-C08-D04,6,1141.67,BRL
B005047,C08,2026-07,Microsoft,T08,,CC-C08-D05,2,384.84,BRL
B005048,C08,2026-07,Microsoft,T08,,CC-C08-D06,3,602.35,BRL
B005049,C08,2026-07,Microsoft,T08,,CC-C08-D07,1,195.22,BRL
B005050,C08,2026-07,Microsoft,T08,,CC-C08-D08,1,199.32,BRL
B005051,C08,2026-07,Microsoft,T08,,,1,190.29,BRL
B005052,C09,2025-11,Anthropic,T02,,CC-C09-D01,35,5636.95,BRL
B005053,C09,2025-11,Anthropic,T02,,CC-C09-D02,15,2345.66,BRL
B005054,C09,2025-11,Anthropic,T02,,CC-C09-D03,14,2158.65,BRL
B005055,C09,2025-11,Anthropic,T02,,CC-C09-D04,7,1067.23,BRL
B005056,C09,2025-11,Anthropic,T02,,CC-C09-D05,7,1068.03,BRL
B005057,C09,2025-11,Anthropic,T02,,CC-C09-D06,8,1292.94,BRL
B005058,C09,2025-11,Anthropic,T02,,CC-C09-D07,8,1228.98,BRL
B005059,C09,2025-11,Anthropic,T02,,CC-C09-D08,5,802.62,BRL
B005060,C09,2025-11,Anthropic,T02,,CC-C09-D09,6,921.22,BRL
B005061,C09,2025-11,Anthropic,T02,,,1,156.07,BRL
B005062,C09,2025-12,Anthropic,T02,,CC-C09-D01,110,17162.59,BRL
B005063,C09,2025-12,Anthropic,T02,,CC-C09-D02,32,5053.8,BRL
B005064,C09,2025-12,Anthropic,T02,,CC-C09-D03,34,5435.22,BRL
B005065,C09,2025-12,Anthropic,T02,,CC-C09-D04,20,3178.5,BRL
B005066,C09,2025-12,Anthropic,T02,,CC-C09-D05,17,2601.45,BRL
B005067,C09,2025-12,Anthropic,T02,,CC-C09-D06,28,4517.46,BRL
B005068,C09,2025-12,Anthropic,T02,,CC-C09-D07,18,2879.96,BRL
B005069,C09,2025-12,Anthropic,T02,,CC-C09-D08,13,2037.87,BRL
B005070,C09,2025-12,Anthropic,T02,,CC-C09-D09,20,3155.93,BRL
B005071,C09,2025-12,Anthropic,T02,,,4,646.69,BRL
B005072,C09,2026-01,Anthropic,T02,,CC-C09-D01,119,18906.35,BRL
B005073,C09,2026-01,Anthropic,T02,,CC-C09-D02,34,5260.98,BRL
B005074,C09,2026-01,Anthropic,T02,,CC-C09-D03,37,6018.71,BRL
B005075,C09,2026-01,Anthropic,T02,,CC-C09-D04,21,3373.54,BRL
B005076,C09,2026-01,Anthropic,T02,,CC-C09-D05,18,2888.66,BRL
B005077,C09,2026-01,Anthropic,T02,,CC-C09-D06,33,5184.7,BRL
B005078,C09,2026-01,Anthropic,T02,,CC-C09-D07,19,3055.26,BRL
B005079,C09,2026-01,Anthropic,T02,,CC-C09-D08,14,2273.47,BRL
B005080,C09,2026-01,Anthropic,T02,,CC-C09-D09,21,3358.44,BRL
B005081,C09,2026-01,Anthropic,T02,,,4,614.22,BRL
B005082,C09,2026-02,Anthropic,T02,,CC-C09-D01,119,19406.59,BRL
B005083,C09,2026-02,Anthropic,T02,,CC-C09-D02,34,5265.48,BRL
B005084,C09,2026-02,Anthropic,T02,,CC-C09-D03,37,5960.92,BRL
B005085,C09,2026-02,Anthropic,T02,,CC-C09-D04,21,3378.25,BRL
B005086,C09,2026-02,Anthropic,T02,,CC-C09-D05,18,2830.41,BRL
B005087,C09,2026-02,Anthropic,T02,,CC-C09-D06,33,5086.19,BRL
B005088,C09,2026-02,Anthropic,T02,,CC-C09-D07,19,3071.46,BRL
B005089,C09,2026-02,Anthropic,T02,,CC-C09-D08,14,2163.15,BRL
B005090,C09,2026-02,Anthropic,T02,,CC-C09-D09,21,3408.35,BRL
B005091,C09,2026-02,Anthropic,T02,,,4,620.81,BRL
B005092,C09,2026-03,Anthropic,T02,,CC-C09-D01,119,19434.51,BRL
B005093,C09,2026-03,Anthropic,T02,,CC-C09-D02,34,5309.91,BRL
B005094,C09,2026-03,Anthropic,T02,,CC-C09-D03,37,5751.6,BRL
B005095,C09,2026-03,Anthropic,T02,,CC-C09-D04,21,3423.89,BRL
B005096,C09,2026-03,Anthropic,T02,,CC-C09-D05,18,2809.18,BRL
B005097,C09,2026-03,Anthropic,T02,,CC-C09-D06,33,5282.09,BRL
B005098,C09,2026-03,Anthropic,T02,,CC-C09-D07,19,3058.89,BRL
B005099,C09,2026-03,Anthropic,T02,,CC-C09-D08,14,2209.79,BRL
B005100,C09,2026-03,Anthropic,T02,,CC-C09-D09,21,3386.59,BRL
B005101,C09,2026-03,Anthropic,T02,,,4,648.3,BRL
B005102,C09,2026-04,Anthropic,T02,,CC-C09-D01,119,18581.43,BRL
B005103,C09,2026-04,Anthropic,T02,,CC-C09-D02,34,5531.3,BRL
B005104,C09,2026-04,Anthropic,T02,,CC-C09-D03,37,5955.32,BRL
B005105,C09,2026-04,Anthropic,T02,,CC-C09-D04,21,3376.52,BRL
B005106,C09,2026-04,Anthropic,T02,,CC-C09-D05,18,2796.52,BRL
B005107,C09,2026-04,Anthropic,T02,,CC-C09-D06,33,5272.97,BRL
B005108,C09,2026-04,Anthropic,T02,,CC-C09-D07,19,2968.44,BRL
B005109,C09,2026-04,Anthropic,T02,,CC-C09-D08,14,2240.81,BRL
B005110,C09,2026-04,Anthropic,T02,,CC-C09-D09,21,3345.96,BRL
B005111,C09,2026-04,Anthropic,T02,,,4,636.97,BRL
B005112,C09,2026-05,Anthropic,T02,,CC-C09-D01,119,18630.1,BRL
B005113,C09,2026-05,Anthropic,T02,,CC-C09-D02,34,5347.47,BRL
B005114,C09,2026-05,Anthropic,T02,,CC-C09-D03,37,5772.44,BRL
B005115,C09,2026-05,Anthropic,T02,,CC-C09-D04,21,3461.14,BRL
B005116,C09,2026-05,Anthropic,T02,,CC-C09-D05,18,2809.55,BRL
B005117,C09,2026-05,Anthropic,T02,,CC-C09-D06,33,5399.31,BRL
B005118,C09,2026-05,Anthropic,T02,,CC-C09-D07,19,3021.51,BRL
B005119,C09,2026-05,Anthropic,T02,,CC-C09-D08,14,2295.69,BRL
B005120,C09,2026-05,Anthropic,T02,,CC-C09-D09,21,3340.07,BRL
B005121,C09,2026-05,Anthropic,T02,,,4,632.03,BRL
B005122,C09,2026-06,Anthropic,T02,,CC-C09-D01,119,18959.57,BRL
B005123,C09,2026-06,Anthropic,T02,,CC-C09-D02,34,5534.42,BRL
B005124,C09,2026-06,Anthropic,T02,,CC-C09-D03,37,6130.83,BRL
B005125,C09,2026-06,Anthropic,T02,,CC-C09-D04,21,3285.94,BRL
B005126,C09,2026-06,Anthropic,T02,,CC-C09-D05,18,2985.71,BRL
B005127,C09,2026-06,Anthropic,T02,,CC-C09-D06,33,5282.38,BRL
B005128,C09,2026-06,Anthropic,T02,,CC-C09-D07,19,3074.96,BRL
B005129,C09,2026-06,Anthropic,T02,,CC-C09-D08,14,2198.26,BRL
B005130,C09,2026-06,Anthropic,T02,,CC-C09-D09,21,3363.24,BRL
B005131,C09,2026-06,Anthropic,T02,,,4,642.78,BRL
B005132,C09,2026-07,Anthropic,T02,,CC-C09-D01,119,19495.78,BRL
B005133,C09,2026-07,Anthropic,T02,,CC-C09-D02,34,5441.67,BRL
B005134,C09,2026-07,Anthropic,T02,,CC-C09-D03,37,6126.56,BRL
B005135,C09,2026-07,Anthropic,T02,,CC-C09-D04,21,3365.68,BRL
B005136,C09,2026-07,Anthropic,T02,,CC-C09-D05,18,2838.9,BRL
B005137,C09,2026-07,Anthropic,T02,,CC-C09-D06,33,5444.05,BRL
B005138,C09,2026-07,Anthropic,T02,,CC-C09-D07,19,3005.39,BRL
B005139,C09,2026-07,Anthropic,T02,,CC-C09-D08,14,2270.03,BRL
B005140,C09,2026-07,Anthropic,T02,,CC-C09-D09,21,3416.08,BRL
B005141,C09,2026-07,Anthropic,T02,,,4,666.44,BRL
B005142,C09,2025-11,Microsoft,T04,,CC-C09-D01,35,2267.3,BRL
B005143,C09,2025-11,Microsoft,T04,,CC-C09-D02,15,996.04,BRL
B005144,C09,2025-11,Microsoft,T04,,CC-C09-D03,21,1351.41,BRL
B005145,C09,2025-11,Microsoft,T04,,CC-C09-D04,10,657.17,BRL
B005146,C09,2025-11,Microsoft,T04,,CC-C09-D05,4,269.31,BRL
B005147,C09,2025-11,Microsoft,T04,,CC-C09-D06,11,709.44,BRL
B005148,C09,2025-11,Microsoft,T04,,CC-C09-D07,4,264.65,BRL
B005149,C09,2025-11,Microsoft,T04,,CC-C09-D08,3,201.61,BRL
B005150,C09,2025-11,Microsoft,T04,,CC-C09-D09,7,469.18,BRL
B005151,C09,2025-11,Microsoft,T04,,,4,256.23,BRL
B005152,C09,2025-12,Microsoft,T04,,CC-C09-D01,105,6791.81,BRL
B005153,C09,2025-12,Microsoft,T04,,CC-C09-D02,32,2103.0,BRL
B005154,C09,2025-12,Microsoft,T04,,CC-C09-D03,39,2541.87,BRL
B005155,C09,2025-12,Microsoft,T04,,CC-C09-D04,23,1537.45,BRL
B005156,C09,2025-12,Microsoft,T04,,CC-C09-D05,14,940.43,BRL
B005157,C09,2025-12,Microsoft,T04,,CC-C09-D06,35,2248.41,BRL
B005158,C09,2025-12,Microsoft,T04,,CC-C09-D07,16,1076.55,BRL
B005159,C09,2025-12,Microsoft,T04,,CC-C09-D08,11,739.1,BRL
B005160,C09,2025-12,Microsoft,T04,,CC-C09-D09,16,1062.44,BRL
B005161,C09,2025-12,Microsoft,T04,,,6,406.49,BRL
B005162,C09,2026-01,Microsoft,T04,,CC-C09-D01,115,7798.48,BRL
B005163,C09,2026-01,Microsoft,T04,,CC-C09-D02,33,2169.86,BRL
B005164,C09,2026-01,Microsoft,T04,,CC-C09-D03,40,2653.28,BRL
B005165,C09,2026-01,Microsoft,T04,,CC-C09-D04,24,1552.37,BRL
B005166,C09,2026-01,Microsoft,T04,,CC-C09-D05,17,1102.12,BRL
B005167,C09,2026-01,Microsoft,T04,,CC-C09-D06,37,2401.62,BRL
B005168,C09,2026-01,Microsoft,T04,,CC-C09-D07,18,1171.63,BRL
B005169,C09,2026-01,Microsoft,T04,,CC-C09-D08,11,710.48,BRL
B005170,C09,2026-01,Microsoft,T04,,CC-C09-D09,18,1213.56,BRL
B005171,C09,2026-01,Microsoft,T04,,,6,386.68,BRL
B005172,C09,2026-02,Microsoft,T04,,CC-C09-D01,115,7668.45,BRL
B005173,C09,2026-02,Microsoft,T04,,CC-C09-D02,33,2232.96,BRL
B005174,C09,2026-02,Microsoft,T04,,CC-C09-D03,40,2606.86,BRL
B005175,C09,2026-02,Microsoft,T04,,CC-C09-D04,24,1625.97,BRL
B005176,C09,2026-02,Microsoft,T04,,CC-C09-D05,17,1102.57,BRL
B005177,C09,2026-02,Microsoft,T04,,CC-C09-D06,37,2382.7,BRL
B005178,C09,2026-02,Microsoft,T04,,CC-C09-D07,18,1204.21,BRL
B005179,C09,2026-02,Microsoft,T04,,CC-C09-D08,11,747.4,BRL
B005180,C09,2026-02,Microsoft,T04,,CC-C09-D09,18,1179.75,BRL
B005181,C09,2026-02,Microsoft,T04,,,6,399.87,BRL
