company_id,cost_center,year,month,budget_amount
C15,CC-C15-D04,2025,10,4999.93
C15,CC-C15-D04,2025,11,3860.44
C15,CC-C15-D04,2025,12,3894.67
C15,CC-C15-D04,2026,1,5123.51
C15,CC-C15-D04,2026,2,5800.86
C15,CC-C15-D04,2026,3,5792.59
C15,CC-C15-D04,2026,4,4960.97
C15,CC-C15-D04,2026,5,5732.03
C15,CC-C15-D04,2026,6,5287.56
C15,CC-C15-D04,2026,7,5435.84
C15,CC-C15-D05,2025,6,4260.87
C15,CC-C15-D05,2025,7,4532.03
C15,CC-C15-D05,2025,8,3934.31
C15,CC-C15-D05,2025,9,4387.16
C15,CC-C15-D05,2025,10,4764.47
C15,CC-C15-D05,2025,11,4680.34
C15,CC-C15-D05,2025,12,4772.79
C15,CC-C15-D05,2026,1,4614.95
C15,CC-C15-D05,2026,2,3965.93
C15,CC-C15-D05,2026,3,4388.32
C15,CC-C15-D05,2026,4,4094.94
C15,CC-C15-D05,2026,5,4472.96
C15,CC-C15-D05,2026,6,4053.41
C15,CC-C15-D05,2026,7,4660.57
C15,CC-C15-D06,2025,6,2203.46
C15,CC-C15-D06,2025,7,2268.32
C15,CC-C15-D06,2025,8,2282.76
C15,CC-C15-D06,2025,9,2679.14
C15,CC-C15-D06,2025,10,2263.74
C15,CC-C15-D06,2025,11,2223.48
C15,CC-C15-D06,2025,12,2400.08
C15,CC-C15-D06,2026,1,2925.22
C15,CC-C15-D06,2026,2,3182.33
C15,CC-C15-D06,2026,3,3031.06
C15,CC-C15-D06,2026,4,2796.49
C15,CC-C15-D06,2026,5,3368.29
C15,CC-C15-D06,2026,6,2962.57
C15,CC-C15-D06,2026,7,3082.93
C15,CC-C15-D07,2025,6,1539.43
C15,CC-C15-D07,2025,7,1570.35
C15,CC-C15-D07,2025,8,1548.03
C15,CC-C15-D07,2025,9,1434.41
C15,CC-C15-D07,2025,10,1570.02
C15,CC-C15-D07,2025,11,1713.29
C15,CC-C15-D07,2025,12,1819.63
C15,CC-C15-D07,2026,1,1601.0
C15,CC-C15-D07,2026,2,1834.23
C15,CC-C15-D07,2026,3,1602.92
C15,CC-C15-D07,2026,4,1825.36
C15,CC-C15-D07,2026,5,1812.89
C15,CC-C15-D07,2026,6,1674.04
C15,CC-C15-D07,2026,7,1530.56
C16,CC-C16-D01,2025,6,3496.66
C16,CC-C16-D01,2025,7,3380.12
C16,CC-C16-D01,2025,8,3572.21
C16,CC-C16-D01,2025,9,3472.67
C16,CC-C16-D01,2025,10,4096.28
C16,CC-C16-D01,2025,11,3663.95
C16,CC-C16-D01,2025,12,3153.03
C16,CC-C16-D01,2026,1,4034.61
C16,CC-C16-D01,2026,2,3611.21
C16,CC-C16-D01,2026,3,3480.79
C16,CC-C16-D01,2026,4,3248.93
C16,CC-C16-D01,2026,5,3181.95
C16,CC-C16-D01,2026,6,3496.27
C16,CC-C16-D01,2026,7,3610.3
C16,CC-C16-D02,2025,6,935.51
C16,CC-C16-D02,2025,7,980.31
C16,CC-C16-D02,2025,8,979.55
C16,CC-C16-D02,2025,9,1116.54
C16,CC-C16-D02,2025,10,992.76
C16,CC-C16-D02,2025,11,1123.6
C16,CC-C16-D02,2025,12,975.02
C16,CC-C16-D02,2026,1,1020.43
C16,CC-C16-D02,2026,2,1118.46
C16,CC-C16-D02,2026,3,1117.04
C16,CC-C16-D02,2026,4,1153.4
C16,CC-C16-D02,2026,5,972.03
C16,CC-C16-D02,2026,6,1047.06
C16,CC-C16-D02,2026,7,970.94
C16,CC-C16-D03,2025,6,1006.09
C16,CC-C16-D03,2025,7,933.27
C16,CC-C16-D03,2025,8,1073.52
C16,CC-C16-D03,2025,9,1023.48
C16,CC-C16-D03,2025,10,962.59
C16,CC-C16-D03,2025,11,998.58
C16,CC-C16-D03,2025,12,814.87
C16,CC-C16-D03,2026,1,887.51
C16,CC-C16-D03,2026,2,832.21
C16,CC-C16-D03,2026,3,915.58
C16,CC-C16-D03,2026,4,1061.77
C16,CC-C16-D03,2026,5,1030.01
C16,CC-C16-D03,2026,6,937.01
C16,CC-C16-D03,2026,7,870.9
C16,CC-C16-D04,2025,6,1557.33
C16,CC-C16-D04,2025,7,1501.78
C16,CC-C16-D04,2025,8,1514.7
C16,CC-C16-D04,2025,9,1892.1
C16,CC-C16-D04,2025,10,1696.45
C16,CC-C16-D04,2025,11,1716.18
C16,CC-C16-D04,2025,12,1567.2
C16,CC-C16-D04,2026,1,2311.24
C16,CC-C16-D04,2026,2,2292.42
C16,CC-C16-D04,2026,3,1942.99
C16,CC-C16-D04,2026,4,2349.4
C16,CC-C16-D04,2026,5,2054.73
C16,CC-C16-D04,2026,6,1994.93
C16,CC-C16-D04,2026,7,2052.37
C16,CC-C16-D05,2025,6,1195.94
C16,CC-C16-D05,2025,7,1354.01
C16,CC-C16-D05,2025,8,1583.81
C16,CC-C16-D05,2025,9,1228.82
C16,CC-C16-D05,2025,10,1405.58
C16,CC-C16-D05,2025,11,1368.71
C16,CC-C16-D05,2025,12,1213.74
C16,CC-C16-D05,2026,1,1441.91
C16,CC-C16-D05,2026,2,1517.08
C16,CC-C16-D05,2026,3,1380.5
C16,CC-C16-D05,2026,4,1331.01
C16,CC-C16-D05,2026,5,1200.3
C16,CC-C16-D05,2026,6,1307.73
C16,CC-C16-D05,2026,7,1571.67
C16,CC-C16-D06,2025,6,786.3
C16,CC-C16-D06,2025,7,730.64
C16,CC-C16-D06,2025,8,853.35
C16,CC-C16-D06,2025,9,747.26
C16,CC-C16-D06,2025,10,718.21
C16,CC-C16-D06,2025,11,878.39
C16,CC-C16-D06,2025,12,707.86
C16,CC-C16-D06,2026,1,837.65
C16,CC-C16-D06,2026,2,663.56
C16,CC-C16-D06,2026,3,672.57
C16,CC-C16-D06,2026,4,791.85
C16,CC-C16-D06,2026,5,800.74
C16,CC-C16-D06,2026,6,744.33
C16,CC-C16-D06,2026,7,841.09
C16,CC-C16-D07,2025,6,2020.7
C16,CC-C16-D07,2025,7,2328.24
C16,CC-C16-D07,2025,8,2157.62
C16,CC-C16-D07,2025,9,2387.3
C16,CC-C16-D07,2025,10,2524.86
C16,CC-C16-D07,2025,11,2070.49
C16,CC-C16-D07,2025,12,2453.89
C16,CC-C16-D07,2026,1,2600.93
C16,CC-C16-D07,2026,2,2560.62
C16,CC-C16-D07,2026,3,2583.89
C16,CC-C16-D07,2026,4,2302.42
C16,CC-C16-D07,2026,5,2020.87
C16,CC-C16-D07,2026,6,2367.06
C16,CC-C16-D07,2026,7,1998.62
C17,CC-C17-D01,2025,6,3828.0
C17,CC-C17-D01,2025,7,3800.08
C17,CC-C17-D01,2025,8,3325.51
C17,CC-C17-D01,2025,9,3555.84
C17,CC-C17-D01,2025,10,3901.88
C17,CC-C17-D01,2025,11,3321.04
C17,CC-C17-D01,2025,12,3960.78
C17,CC-C17-D01,2026,1,4847.28
C17,CC-C17-D01,2026,2,4714.31
C17,CC-C17-D01,2026,3,3914.54
C17,CC-C17-D01,2026,4,3739.63
C17,CC-C17-D01,2026,5,4737.63
C17,CC-C17-D01,2026,6,4199.25
C17,CC-C17-D01,2026,7,4336.89
C17,CC-C17-D02,2025,6,2445.07
C17,CC-C17-D02,2025,7,2938.27
C17,CC-C17-D02,2025,8,3134.18
C17,CC-C17-D02,2025,9,2588.05
C17,CC-C17-D02,2025,10,2482.77
C17,CC-C17-D02,2025,11,2618.65
C17,CC-C17-D02,2025,12,2645.43
C17,CC-C17-D02,2026,1,2686.67
C17,CC-C17-D02,2026,2,2416.6
C17,CC-C17-D02,2026,3,2622.95
C17,CC-C17-D02,2026,4,2442.0
C17,CC-C17-D02,2026,5,2717.11
C17,CC-C17-D02,2026,6,2454.29
C17,CC-C17-D02,2026,7,2467.12
C17,CC-C17-D03,2025,6,749.46
C17,CC-C17-D03,2025,7,651.81
C17,CC-C17-D03,2025,8,728.79
C17,CC-C17-D03,2025,9,846.57
C17,CC-C17-D03,2025,10,681.99
C17,CC-C17-D03,2025,11,796.54
C17,CC-C17-D03,2025,12,750.73
C17,CC-C17-D03,2026,1,714.49
C17,CC-C17-D03,2026,2,643.47
C17,CC-C17-D03,2026,3,757.1
C17,CC-C17-D03,2026,4,855.12
C17,CC-C17-D03,2026,5,690.82
C17,CC-C17-D03,2026,6,652.52
C17,CC-C17-D03,2026,7,735.99
C17,CC-C17-D04,2025,6,2497.11
C17,CC-C17-D04,2025,7,2528.49
C17,CC-C17-D04,2025,8,2311.13
C17,CC-C17-D04,2025,9,2150.93
C17,CC-C17-D04,2025,10,2298.98
C17,CC-C17-D04,2025,11,2450.28
C17,CC-C17-D04,2025,12,2536.56
C17,CC-C17-D04,2026,1,3170.87
C17,CC-C17-D04,2026,2,2981.25
C17,CC-C17-D04,2026,3,3098.75
C17,CC-C17-D04,2026,4,2755.54
C17,CC-C17-D04,2026,5,2884.16
C17,CC-C17-D04,2026,6,2631.14
C17,CC-C17-D04,2026,7,2988.38
C17,CC-C17-D05,2025,6,2002.2
C17,CC-C17-D05,2025,7,1687.43
C17,CC-C17-D05,2025,8,1723.08
C17,CC-C17-D05,2025,9,1770.06
C17,CC-C17-D05,2025,10,2046.0
C17,CC-C17-D05,2025,11,1661.35
C17,CC-C17-D05,2025,12,1586.94
C17,CC-C17-D05,2026,1,2130.83
C17,CC-C17-D05,2026,2,2314.21
C17,CC-C17-D05,2026,3,2015.1
C17,CC-C17-D05,2026,4,1939.54
C17,CC-C17-D05,2026,5,2141.89
C17,CC-C17-D05,2026,6,2140.0
C17,CC-C17-D05,2026,7,2310.81
C17,CC-C17-D06,2025,6,537.43
C17,CC-C17-D06,2025,7,573.72
C17,CC-C17-D06,2025,8,530.45
C17,CC-C17-D06,2025,9,497.36
C17,CC-C17-D06,2025,10,582.92
C17,CC-C17-D06,2025,11,457.53
C17,CC-C17-D06,2025,12,482.19
C17,CC-C17-D06,2026,1,444.05
C17,CC-C17-D06,2026,2,501.64
C17,CC-C17-D06,2026,3,457.29
C17,CC-C17-D06,2026,4,490.65
C17,CC-C17-D06,2026,5,438.36
C17,CC-C17-D06,2026,6,489.15
C17,CC-C17-D06,2026,7,489.66
C17,CC-C17-D07,2025,6,2213.44
C17,CC-C17-D07,2025,7,1983.1
C17,CC-C17-D07,2025,8,1945.96
C17,CC-C17-D07,2025,9,1819.57
C17,CC-C17-D07,2025,10,2232.0
C17,CC-C17-D07,2025,11,2366.12
C17,CC-C17-D07,2025,12,2347.59
C17,CC-C17-D07,2026,1,2848.12
C17,CC-C17-D07,2026,2,2194.68
C17,CC-C17-D07,2026,3,2486.48
C17,CC-C17-D07,2026,4,2130.46
C17,CC-C17-D07,2026,5,2814.69
C17,CC-C17-D07,2026,6,2441.96
C17,CC-C17-D07,2026,7,2164.99
C18,CC-C18-D01,2025,6,4594.92
C18,CC-C18-D01,2025,7,3900.29
C18,CC-C18-D01,2025,8,4335.63
C18,CC-C18-D01,2025,9,4059.32
C18,CC-C18-D01,2025,10,4313.74
C18,CC-C18-D01,2025,11,4425.72
C18,CC-C18-D01,2025,12,4441.25
C18,CC-C18-D01,2026,1,3913.57
C18,CC-C18-D01,2026,2,4098.38
C18,CC-C18-D01,2026,3,5200.48
C18,CC-C18-D01,2026,4,4489.3
C18,CC-C18-D01,2026,5,5140.12
C18,CC-C18-D01,2026,6,3977.51
C18,CC-C18-D01,2026,7,4122.34
C18,CC-C18-D02,2025,6,4537.63
C18,CC-C18-D02,2025,7,3690.23
C18,CC-C18-D02,2025,8,3478.62
C18,CC-C18-D02,2025,9,4066.67
C18,CC-C18-D02,2025,10,4463.3
C18,CC-C18-D02,2025,11,3928.28
C18,CC-C18-D02,2025,12,4089.6
C18,CC-C18-D02,2026,1,3875.04
C18,CC-C18-D02,2026,2,4321.03
C18,CC-C18-D02,2026,3,4075.56
C18,CC-C18-D02,2026,4,4541.58
C18,CC-C18-D02,2026,5,4248.6
C18,CC-C18-D02,2026,6,4306.89
C18,CC-C18-D02,2026,7,4192.47
C18,CC-C18-D03,2025,6,1917.14
C18,CC-C18-D03,2025,7,2204.44
C18,CC-C18-D03,2025,8,1849.89
C18,CC-C18-D03,2025,9,2281.55
C18,CC-C18-D03,2025,10,1722.19
C18,CC-C18-D03,2025,11,1811.48
C18,CC-C18-D03,2025,12,2304.85
C18,CC-C18-D03,2026,1,2200.6
C18,CC-C18-D03,2026,2,1938.23
C18,CC-C18-D03,2026,3,2066.93
C18,CC-C18-D03,2026,4,1870.91
C18,CC-C18-D03,2026,5,2048.02
C18,CC-C18-D03,2026,6,2037.76
C18,CC-C18-D03,2026,7,2052.0
C18,CC-C18-D04,2025,6,2854.16
C18,CC-C18-D04,2025,7,2984.15
C18,CC-C18-D04,2025,8,2933.86
C18,CC-C18-D04,2025,9,3125.94
C18,CC-C18-D04,2025,10,3163.29
C18,CC-C18-D04,2025,11,2890.51
C18,CC-C18-D04,2025,12,3184.68
C18,CC-C18-D04,2026,1,3242.59
C18,CC-C18-D04,2026,2,3517.36
C18,CC-C18-D04,2026,3,3403.81
C18,CC-C18-D04,2026,4,3369.0
C18,CC-C18-D04,2026,5,2879.68
C18,CC-C18-D04,2026,6,3612.68
C18,CC-C18-D04,2026,7,3452.35
C18,CC-C18-D05,2025,6,1525.79
C18,CC-C18-D05,2025,7,1850.72
C18,CC-C18-D05,2025,8,1548.95
C18,CC-C18-D05,2025,9,1554.44
C18,CC-C18-D05,2025,10,1549.53
C18,CC-C18-D05,2025,11,1610.04
C18,CC-C18-D05,2025,12,1583.57
C18,CC-C18-D05,2026,1,1944.45
C18,CC-C18-D05,2026,2,1758.89
C18,CC-C18-D05,2026,3,1630.91
C18,CC-C18-D05,2026,4,1771.47
C18,CC-C18-D05,2026,5,1892.06
C18,CC-C18-D05,2026,6,1494.64
C18,CC-C18-D05,2026,7,1495.92
C18,CC-C18-D06,2025,6,3641.54
C18,CC-C18-D06,2025,7,3659.84
C18,CC-C18-D06,2025,8,4124.25
C18,CC-C18-D06,2025,9,4672.29
C18,CC-C18-D06,2025,10,3580.16
C18,CC-C18-D06,2025,11,3641.7
C18,CC-C18-D06,2025,12,3946.85
C18,CC-C18-D06,2026,1,4047.62
C18,CC-C18-D06,2026,2,3770.93
C18,CC-C18-D06,2026,3,4654.96
C18,CC-C18-D06,2026,4,3603.57
C18,CC-C18-D06,2026,5,4668.27
C18,CC-C18-D06,2026,6,3904.87
C18,CC-C18-D06,2026,7,3979.04
C18,CC-C18-D07,2025,6,2470.53
C18,CC-C18-D07,2025,7,2542.87
C18,CC-C18-D07,2025,8,2455.66
C18,CC-C18-D07,2025,9,2853.53
C18,CC-C18-D07,2025,10,3065.17
C18,CC-C18-D07,2025,11,2991.76
C18,CC-C18-D07,2025,12,2452.9
C18,CC-C18-D07,2026,1,2531.69
C18,CC-C18-D07,2026,2,2675.52
C18,CC-C18-D07,2026,3,2711.07
C18,CC-C18-D07,2026,4,2613.75
C18,CC-C18-D07,2026,5,2689.2
C18,CC-C18-D07,2026,6,3044.6
C18,CC-C18-D07,2026,7,2990.96
